Name;Start Oscillation;
File;C:\Users\kimro\Documents\Bachelor\data\OscillationsDownwards\150bar_35signal_NoPF_26.03.26.csv;
Starttime of export;134189964457200000;torsdag 26. mars 2026;12:00:45.720
Endtime of export;134189964526410000;torsdag 26. mars 2026;12:00:52.641


fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPistonPosition;fPs;fPsFiltered;fU;fUpfb;fPxGrad;fUpfbGrad;fPx;fU_TestValue;fTimer

0;64,711447492904441;65,6399541304944;0,15869624927518541;0,15598227641201418;0,10986663411358989;0,11490449549053414;0,30011525266897554;149,931333353679;151,76611395036883;0;-4,5854720282414473E-94;0;5,0949689202682748E-92;0;0,35;14,912
0;64,711447492904441;65,639470083475118;0,15869624927518541;0,1559965614891132;0,10986663411358989;0,11489294318572781;0,30011525266897554;149,931333353679;151,76597358985319;0;-4,5854720282414473E-94;0;5,0949689202682748E-92;0;0,35;14,913
0;64,735862300485238;65,638987537001583;0,15869624927518541;0,15601080228247322;0,10986663411358989;0,11488142669306638;0,30011525266897554;149,992370372631;151,76583366445513;0;-4,5854720282414473E-94;0;5,0949689202682748E-92;0;0,35;14,914
0;64,735862300485238;65,6385830756735;0,18311105685598317;0,15602499892937383;0,10986663411358989;0,11486994590153221;0,30011525266897554;149,992370372631;151,76588564595426;0;-4,5854720282414473E-94;0;5,0949689202682748E-92;0;0,35;14,915
0;64,760277108066049;65,638179868175527;0,18311105685598317;0,15611574081805;0,10986663411358989;0,11485850070045178;0,30011525266897554;149,89471114230781;151,76593746631073;0;-4,5854720282414473E-94;0;5,0949689202682748E-92;0;0,35;14,916
0;64,735862300485238;65,637854499872191;0,18311105685598317;0,15620620140687125;0,10986663411358989;0,11484709097949469;0,30011525266897554;149,94354075746941;151,76568276901861;0;-4,5854720282414473E-94;0;5,0949689202682748E-92;0;0,35;14,917
0;64,735862300485238;65,6374535509592;0,18311105685598317;0,15629638156786718;0,10986663411358989;0,11483571662867259;0,30011525266897554;149,94354075746941;151,76558203979084;0;-4,5854720282414473E-94;0;5,0949689202682748E-92;0;0,35;14,918
0;64,711447492904441;65,637053844987847;0,18311105685598317;0,15638628217036402;0,10986663411358989;0,11482437753833802;0,30011525266897554;149,992370372631;151,76548162282367;0;-4,5854720282414473E-94;0;5,0949689202682748E-92;0;0,35;14,919
0;64,735862300485238;65,636578788853626;0,15869624927518541;0,1564759040809931;0,10986663411358989;0,11481307359918351;0,30011525266897554;149,94354075746941;151,76553469565187;0;-4,5854720282414473E-94;0;5,0949689202682748E-92;0;0,35;14,92
0;64,735862300485238;65,6361817946448;0,18311105685598317;0,15648865891231831;0,10986663411358989;0,11480180470224037;0,30011525266897554;149,88250373851741;151,76543442545153;0;-4,5854720282414473E-94;0;5,0949689202682748E-92;0;0,35;14,921
0;64,735862300485238;65,635786031118016;0,15869624927518541;0,15657796345504732;0,097659230323191015;0,11479057073887775;0,30011525266897554;149,9801629688406;151,76514299296036;0;-4,5854720282414473E-94;0;5,0949689202682748E-92;0;0,35;14,922
0;64,735862300485238;65,635391494458176;0,15869624927518541;0,15659040190231296;0,097659230323191015;0,11474107697511106;0,30011525266897554;149,9801629688406;151,76515882091545;0;-4,5854720282414473E-94;0;5,0949689202682748E-92;0;0,35;14,923
0;64,735862300485238;65,63499818086197;0,15869624927518541;0,15660280179039204;0,097659230323191015;0,11469173664201207;0,30011525266897554;149,9679555650502;151,76517459980383;0;-4,5854720282414473E-94;0;5,0949689202682748E-92;0;0,35;14,924
0;64,748069704275636;65,634606086537914;0,15869624927518541;0,15661516323881811;0,10986663411358989;0,11464254926394567;0,30011525266897554;149,89471114230781;151,765152035152;0;-4,5854720282414473E-94;0;5,0949689202682748E-92;0;0,35;14,925
