Name;Start Oscillation;
File;C:\Users\kimro\Documents\Bachelor\data\OscillationsDownwards\150bar_10signal_NoPF_26.03.26.csv;
Starttime of export;134189965078430000;torsdag 26. mars 2026;12:01:47.843
Endtime of export;134189965162500000;torsdag 26. mars 2026;12:01:56.250


fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPistonPosition;fPs;fPsFiltered;fU;fUpfb;fPxGrad;fUpfbGrad;fPx;fU_TestValue;fTimer

0;64,223151341288485;65,0597849441058;0,18311105685598317;0,15567191040961764;0,10986663411358989;0,11519241471111093;0,30046939666981903;149,87029633472702;151,73755290951058;0;-1,0971598432824529E-146;0;1,2190664925360588E-144;0;0,1;13,895
0;64,223151341288485;65,0595676365367;0,18311105685598317;0,15576374687270506;0,10986663411358989;0,1151799698567208;0,30046939666981903;149,90691854609821;151,73730961509312;0;-1,0971598432824529E-146;0;1,2190664925360588E-144;0;0,1;13,896
0;64,223151341288485;65,059351002621057;0,18311105685598317;0,15585529864275691;0,10986663411358989;0,11516756358137929;0,30046939666981903;149,87029633472702;151,73718195876546;0;-1,0971598432824529E-146;0;1,2190664925360588E-144;0;0,1;13,897
0;64,210943937498087;65,059135040270547;0,18311105685598317;0,15594656660232159;0,12207403790398877;0,11515519576549132;0,30046939666981903;149,87029633472702;151,73693981429531;0;-1,0971598432824529E-146;0;1,2190664925360588E-144;0;0,1;13,898
0;64,210943937498087;65,058881452777655;0,18311105685598317;0,15603755163121161;0,12207403790398877;0,11518116091552311;0,30046939666981903;149,9679555650502;151,73669842047303;0;-1,0971598432824529E-146;0;1,2190664925360588E-144;0;0,1;13,899
0;64,210943937498087;65,058628651405982;0,18311105685598317;0,15612825460651208;0,12207403790398877;0,11520704557358978;0,30046939666981903;149,9679555650502;151,73676413197714;0;-1,0971598432824529E-146;0;1,2190664925360588E-144;0;0,1;13,9
0;64,210943937498087;65,058376633718552;0,15869624927518541;0,15621867640258913;0,12207403790398877;0,11523284998921644;0,30046939666981903;149,931333353679;151,73682963977558;0;-1,0971598432824529E-146;0;1,2190664925360588E-144;0;0,1;13,901
0;64,210943937498087;65,058125397285963;0,15869624927518541;0,15623222863971736;0,12207403790398877;0,11525857441115468;0,30046939666981903;149,89471114230781;151,73678006062278;0;-1,0971598432824529E-146;0;1,2190664925360588E-144;0;0,1;13,902
0;64,210943937498087;65,0578749396863;0,15869624927518541;0,1562457388649105;0,13428144169438766;0,1152842190873849;0,30046939666981903;149,9679555650502;151,73661575128827;0;-1,0971598432824529E-146;0;1,2190664925360588E-144;0;0,1;13,903
