Name;Start Oscillation;
File;C:\Users\kimro\Documents\Bachelor\data\OscillationsDownwards\100bar_10signal_NoPF_26.03.26.csv;
Starttime of export;134189958355470000;torsdag 26. mars 2026;11:50:35.547
Endtime of export;134189958459909999;torsdag 26. mars 2026;11:50:45.990


fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPistonPosition;fPs;fPsFiltered;fU;fUpfb;fPxGrad;fUpfbGrad;fPx;fU_TestValue;fTimer

0;64,503921628467666;65,265683071841309;0,13428144169438766;0,13343381694956408;0,12207403790398877;0,10692059804127535;0,29985761319842757;99,9420148319956;101,03245240675746;0;-2,0499075639306224E-119;0;2,2776750710340247E-117;0;0,1;25,027
0;64,503921628467666;65,265708256467107;0,13428144169438766;0,13344141299961573;0,12207403790398877;0,1069720904442522;0,29985761319842757;99,9420148319956;101,03276990482448;0;-2,0499075639306224E-119;0;2,2776750710340247E-117;0;0,1;25,028
0;64,540543839838861;65,265733363020558;0,12207403790398877;0,13344898550191223;0,12207403790398877;0,10702342322077982;0,29988982182578655;99,929807428205208;101,03308641864749;0;-2,0499075639306224E-119;0;2,2776750710340247E-117;0;0,1;25,029
0;64,55275124362926;65,265873275620763;0,13428144169438766;0,13341823990376109;0,12207403790398877;0,10707459686570021;0,29988982182578655;99,880977813043614;101,03336365665197;0;-2,0499075639306224E-119;0;2,2776750710340247E-117;0;0,1;25,03
0;64,564958647419658;65,2660510491176;0,13428144169438766;0,13342588424265475;0,10986663411358989;0,10712561187232135;0,29985761319842757;99,905392620624411;101,03348685671587;0;-2,0499075639306224E-119;0;2,2776750710340247E-117;0;0,1;25,031
0;64,564958647419658;65,2662665661423;0,13428144169438766;0,13343350488409783;0,10986663411358989;0,10713817410673147;0,29988982182578655;99,9420148319956;101,03368626411095;0;-2,0499075639306224E-119;0;2,2776750710340247E-117;0;0,1;25,032
0;64,564958647419658;65,266481415064234;0,13428144169438766;0,13344110190155242;0,10986663411358989;0,10715069739821494;0,29988982182578655;99,9420148319956;101,03399993722017;0;-2,0499075639306224E-119;0;2,2776750710340247E-117;0;0,1;25,033
0;64,564958647419658;65,2666955979545;0,13428144169438766;0,13344867536825292;0,10986663411358989;0,10716318186749479;0,29988982182578655;99,868770409253216;101,03431263794276;0;-2,0499075639306224E-119;0;2,2776750710340247E-117;0;0,1;25,034
0;64,55275124362926;65,2669091168778;0,13428144169438766;0,13345622535720664;0,10986663411358989;0,10717562763491986;0,29988982182578655;99,807733390301223;101,03439460153896;0;-2,0499075639306224E-119;0;2,2776750710340247E-117;0;0,1;25,035
