Name;Start Oscillation;
File;C:\Users\kimro\Documents\Bachelor\data\OscillationsDownwards\150bar_35signal_PF_26.03.26.csv;
Starttime of export;134189963983850000;torsdag 26. mars 2026;11:59:58.385
Endtime of export;134189964039770000;torsdag 26. mars 2026;12:00:03.977


fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPistonPosition;fPs;fPsFiltered;fU;fUpfb;fPxGrad;fUpfbGrad;fPx;fU_TestValue;fTimer

0;64,857936338389237;65,592936099382086;0,14648884548478652;0,15503442661990194;0,12207403790398877;0,1106499094574533;0,29976098098432397;149,95574816125981;151,78209935159572;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,935
0;64,857936338389237;65,593057343767526;0,13428144169438766;0,15501335540566602;0,12207403790398877;0,11068984099503999;0,29976098098432397;150,0289925840022;151,78198602558763;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,936
0;64,821314127018042;65,593178212295371;0,13428144169438766;0,15495405488650377;0,12207403790398877;0,11072964874486016;0,29976098098432397;149,992370372631;151,78210281864432;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,937
0;64,784691915646846;65,593183822253721;0,12207403790398877;0,15489493819895092;0,12207403790398877;0,11076933309065588;0,29976098098432397;149,931333353679;151,78210436576549;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,938
0;64,784691915646846;65,593074530944108;0,12207403790398877;0,15479771014743898;0,12207403790398877;0,11080889441497967;0,29972876813557842;149,931333353679;151,78191443496209;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,939
0;64,796899319437244;65,592965578437571;0,13428144169438766;0,15470078350288674;0,12207403790398877;0,11084833309919803;0,29972876813557842;150,0289925840022;151,78172509294421;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,94
0;64,796899319437244;65,592895258309483;0,13428144169438766;0,1546424519566231;0,12207403790398877;0,11088764952349532;0,29972876813557842;150,0411999877926;151,78184269489208;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,941
0;64,796899319437244;65,5928251561738;0,13428144169438766;0,15458430123815287;0,12207403790398877;0,11092684406687728;0,29972876813557842;149,95574816125981;151,78199822689965;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,942
0;64,772484511856447;65,592755271354747;0,13428144169438766;0,15452633078690989;0,12207403790398877;0,11096591710717477;0,29972876813557842;149,95574816125981;151,78188521437812;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,943
0;64,772484511856447;65,592609013927245;0,13428144169438766;0,15446854004406577;0,12207403790398877;0,11100486902104734;0,29972876813557842;149,95574816125981;151,78177255219541;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,944
0;64,748069704275636;65,592463209897758;0,13428144169438766;0,15441092845252447;0,12207403790398877;0,11104370018398688;0,29972876813557842;150,0289925840022;151,78166023926545;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,945
0;64,748069704275636;65,5922412686094;0,13428144169438766;0,15435349545691696;0,12207403790398877;0,11108241097032132;0,29972876813557842;149,9679555650502;151,78177804225976;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,946
0;64,760277108066049;65,592020015339031;0,13428144169438766;0,15429624050359583;0,12207403790398877;0,11112100175321811;0,29972876813557842;149,90691854609821;151,78170400693631;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,947
0;64,735862300485238;65,591837742579486;0,13428144169438766;0,15423916304062998;0,12207403790398877;0,11115947290468794;0,29972876813557842;149,9801629688406;151,78143872799393;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,948
0;64,735862300485238;65,591579445614116;0,13428144169438766;0,15418226251779935;0,12207403790398877;0,11119782479558821;0,29972876813557842;149,9801629688406;151,78140403917038;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,949
0;64,711447492904441;65,59132194936933;0,13428144169438766;0,15412553838658946;0,10986663411358989;0,11123605779562667;0,29972876813557842;150,0289925840022;151,78136945788219;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,95
0;64,699240089114042;65,590988662111528;0,13428144169438766;0,15406899010018635;0,10986663411358989;0,11123587764767455;0,29972876813557842;149,95574816125981;151,78148816229879;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,951
0;64,699240089114042;65,590618113418543;0,14648884548478652;0,15401261711347106;0,10986663411358989;0,11123569805818109;0,29972876813557842;149,931333353679;151,78137673097751;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,952
0;64,699240089114042;65,59024871342649;0,14648884548478652;0,15399471350870511;0,097659230323191015;0,11123551902541505;0,29972876813557842;150,0167851802118;151,781189055842;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,953
0;64,699240089114042;65,589880458574427;0,14648884548478652;0,15397686540511391;0,097659230323191015;0,11119704592196011;0,29972876813557842;150,0167851802118;151,78127002487921;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,954
0;64,674825281533245;65,589513345312383;0,14648884548478652;0,15395907263064385;0,097659230323191015;0,11115869208512588;0,29972876813557842;149,9679555650502;151,78135074291239;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,955
0;64,662617877742846;65,5890707808501;0,14648884548478652;0,15394133501377461;0,097659230323191015;0,11112045714518583;0,29972876813557842;149,89471114230781;151,78127803221696;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,956
0;64,674825281533245;65,588591293711943;0,15869624927518541;0,15392365238351771;0,097659230323191015;0,11108234073355959;0,29972876813557842;149,931333353679;151,78097577917052;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,957
0;64,662617877742846;65,588151587609616;0,15869624927518541;0,15394431919510507;0,097659230323191015;0,11104434248280941;0,29976098098432397;149,9801629688406;151,78078934698556;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,958
0;64,662617877742846;65,5876749499705;0,15869624927518541;0,1539649219395765;0,097659230323191015;0,11100646202663653;0,29976098098432397;149,9801629688406;151,78075667124313;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,959
0;64,638203070162049;65,587199789908084;0,15869624927518541;0,1539854608155401;0,097659230323191015;0,11096869899987781;0,29979319277770694;149,90691854609821;151,78072409679552;0;-3,2246770497148288E-165;0;3,5829744996831429E-163;0;0,35;24,96
