Name;YT Scope Project;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\UpDown110Bar060326\Up110Bar35Signal060326.csv;
Starttime of export;134172550545510000;fredag 6. mars 2026;08:17:34.551
Endtime of export;134172550834920053;fredag 6. mars 2026;08:18:03.492


fTimer;fU;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered

46,413;0;-1;0,098318617830954441;0,095897275289696216;0;67,909787285988955;68,669565616378364;0,14648884548478652;0,1380396427295725;0,10986663411358989;0,11419788238518075;107,5472273934141;108,91083666348565
46,414;0;-1;0,098318617830954441;0,095897275289696216;0;67,934202093569752;68,669722965683732;0,14648884548478652;0,1380712553453966;0,10986663411358989;0,11418852058100101;107,5472273934141;108,910588722162
46,415;0;-1;0,098318617830954441;0,095897275289696216;0;67,934202093569752;68,669956416457651;0,14648884548478652;0,13810276996211168;0,10986663411358989;0,11417918779841423;107,5472273934141;108,91034154945645
46,416;0;-1;0,098318617830954441;0,095897275289696216;0;67,921994689779353;68,670189143534159;0,13428144169438766;0,13813418688351492;0,097659230323191015;0,11416988394745348;107,5594347972045;108,91009514298628
46,417;0;-1;0,098318617830954441;0,095897275289696216;0;67,885372478408158;68,670382854531042;0,13428144169438766;0,13812721178677131;0,097659230323191015;0,11412231431274021;107,51060518204291;108,90988779500185
46,418;0;-1;0,098318617830954441;0,095897275289696216;0;67,860957670827361;68,670461081146755;0,13428144169438766;0,13812025831282765;0,097659230323191015;0,11407489214389456;107,52281258583331;108,9095279112934
46,419;0;-1;0,098318617830954441;0,095897275289696216;0;67,860957670827361;68,6704624760086;0,12207403790398877;0,13811332639465318;0,073244422742393261;0,11402761698377231;107,5838496047853;108,90920743785014
46,42;0;-1;0,098318617830954441;0,095897275289696216;0;67,860957670827361;68,670463866546342;0,12207403790398877;0,13806812133973456;0,073244422742393261;0,11390389912526551;107,5838496047853;108,90907943100304
46,421;0;-1;0,098318617830954441;0,095897275289696216;0;67,848750267036962;68,670465252773425;0,12207403790398877;0,13802305642048618;0,073244422742393261;0,11378056479212005;107,5838496047853;108,90895182097714
46,422;0;-1;0,098318617830954441;0,095897275289696216;0;67,860957670827361;68,670428340077521;0,10986663411358989;0,13797813120248748;0,073244422742393261;0,11365761279540737;107,51060518204291;108,90882460654232
46,423;0;-1;0,098318617830954441;0,095897275289696216;0;67,873165074617759;68,670429836436654;0,12207403790398877;0,1378950506269741;0,073244422742393261;0,11353504194988451;107,5472273934141;108,9084680187181
46,424;0;-1;0,098318617830954441;0,095897275289696216;-0,30451866404715128;67,885372478408158;68,67046962278279;0,12207403790398877;0,13785052222693528;0,073244422742393261;0,11341285107398275;107,5960570085757;108,9082274201932
46,425;0;-1;0,098318617830954441;0,095897275289696216;-0,2946954813359528;67,885372478408158;68,670547580416923;0,12207403790398877;0,13780613186493659;0,073244422742393261;0,11329103898979628;107,5960570085757;108,9081407460265
46,426;0;-1;0,098318617830954441;0,095897275289696216;-0,33398821218074654;67,921994689779353;68,670625296382411;0,12207403790398877;0,13776187911306009;0,073244422742393261;0,11316960452307082;107,5472273934141;108,90805434054971
46,427;0;-1;0,098318617830954441;0,095897275289696216;-0,28487229862475444;67,921994689779353;68,670817655305456;0,12207403790398877;0,13771776354471443;0,073244422742393261;0,11304854650319217;107,52281258583331;108,90781502442715
46,428;0;-1;0,098318617830954441;0,095897275289696216;-0,28487229862475444;67,934202093569752;68,67100941791584;0,12207403790398877;0,1376737847346306;0,073244422742393261;0,11292786376317515;107,5838496047853;108,90749986093319
46,429;0;-1;0,098318617830954441;0,095897275289696216;-0,2946954813359528;67,934202093569752;68,671238880687824;0,12207403790398877;0,13762994225885805;0,097659230323191015;0,1128075551396522;107,5594347972045;108,90737714757451
46,43;0;-1;0,098318617830954441;0,095897275289696216;-0,275049115913556;67,934202093569752;68,671467632125214;0,12207403790398877;0,13758623569476039;0,097659230323191015;0,11276420872424313;107,5594347972045;108,90717822537586
46,431;0;-1;0,098318617830954441;0,095897275289696216;-0,2946954813359528;67,921994689779353;68,671695674433153;0,12207403790398877;0,13754266462101145;0,097659230323191015;0,11272099668272181;107,51060518204291;108,90697991983605
46,432;0;-1;0,098318617830954441;0,095897275289696216;-0,2946954813359528;67,934202093569752;68,671884715184248;0,12207403790398877;0,13749922861759109;0,097659230323191015;0,11267791859852921;107,52281258583331;108,90662905054062
46,433;0;-1;0,0982849709703522;0,095865956780457257;-0,30451866404715128;67,934202093569752;68,672111464534709;0,12207403790398877;0,13745592726578137;0,097659230323191015;0,11263497405639762;107,5594347972045;108,90631756356569
46,434;0;-1;0,0982849709703522;0,095865956780457257;-0,26522593320235754;67,921994689779353;68,67233751096218;0,12207403790398877;0,13741276014816226;0,10986663411358989;0,11259216264234664;107,5472273934141;108,90612192607749
46,435;0;-1;0,0982849709703522;0,095865956780457257;-0,275049115913556;67,921994689779353;68,67252456202003;0,12207403790398877;0,13736972684860776;0,10986663411358989;0,11258777856936969;107,5472273934141;108,90588860043979
46,436;0;-1;0,0982849709703522;0,095865956780457257;-0,2946954813359528;67,909787285988955;68,6727110332196;0,13428144169438766;0,13732682695228188;0,10986663411358989;0,11258340808701897;107,52281258583331;108,90565599811157
46,437;0;-1;0,0982849709703522;0,095865956780457257;-0,2946954813359528;67,94640949736015;68,672858631732765;0,13428144169438766;0,13732235467132511;0,10986663411358989;0,11257905115316352;107,5594347972045;108,90534752759919
46,438;0;-1;0,0982849709703522;0,095865956780457257;-0,30451866404715128;67,94640949736015;68,673120656567619;0,14648884548478652;0,13731789625443933;0,12207403790398877;0,11257470772580305;107,5594347972045;108,90515489722246
46,439;0;-1;0,0982849709703522;0,095865956780457257;-0,2946954813359528;67,958616901150549;68,673381869125478;0,14648884548478652;0,13735174628433633;0,12207403790398877;0,11260867238875787;107,51060518204291;108,90496286399991
46,44;0;-1;0,0982849709703522;0,095865956780457257;-0,30451866404715128;67,958616901150549;68,67368056655009;0,14648884548478652;0,13738549137914069;0,12207403790398877;0,11264253176125752;107,51060518204291;108,90461824757757
46,441;0;-1;0,0982849709703522;0,095865956780457257;-0,33398821218074654;67,970824304940948;68,673978338012688;0,14648884548478652;0,13741913186415111;0,13428144169438766;0,11267628616970243;107,52281258583331;108,90427469946613
46,442;0;-1;0,098318617830954441;0,095897275289696216;-0,28487229862475444;67,958616901150549;68,674313481009449;0,14648884548478652;0,13745266806365805;0,13428144169438766;0,11274823056517166;107,5960570085757;108,90397051097956
46,443;0;-1;0,098318617830954441;0,095897275289696216;-0,2946954813359528;67,94640949736015;68,674609290437218;0,14648884548478652;0,13748610030094649;0,13428144169438766;0,11281995193301493;107,5594347972045;108,90389703323143
46,444;0;-1;0,098318617830954441;0,095897275289696216;-0,28487229862475444;67,94640949736015;68,674865888230073;0,14648884548478652;0,13751942889829932;0,12207403790398877;0,1128914509646179;107,53501998962371;108,90370889938724
46,445;0;-1;0,098318617830954441;0,095897275289696216;-0,32416502946954817;67,94640949736015;68,675121690569782;0,14648884548478652;0,13755265417700041;0,12207403790398877;0,11292443372353239;107,53501998962371;108,90344475950658
46,446;0;-1;0,098318617830954441;0,095897275289696216;-0,28487229862475444;67,921994689779353;68,675376699922225;0,14648884548478652;0,13758577645733747;0,13428144169438766;0,11295731423589424;107,5960570085757;108,90318143845955
46,447;0;-1;0,098318617830954441;0,095897275289696216;-0,30451866404715128;67,885372478408158;68,6755543294943;0,14648884548478652;0,13761879605860552;0,13428144169438766;0,11302838744435827;107,6204718161565;108,90311040683622
46,448;0;-1;0,098318617830954441;0,095897275289696216;-0,30451866404715128;67,873165074617759;68,675616524537645;0,15869624927518541;0,13765171329910963;0,13428144169438766;0,11309924032587607;107,5594347972045;108,90311618466231
46,449;0;-1;0,098318617830954441;0,095897275289696216;-0,37328094302554027;67,885372478408158;68,675640232150656;0,15869624927518541;0,13772282312185868;0,12207403790398877;0,11316987356346116;107,5838496047853;108,9029304714487
46,45;0;-1;0,098318617830954441;0,095897275289696216;-0,37328094302554027;67,885372478408158;68,675702160895767;0,15869624927518541;0,13779371250415717;0,12207403790398877;0,11320199321231923;107,5838496047853;108,90282192319744
46,451;0;-1;0,098318617830954441;0,095897275289696216;-0,37328094302554027;67,885372478408158;68,675763897661767;0,15869624927518541;0,13786438212937055;0,12207403790398877;0,11323401329026583;107,6204718161565;108,90271371144573
46,452;0;-1;0,0982849709703522;0,095865956780457257;-0,39292730844793716;67,885372478408158;68,675825443043792;0,15869624927518541;0,13793483267874576;0,12207403790398877;0,1132659341059708;107,6082644123661;108,90272071902751
46,453;0;-1;0,098318617830954441;0,095897275289696216;-0,39292730844793716;67,885372478408158;68,675886797635115;0,15869624927518541;0,13800506483141792;0,12207403790398877;0,1132977559671471;107,5472273934141;108,90268941026012
46,454;0;-1;0,098318617830954441;0,095897275289696216;-0,38310412573673869;67,909787285988955;68,675947962027223;0,15869624927518541;0,13807507926441678;0,12207403790398877;0,11332947918055375;107,5838496047853;108,90246672542145
46,455;0;-1;0,0982849709703522;0,095865956780457257;-0,39292730844793716;67,909787285988955;68,676085526061087;0,15869624927518541;0,13814487665267339;0,12207403790398877;0,11336110405199883;107,5838496047853;108,90235961478287
46,456;0;-1;0,0982849709703522;0,095865956780457257;-0,38310412573673869;67,885372478408158;68,676222663646442;0,15869624927518541;0,13821445766902635;0,12207403790398877;0,11339263088634244;107,6204718161565;108,90225283618726
46,457;0;-1;0,0982849709703522;0,095865956780457257;-0,39292730844793716;67,873165074617759;68,6762827868539;0,15869624927518541;0,13828382298422862;0,12207403790398877;0,11342405998749958;107,5960570085757;108,90226127248236
46,458;0;-1;0,0982849709703522;0,095865956780457257;-0,37328094302554027;67,860957670827361;68,676304429053744;0,15869624927518541;0,13835297326695378;0,12207403790398877;0,11345539165844314;107,5838496047853;108,90219309337357
46,459;0;-1;0,0982849709703522;0,095865956780457257;-0,412573673870334;67,860957670827361;68,67628770953705;0,15869624927518541;0,13842190918380248;0,10986663411358989;0,11348662620120677;107,64488662373729;108,90208683099432
46,46;0;-1;0,0982849709703522;0,095865956780457257;-0,39292730844793716;67,860957670827361;68,676271041850882;0,15869624927518541;0,13849063139930898;0,10986663411358989;0,11347946929119734;107,64488662373729;108,90217237115691
