Name;YT Scope Project;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\UpDown110Bar060326\Up110Bar60Signal060326.csv;
Starttime of export;134172546044010000;fredag 6. mars 2026;08:10:04.401
Endtime of export;134172546190970000;fredag 6. mars 2026;08:10:19.097


fTimer;fU;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered

39,381;0;-1;0,095495903762438855;0,093266520513623552;-0,51080550098231825;68,642231513412881;69,599932438435218;0,13428144169438766;0,13830026209365698;0,12207403790398877;0,10770032331470453;108,6336863307596;109,99380997258139
39,382;0;-1;0,095495903762438855;0,093266520513623552;-0,35363457760314343;68,654438917203279;69,59950332813365;0,13428144169438766;0,13829277216376196;0,12207403790398877;0,10774939856933376;108,6825159459212;109,99361303568597
39,383;0;-1;0,095495903762438855;0,093266520513623552;-0,36345776031434179;68,654438917203279;69,5991138426997;0,13428144169438766;0,13828530545264958;0,12207403790398877;0,10779832169067363;108,6336863307596;109,99356988779768
39,384;0;-1;0,095495903762438855;0,093266520513623552;-0,35363457760314343;68,678853724784076;69,598725564670616;0,13428144169438766;0,13827786188834168;0,10986663411358989;0,10784709315033734;108,59706411938841;109,99337369516509
39,385;0;-1;0,095495903762438855;0,093266520513623552;-0,35363457760314343;68,678853724784076;69,598415079554769;0,13428144169438766;0,13827044139908312;0,10986663411358989;0,10785741879278561;108,59706411938841;109,99306322685258
39,386;0;-1;0,095529464032559186;0,093297839022862511;-0,35363457760314343;68,678853724784076;69,598105556942812;0,12207403790398877;0,13826304391334127;0,12207403790398877;0,10786771242574231;108,6214789269692;109,99275372099186
39,387;0;-1;0,095529464032559186;0,093297839022862511;-0,33398821218074654;68,703268532364874;69,597796993850935;0,13428144169438766;0,13821737473411472;0,12207403790398877;0,1079162687741273;108,6336863307596;109,99252176385069
39,388;0;-1;0,095529464032559186;0,093297839022862511;-0,35363457760314343;68,727683339945671;69,597565976556027;0,13428144169438766;0,13821014175503427;0,13428144169438766;0,10796467459783232;108,59706411938841;109,99232882040232
39,389;0;-1;0,095529464032559186;0,093297839022862511;-0,35363457760314343;68,727683339945671;69,5974122646661;0,12207403790398877;0,13820293119818897;0,13428144169438766;0,10805122498917435;108,59706411938841;109,99202159120161
39,39;0;-1;0,095529464032559186;0,093297839022862511;-0,33398821218074654;68,727683339945671;69,597259029283052;0,12207403790398877;0,13815744836837937;0,13428144169438766;0,10813750707430321;108,59706411938841;109,99171531441139
39,391;0;-1;0,095529464032559186;0,093297839022862511;-0,37328094302554027;68,727683339945671;69,597106268929679;0,12207403790398877;0,1381121065353422;0,13428144169438766;0,10822352168496817;108,6336863307596;109,99140998707924
39,392;0;-1;0,095529464032559186;0,093297839022862511;-0,343811394891945;68,715475936155272;69,596953982133414;0,13428144169438766;0,13806690526198745;0,13428144169438766;0,10830926965034007;108,6214789269692;109,99122049013889
39,393;0;-1;0,095529464032559186;0,093297839022862511;-0,38310412573673869;68,727683339945671;69,596763872800508;0,13428144169438766;0,13806013873827061;0,13428144169438766;0,10839475179701932;108,6092715231788;109,99099328601336
39,394;0;-1;0,095529464032559186;0,093297839022862511;-0,343811394891945;68,739890743736069;69,596612647432238;0,12207403790398877;0,13805339319077728;0,12207403790398877;0,10847996894904387;108,6703085421308;109,99072849159494
39,395;0;-1;0,095529464032559186;0,093297839022862511;-0,35363457760314343;68,739890743736069;69,596500185488281;0,12207403790398877;0,13800837392879067;0,12207403790398877;0,10852662730220664;108,6703085421308;109,99065599116766
39,396;0;-1;0,095529464032559186;0,093297839022862511;-0,38310412573673869;68,727683339945671;69,596388072176367;0,13428144169438766;0,13796349422651621;0,12207403790398877;0,1085731410144746;108,706930753502;109,9905837154917
