Name;SineWave Scoping;;;;;;;;;;;;;;;;;;;;;;;
File;C:\Users\kimro\Documents\Bachelor\data\SineWave\pB_120bar_0.075_13.05.26.csv;;;;;;;;;;;;;;;;;;;;;;;
Starttime of export;1,34231E+17;onsdag 13. mai 2026;11:43:07.601;;;;;;;;;;;;;;;;;;;;;
Endtime of export;1,34231E+17;onsdag 13. mai 2026;11:44:03.687;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
fTimer;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered;fKv;fU_FF;fError;fXRef;fXDotRef;fPxGrad;fUpfb;fUpfbGrad;fPx;fU_FF_Nominal;fU;fPID
6,155;0,281264528;0,360317013;0,341778891;1,843173115;63,74706259;73,8889888;17,7251503;9,19745019;31,80028687;11,17904105;118,7292093;121,4094064;0,407282817;0,333083766;-0,002902203;0,35741481;-0,030249637;85,45182653;0,023803466;2,102494123;31,80028687;0;0,349911144;0,040630844
6,156;0,284286378;0,360286697;0,341747573;1,826027319;63,38084048;73,85990747;17,73735771;9,224541891;31,92236091;11,24414352;118,7292093;121,4054908;0,40788114;0,333282488;-0,002902154;0,357384543;-0,030284591;122,0740379;0,027526821;3,723355279;31,92236091;0;0,346385821;0,040630155
6,157;0,287075779;0,360286697;0,341747573;1,843173115;63,38084048;73,82976745;17,73735771;9,251587902;31,92236091;11,30942713;118,7292093;121,4015873;0,408480101;0,33348148;-0,002932456;0,357354241;-0,030319537;0;0,024774139;-2,752682144;31,92236091;0;0,349761724;0,041054384
6,158;0,288935379;0,360226062;0,341684936;1,826027319;63,00241096;73,79972087;17,68852809;9,278550071;32,03222755;11,37450835;118,7902463;121,3976959;0,40907899;0,333680506;-0,002902158;0,357323904;-0,030354477;109,8666341;0,027790057;3,015917776;32,03222755;0;0,346520657;0,040630208
6,159;0,288935379;0,360226062;0,341684936;1,834600217;62,62398144;73,7685803;17,59086886;9,305275478;32,16650899;11,43973247;118,7292093;121,3940081;0,409678091;0,33387966;-0,00293253;0,357293532;-0,03038941;134,2814417;0,031725123;3,935066378;32,16650899;0;0,343209952;0,041055415
6,16;0,290562529;0,360226062;0,341684936;1,851746014;62,24555193;73,73634913;17,46879482;9,33161168;32,27637562;11,50517564;118,6437574;121,3901402;0,410278261;0,334079228;-0,002962937;0,357263125;-0,030424336;109,8666341;0,034045943;2,320819361;32,27637562;0;0,341514396;0,041481112
6,161;0,292422129;0,360226062;0,341684936;1,860318912;61,89153722;73,70303074;17,383343;9,357483293;32,39844966;11,57076058;118,6437574;121,3860162;0,410879505;0,33427921;-0,002993378;0,357232684;-0,030459255;122,0740379;0,03674505;2,699107614;32,39844966;0;0,339441456;0,041907297
6,162;0,29521153;0,360195743;0,341653617;1,843173115;61,89153722;73,6687051;17,383343;9,383006642;32,39844966;11,63652516;118,6437574;121,381905;0,411481392;0,334479465;-0,002993536;0,357202207;-0,030494168;0;0,033070545;-3,674505042;32,39844966;0;0,343318425;0,041909506
6,163;0,29730358;0,360195743;0,341653617;1,877464708;61,53752251;73,63448586;17,29789117;9,408450868;32,49610889;11,70208587;118,6437574;121,3778066;0,412083207;0,334679753;-0,003024048;0,357171695;-0,030529074;97,65923032;0,034646452;1,575906978;32,49610889;0;0,342369969;0,042336668
6,164;0,29730358;0,360195743;0,341653617;1,843173115;61,22013001;73,59926217;17,27347636;9,433548155;32,59376812;11,7677497;118,5216834;121,3737209;0,412685524;0,334880265;-0,003054594;0,357141149;-0,030563973;97,65923032;0,036064769;1,41831628;32,59376812;0;0,341579816;0,04276432
6,165;0,29986053;0,360165423;0,341622299;1,877464708;60,90273751;73,563152;17,18802454;9,458491051;32,71584216;11,83351632;118,4728538;121,3692648;0,413289068;0,335081243;-0,003054856;0,357110567;-0,030598865;122,0740379;0,038561994;2,497225031;32,71584216;0;0,339287232;0,042767982
6,166;0,30195258;0,360135102;0,34159098;1,834600217;60,62196722;73,52615812;17,16360973;9,483088562;32,80129398;11,89946202;118,4240242;121,3646695;0,413893551;0,335282592;-0,003055152;0,357079951;-0,030633751;85,45182653;0,038978386;0,41639196;32,80129398;0;0,339076328;0,042772122
6,167;0,30427708;0,360135102;0,34159098;1,860318912;60,62196722;73,48839814;17,16360973;9,507533231;32,80129398;11,96547135;118,4240242;121,3599352;0,414498758;0,335484239;-0,003085803;0,3570493;-0,03066863;0;0,035080547;-3,897838563;32,80129398;0;0,34360493;0,043201238
6,168;0,305206881;0,360104781;0,341559662;1,851746014;60,32898953;73,45075522;17,11478011;9,531902122;32,91116062;12,03127605;118,3263649;121,3552155;0,415103892;0,335685919;-0,003086167;0,357018614;-0,030703501;109,8666341;0,037065824;1,985276999;32,91116062;0;0,341826437;0,043206342
6,169;0,305206881;0,360104781;0,341559662;1,843173115;60,07263405;73,41230991;17,11478011;9,55604229;33,00881985;12,0972214;118,2042909;121,3502042;0,41571019;0,335888043;-0,003116888;0,356987893;-0,030738367;97,65923032;0,038242203;1,17637911;33,00881985;0;0,341282275;0,043636435
6,17;0,306136681;0,360104781;0,341559662;1,826027319;59,84069338;73,37317961;17,11478011;9,580107625;33,08206427;12,16326868;118,1432539;121,3448254;0,416317728;0,336090639;-0,003147644;0,356957137;-0,030773225;73,24442274;0,038080204;-0,16199918;33,08206427;0;0,342077451;0,044067016
6,171;0,307298931;0,360074459;0,341528343;1,826027319;59,60875271;73,333443;17,13919492;9,604098356;33,1797235;12,22934099;118,1432539;121,3392718;0,416925998;0,336293535;-0,003148112;0,356926346;-0,030808076;97,65923032;0,039155145;1,074941117;33,1797235;0;0,341211962;0,044073572
6,172;0,308461181;0,360044135;0,341497025;1,843173115;59,60875271;73,29310199;17,13919492;9,628091306;33,1797235;12,29551482;118,1432539;121,3337355;0,41753478;0,336496659;-0,003148615;0,356895521;-0,030842921;0;0,035239631;-3,915514511;33,1797235;0;0,345337633;0,044080604
6,173;0,309158531;0,360044135;0,341497025;1,843173115;59,37681204;73,25288603;17,15140233;9,652009877;33,26517533;12,36148352;118,0455947;121,3282163;0,41814349;0,336699816;-0,003179475;0,35686466;-0,030877759;85,45182653;0,035988259;0,748628267;33,26517533;0;0,345224206;0,044512649
6,174;0,309158531;0,360044135;0,341497025;1,843173115;59,15707877;73,21206714;17,16360973;9,675892596;33,32621235;12,42751577;117,9845576;121,3224078;0,418753229;0,336903372;-0,00321037;0,356833765;-0,030912589;61,03701895;0,035441284;-0,546974939;33,32621235;0;0,34640727;0,044945181
6,175;0,310088331;0,359983486;0,341434388;1,860318912;58,91293069;73,17068549;17,17581713;9,699739572;33,43607898;12,4935348;118,0211798;121,3164259;0,419363632;0,337107207;-0,003180651;0,356802835;-0,030947414;109,8666341;0,037390487;1,949203313;33,43607898;0;0,344245835;0,044529115
6,176;0,311018131;0,359983486;0,341434388;1,843173115;58,72981964;73,12866623;17,16360973;9,723550918;33,4849086;12,55969383;117,9601428;121,3105774;0,419974404;0,337311222;-0,003211616;0,35677187;-0,030982231;48,82961516;0,036092919;-1,297567966;33,4849086;0;0,346180925;0,044962622
6,177;0,311018131;0,359983486;0,341434388;1,851746014;58,72981964;73,08620281;17,16360973;9,747250154;33,4849086;12,62580093;117,9601428;121,3045556;0,420585769;0,33751549;-0,003242616;0,356740871;-0,031017041;0;0,032483627;-3,609291927;33,4849086;0;0,35042848;0,045396617
6,178;0,312877731;0,359953161;0,341403069;2,640452649;58,52229377;73,04387102;17,21243934;9,770875922;33,57036042;12,69170311;117,874691;121,2985525;0,421197058;0,33771979;-0,003243324;0,356709836;-0,031051844;85,45182653;0,033507856;1,024228592;33,57036042;0;0,349618472;0,045406538
6,179;0,312877731;0,359953161;0,341403069;2,649025547;58,32697531;73,00101946;17,29789117;9,794581629;33,63139744;12,75766905;117,874691;121,2922999;0,421809314;0,337924469;-0,003274393;0,356678767;-0,031086641;61,03701895;0,033208921;-0,298934646;33,63139744;0;0,350557055;0,045841508
6,18;0,314272431;0,359953161;0,341403069;2,623306853;58,13165685;72,95768802;17,40775781;9,818481911;33,69243446;12,82362197;117,8991058;121,2860666;0,422421867;0,338129302;-0,003305497;0,356647663;-0,03112143;61,03701895;0,03293988;-0,269041182;33,69243446;0;0,351466386;0,046276964
6,181;0,315899582;0,359922834;0,341371751;2,640452649;57,92413099;72,91387819;17,52983184;9,842652753;33,76567888;12,88956191;117,8624836;121,2799293;0,423034569;0,338334241;-0,00330631;0,356616524;-0,031156213;73,24442274;0,033308113;0,368233126;33,76567888;0;0,351314462;0,046288334
6,182;0,316829382;0,359922834;0,341371751;2,649025547;57,92413099;72,86955317;17,52983184;9,867131612;33,76567888;12,9555272;117,8624836;121,2736962;0,423647868;0,338539435;-0,003337483;0,356585351;-0,031190989;0;0,029977302;-3,330811324;33,76567888;0;0,355286898;0,046724765
6,183;0,317294282;0,359892506;0,341340432;2,657598445;57,72881252;72,82536556;17,68852809;9,891534586;33,83892331;13,021288;117,8502762;121,2674823;0,42426109;0,338744659;-0,003338364;0,356554142;-0,031225758;73,24442274;0,030641793;0,664490946;33,83892331;0;0,354839963;0,046737097
6,184;0,317294282;0,359892506;0,341340432;2,640452649;57,53349406;72,78070221;17,82280953;9,916359742;33,89996033;13,08707471;117,8991058;121,2612494;0,424874761;0,338950088;-0,003369607;0,356522899;-0,03126052;61,03701895;0,030629465;-0,012328338;33,89996033;0;0,355495124;0,047174501
6,185;0,317991632;0,359892506;0,341340432;2,657598445;57,3381756;72,7355646;18,00592059;9,94152918;33,89996033;13,15284895;117,874691;121,255189;0,42548843;0,339155571;-0,003400885;0,356491621;-0,031295275;0;0,027566518;-3,062946452;33,89996033;0;0,359201444;0,047612391
6,186;0,318456532;0,359892506;0,341340432;2,606161056;57,16727195;72,68995421;18,20123905;9,967195012;33,93658254;13,2184193;117,8014466;121,2490709;0,42610217;0,339361133;-0,003432198;0,356460309;-0,031330023;36,62221137;0,026640977;-0,925541238;33,93658254;0;0,360770925;0,048050768
6,187;0,318456532;0,359892506;0,341340432;2,640452649;57,16727195;72,64394908;18,20123905;9,993393995;33,93658254;13,28390126;117,8014466;121,2427419;0,426716513;0,339566951;-0,003463545;0,356428961;-0,031364764;0;0,023976879;-2,664097683;33,93658254;0;0,364079704;0,048489632
6,188;0,319386332;0,359862178;0,341309114;2,631879751;57,03299051;72,59808657;18,42097232;10,01951176;33,93658254;13,34918022;117,8014466;121,2364325;0,427330775;0,339772797;-0,003464599;0,356397579;-0,031399498;0;0,021579191;-2,397687915;33,93658254;0;0,366697989;0,048504384
6,189;0,319386332;0,359862178;0,341309114;2,640452649;56,88650166;72,55194499;18,61629078;10,04623786;33,94878994;13,41425682;117,8624836;121,2301427;0,427944957;0,339978669;-0,003496016;0,356366162;-0,031434225;12,20740379;0,020031642;-1,547548934;33,94878994;0;0,368891247;0,04894422
6,19;0,320781032;0,359831849;0,341277795;2,606161056;56,76442763;72,50548692;18,81160924;10,07349383;33,93658254;13,47916998;117,8380688;121,2240639;0,428558753;0,340184466;-0,003497138;0,356334711;-0,031468945;-12,20740379;0,017418108;-2,613534419;33,93658254;0;0,371726291;0,048959933
6,191;0,322873082;0,359771188;0,341215158;2,640452649;56,65456099;72,45878992;19,01913511;10,10127802;33,91216773;13,54384361;117,8014466;121,2179273;0,429172543;0,340390314;-0,003467963;0,356303224;-0,031503658;-24,41480758;0,014455557;-2,962551167;33,91216773;0;0,374486244;0,048551486
6,192;0,324267782;0,359771188;0,341215158;2,640452649;56,65456099;72,41189303;19,01913511;10,12962708;33,91216773;13,60824017;117,8014466;121,2116949;0,429786325;0,340596214;-0,003499484;0,356271703;-0,031538364;0;0,013010001;-1,445555671;33,91216773;0;0,376578993;0,04899278
6,193;0,325430033;0,359740856;0,34118384;2,640452649;56,52027955;72,36514152;19,21445357;10,15788827;33,89996033;13,67243709;117,813654;121,2054818;0,430400024;0,340802138;-0,003500708;0,356240148;-0,031573063;-12,20740379;0,011098631;-1,911370294;33,89996033;0;0,378713421;0,049009914
6,194;0,325430033;0,359740856;0,34118384;2,640452649;56,42262032;72,3181137;19,42197943;10,18667455;33,87554552;13,73639672;117,8014466;121,1993262;0,431013483;0,341008034;-0,003532299;0,356208557;-0,031607756;-24,41480758;0,008768027;-2,330603454;33,87554552;0;0,381692187;0,04945218
6,195;0,326127383;0,359710523;0,341152521;2,640452649;56,33716849;72,2709253;19,58067568;10,21602261;33,85113071;13,80008147;117,7648244;121,1931514;0,431626779;0,341213929;-0,003533591;0,356176932;-0,031642441;-24,41480758;0,006670484;-2,097543108;33,85113071;0;0,384013719;0,049470274
6,196;0,326359833;0,359649855;0,341089884;2,640452649;56,26392407;72,22361513;19,75157933;10,24577752;33,8267159;13,86349222;117,7892392;121,1868809;0,432240065;0,341419872;-0,003504583;0,356145272;-0,031677119;-24,41480758;0,004782695;-1,887788798;33,8267159;0;0,385701336;0,049064159
6,197;0,327986983;0,35961952;0,341058566;2,623306853;56,26392407;72,17622186;19,75157933;10,27597632;33,8267159;13,9266298;117,7892392;121,1807064;0,432852954;0,341625734;-0,003505942;0,356113578;-0,03171179;0;0,004304426;-0,478269539;33,8267159;0;0,386404496;0,049083188
6,198;0,328684333;0,359558847;0,340995929;2,657598445;56,17847224;72,1289755;19,89806818;10,30608149;33,8023011;13,98957165;117,8380688;121,1745511;0,433465754;0,341831618;-0,003476998;0,356081849;-0,031746454;-24,41480758;0,002653243;-1,651182964;33,8023011;0;0,387856347;0,048677971
6,199;0,328684333;0,359558847;0,340995929;2,649025547;56,08081301;72,08160754;20,02014222;10,33655288;33,77788629;14,0522418;117,8502762;121,168568;0,434077998;0,342037367;-0,003508762;0,356050085;-0,031781111;-24,41480758;0,001167178;-1,486064668;33,77788629;0;0,389992853;0,049122664
6,2;0,329846583;0,359528509;0,34096461;2,657598445;56,00756859;72,03408007;20,10559404;10,36731275;33,75347148;14,11464108;117,8014466;121,1626417;0,434689917;0,342243058;-0,003510222;0,356018287;-0,031815761;-24,41480758;-0,00017028;-1,337458201;33,75347148;0;0,39155645;0,049143112
6,201;0,330543933;0,35949817;0,340933292;2,657598445;55,94653157;71,98647016;20,16663106;10,39824533;33,69243446;14,17677033;117,8502762;121,1565807;0,4353019;0,342448821;-0,003511717;0,355986453;-0,031850403;-61,03701895;-0,003205103;-3,034822949;33,69243446;0;0,394817957;0,049164033
6,202;0,331706183;0,359467831;0,340901973;2,640452649;55,94653157;71,93881638;20,16663106;10,42927349;33,69243446;14,23851551;117,8502762;121,1506916;0,435913087;0,342654367;-0,003513245;0,355954586;-0,031885039;0;-0,002884593;0,320510293;33,69243446;0;0,394724387;0,049185427
6,203;0,333100883;0,359407149;0,340839336;3,283420015;55,88549455;71,89131031;20,17883847;10,46020547;33,68022706;14,30006928;117,8380688;121,1448208;0,436524179;0,342859932;-0,003484465;0,355922683;-0,031919668;-12,20740379;-0,003206504;-0,321910926;33,68022706;0;0,394848951;0,048782516
6,204;0,333100883;0,359407149;0,340839336;3,249128422;55,82445753;71,84376005;20,20325327;10,49107985;33,65581225;14,36139394;117,752617;121,1389299;0,437135176;0,343065515;-0,003516402;0,355890746;-0,03195429;-24,41480758;-0,004106594;-0,900090023;33,65581225;0;0,396401742;0,049229633
6,205;0,334495583;0,359346464;0,340776699;3,291992913;55,78783532;71,79616572;20,21546068;10,5219351;33,64360485;14,4224519;117,7159948;121,1327891;0,437746469;0,343271247;-0,003487689;0,355858775;-0,031988904;-12,20740379;-0,004306304;-0,199710831;33,64360485;0;0,396405194;0,048827643
6,206;0,336122734;0,359285775;0,340714062;3,240555524;55,75121311;71,74860404;20,19104587;10,552733;33,61919004;14,48328229;117,7282022;121,1265526;0,438357822;0,34347705;-0,003459006;0,355826769;-0,032023511;-24,41480758;-0,005096414;-0,790109937;33,61919004;0;0,396999552;0,048426088
6,207;0,337982334;0,359255429;0,340682744;3,283420015;55,75121311;71,70107492;20,19104587;10,58335884;33,61919004;14,54384751;117,7282022;121,1203736;0,438968841;0,343682789;-0,003460701;0,355794728;-0,032058112;0;-0,004586773;0,509641436;33,61919004;0;0,396719383;0,048449821
6,208;0,338912134;0,359194735;0,340620106;3,240555524;55,75121311;71,65369315;20,19104587;10,61388974;33,58256783;14,60422498;117,6915799;121,1142138;0,439579762;0,343888545;-0,003432083;0,355762652;-0,032092705;-36,62221137;-0,005959206;-1,372433277;33,58256783;0;0,397896914;0,048049163
6,209;0,338912134;0,359194735;0,340620106;3,283420015;55,78783532;71,60645825;20,17883847;10,64432599;33,53373821;14,6643004;117,6183355;121,1079583;0,440190583;0,344094316;-0,003464193;0,355730542;-0,032127291;-48,82961516;-0,007804766;-1,845560138;33,53373821;0;0,400397785;0,048498703
6,21;0,339841934;0,359164387;0,340588788;3,231982626;55,81225013;71,55948467;20,16663106;10,6746296;33,497116;14,72403641;117,6305429;121,1014923;0,440801462;0,344300156;-0,003465989;0,355698398;-0,03216187;-36,62221137;-0,0088554;-1,050633935;33,497116;0;0,401679408;0,048523852
6,211;0,340771734;0,359103688;0,340526151;3,240555524;55,82445753;71,5127333;20,15442366;10,70480097;33,43607898;14,78347235;117,6427503;121,0950847;0,441411923;0,344505903;-0,00343747;0,355666219;-0,032196442;-61,03701895;-0,011021711;-2,166310921;33,43607898;0;0,403652188;0,048124574
6,212;0,340306834;0,359073337;0,340494832;3,240555524;55,82445753;71,46616515;20,15442366;10,73484051;33,43607898;14,84253256;117,6427503;121,0887352;0,442021803;0,344711503;-0,003439332;0,355634005;-0,032231006;0;-0,00991954;1,102171119;33,43607898;0;0,402781697;0,048150655
6,213;0,341933984;0,359042986;0,340463514;3,231982626;55,89770196;71,41974136;20,11780145;10,76478694;33,38724937;14,90140969;117,5939207;121,0824055;0,44263158;0,344917116;-0,003441229;0,355601757;-0,032265564;-48,82961516;-0,011369067;-1,449526751;33,38724937;0;0,40446339;0,048177207
6,214;0,341933984;0,359042986;0,340463514;3,266274218;55,93432417;71,37369125;20,10559404;10,79452564;33,32621235;14,95995112;117,5817133;121,0759421;0,443241253;0,345122741;-0,003473512;0,355569474;-0,032300114;-61,03701895;-0,013284011;-1,914944265;33,32621235;0;0,407035919;0,048629167
6,215;0,343328684;0,359012633;0,340432195;3,231982626;56,0319834;71,32789879;20,09338664;10,82413386;33,28959014;15,0181196;117,5939207;121,0694606;0,4438505;0,345328271;-0,003475477;0,355537156;-0,032334657;-36,62221137;-0,013786721;-0,50270946;33,28959014;0;0,407771666;0,048656675
6,216;0,345188285;0,35898228;0,340400877;3,240555524;56,11743522;71,28255463;20,06897183;10,853612;33,22855312;15,07599287;117,5695059;121,0630374;0,44445932;0,345533704;-0,003477475;0,355504804;-0,032369193;-61,03701895;-0,015459899;-1,673178893;33,22855312;0;0,409678257;0,048684654
6,217;0,344955834;0,358951925;0,340369558;3,231982626;56,11743522;71,23761911;20,06897183;10,88292216;33,22855312;15,13349527;117,5695059;121,0565575;0,445067792;0,345739066;-0,003479507;0,355472418;-0,032403722;0;-0,013913909;1,545989944;33,22855312;0;0,40836608;0,048713105
6,218;0,345420735;0,358891214;0,340306921;3,240555524;56,22730186;71,19282288;20,08117924;10,91214147;33,19193091;15,1908194;117,4596393;121,0500977;0,445676155;0,345944438;-0,003451217;0,355439997;-0,032438243;-36,62221137;-0,014353629;-0,439719619;33,19193091;0;0,40861511;0,048317043
6,219;0,345420735;0,358891214;0,340306921;3,223409727;56,38599811;71,14851018;20,06897183;10,94130849;33,11868648;15,24785095;117,4474319;121,0433133;0,446284895;0,346149984;-0,003483673;0,355407542;-0,032472758;-73,24442274;-0,016580487;-2,226858226;33,11868648;0;0,411501891;0,04877142
6,22;0,346118085;0,3588305;0,340244284;3,240555524;56,50807215;71,10483267;20,05676443;10,9703468;33,03323466;15,30447593;117,4352245;121,0365116;0,44689312;0,346355402;-0,003455448;0,355375052;-0,032507265;-85,45182653;-0,01919503;-2,614542593;33,03323466;0;0,413926708;0,048376276
6,221;0,346582985;0,358800141;0,340212966;3,240555524;56,65456099;71,06167351;20,03234962;10,99925679;33,00881985;15,36065731;117,3497726;121,0296927;0,447500748;0,346560665;-0,003457614;0,355342527;-0,032541765;-24,41480758;-0,018496267;0,698762614;33,00881985;0;0,413463531;0,048406599
6,222;0,347512785;0,358769782;0,340181647;3,231982626;56,65456099;71,01910768;20,03234962;11,02800058;33,00881985;15,41658794;117,3497726;121,0226269;0,448108671;0,346766073;-0,003459814;0,355309968;-0,032576257;0;-0,016646641;1,849626732;33,00881985;0;0,411850106;0,048437392
6,223;0,347977685;0,358739421;0,340150329;3,249128422;56,81325724;70,97667381;20,06897183;11,05665526;32,93557543;15,47234519;117,2643208;121,015583;0,448716482;0,346971489;-0,003462047;0,355277374;-0,032610743;-73,24442274;-0,018644198;-1,997557078;32,93557543;0;0,414084344;0,048468657
6,224;0,347977685;0,358739421;0,340150329;3,240555524;56,97195349;70,93486931;20,08117924;11,08533599;32,862331;15,52769982;117,3131504;121,0082929;0,449324262;0,34717694;-0,003494675;0,355244746;-0,032645221;-73,24442274;-0,020441999;-1,797801371;32,862331;0;0,416544388;0,048925449
6,225;0,348675035;0,358678698;0,340087692;3,240555524;57,15506455;70,89369223;20,06897183;11,11396611;32,81350139;15,58265308;117,2765282;121,0011785;0,44993111;0,347382121;-0,003466614;0,355212084;-0,032679692;-48,82961516;-0,02083928;-0,397280854;32,81350139;0;0,416753998;0,048532598
6,226;0,349604835;0,358648335;0,340056373;3,206263931;57,35038301;70,85321722;20,06897183;11,14246918;32,74025697;15,63728281;117,2154912;120,9939713;0,450537762;0,34758728;-0,003468948;0,355179387;-0,032714156;-73,24442274;-0,022417573;-1,578293148;32,74025697;0;0,418570127;0,048565274
6,227;0,350302185;0,358587607;0,339993736;3,231982626;57,35038301;70,8134804;20,06897183;11,17088389;32,74025697;15,69151342;117,2154912;120,986595;0,451144217;0,347792417;-0,003440951;0,355146656;-0,032748612;0;-0,020175816;2,241757304;32,74025697;0;0,416141548;0,048173315
6,228;0,351929335;0,358587607;0,339993736;4,037835057;57,52128666;70,77386676;20,06897183;11,19921051;32,64259774;15,74557592;117,1910764;120,9792416;0,451750554;0,347997559;-0,003473717;0,35511389;-0,032783061;-97,65923032;-0,023041196;-2,865379943;32,64259774;0;0,419670791;0,048632037
6,229;0,351929335;0,358587607;0,339993736;4,020689261;57,67998291;70,73491205;20,05676443;11,22744933;32,56935331;15,79916446;117,2154912;120,9718343;0,452356281;0,348202538;-0,003506517;0,35508109;-0,032817503;-73,24442274;-0,024399297;-1,358101569;32,56935331;0;0,421693075;0,049091241
6,23;0,353556485;0,358557241;0,339962418;4,037835057;57,89971618;70,69657593;20,08117924;11,2555623;32,47169408;15,85235711;117,1422468;120,9645266;0,452961228;0,348407297;-0,003508986;0,355048255;-0,032851938;-97,65923032;-0,026842329;-2,443031791;32,47169408;0;0,424375435;0,049125809
6,231;0,354951185;0,35846614;0,339868462;4,029262159;58,13165685;70,65904795;20,05676443;11,28366472;32,39844966;15,90507851;117,0323801;120,9570118;0,453565891;0,348612003;-0,003450754;0,355015386;-0,032886365;-73,24442274;-0,027820317;-0,977988233;32,39844966;0;0,424742873;0,048310553
6,232;0,357043236;0,358435771;0,339837144;4,054980854;58,13165685;70,62236391;20,05676443;11,31160343;32,39844966;15,9574067;117,0323801;120,9491757;0,454170681;0,348816795;-0,003453288;0,354982482;-0,032920785;0;-0,025038286;2,782031727;32,39844966;0;0,422201118;0,048346037
6,233;0,357740586;0,358405401;0,339805825;4,020689261;58,36359752;70,58579359;20,03234962;11,33945553;32,30079043;16,00957268;117,0079653;120,9413638;0,454775351;0,34902159;-0,003455857;0,354949544;-0,032955198;-97,65923032;-0,027417419;-2,379132962;32,30079043;0;0,424821;0,048381991
6,234;0,357740586;0,358405401;0,339805825;4,054980854;58,63216041;70,55006424;20,02014222;11,3671447;32,1909238;16,06127058;116,9713431;120,9334996;0,4553794;0,349226217;-0,003488829;0,354916572;-0,032989603;-109,8666341;-0,030169008;-2,751589855;32,1909238;0;0,428238831;0,048843605
6,235;0,358205486;0,35837503;0,339774507;4,046407956;58,9251381;70,51528812;19,99572741;11,39470973;32,08105716;16,11246357;116,8370617;120,9255448;0,455982826;0,349430676;-0,003491465;0,354883565;-0,033024001;-109,8666341;-0,032645439;-2,47643087;32,08105716;0;0,430956625;0,04888051
6,236;0,358205486;0,358314286;0,33971187;4,046407956;59,21811579;70,48153889;19,99572741;11,42211273;31,99560533;16,16315321;116,7516099;120,9171935;0,456586295;0,349635191;-0,003463762;0,354850524;-0,033058392;-85,45182653;-0,033653487;-1,008047404;31,99560533;0;0,431781348;0,04849267
6,237;0,360762436;0,358283913;0,339680551;4,037835057;59,21811579;70,44881335;19,99572741;11,44943078;31,99560533;16,21341765;116,7516099;120,9086;0,457189639;0,349839707;-0,003466464;0,354817448;-0,033092775;0;-0,030288138;3,365348663;31,99560533;0;0,428658347;0,048530502
6,238;0,362389586;0,358192787;0,339586596;4,054980854;59,53550829;70,41618926;19,93469039;11,47666414;31,86132389;16,26352627;116,7760247;120,9000331;0,457792859;0,350044221;-0,003408449;0,354784338;-0,033127151;-134,2814417;-0,033973396;-3,685258288;31,86132389;0;0,431735907;0,047718289
6,239;0,362389586;0,358192787;0,339586596;4,046407956;59,84069338;70,38466196;19,88586077;11,5036216;31,76366466;16,31305831;116,6905728;120,8915694;0,458394861;0,350248365;-0,003441594;0,354751194;-0,03316152;-97,65923032;-0,035459018;-1,48562189;31,76366466;0;0,433889693;0,04818231
6,24;0,364249186;0,358162411;0,339555277;4,054980854;60,15808588;70,35418976;19,83703116;11,53034232;31,71483505;16,36213045;116,6173284;120,8828639;0,458996652;0,350452478;-0,003444395;0,354718015;-0,033195881;-48,82961516;-0,034354597;1,104421057;31,71483505;0;0,433028611;0,048221536
6,241;0,365876337;0,358101654;0,33949264;4,054980854;60,47547838;70,32480769;19,82482376;11,55682703;31,64159062;16,41089728;116,6173284;120,8739556;0,459598483;0,350656645;-0,003416852;0,354684802;-0,033230235;-73,24442274;-0,034581359;-0,226761428;31,64159062;0;0,433073936;0,047835932
6,242;0,367271037;0,358071275;0,339461322;4,063553752;60,47547838;70,29651236;19,82482376;11,58319134;31,64159062;16,45928317;116,6173284;120,8650749;0,460199679;0,350860638;-0,00341972;0,354651555;-0,033264582;0;-0,031123223;3,458135852;31,64159062;0;0,429859946;0,047876085
6,243;0,368665737;0,357980132;0,339367366;4,07212665;60,82949309;70,26830475;19,75157933;11,60947392;31,5561388;16,50751906;116,6539506;120,8562217;0,460800745;0,351064628;-0,003361859;0,354618273;-0,033298921;-85,45182653;-0,032283492;-1,16026906;31,5561388;0;0,430414141;0,047066021
6,244;0,368665737;0,357980132;0,339367366;4,063553752;61,1835078;70,24129512;19,72716453;11,63544525;31,49510178;16,55533736;116,5684988;120,8475108;0,461400834;0,351268325;-0,003395175;0,354584957;-0,033333253;-61,03701895;-0,032106994;0,176498225;31,49510178;0;0,430907765;0,047532447
6,245;0,369130637;0,357949749;0,339336048;4,080699548;61,53752251;70,21547977;19,69054231;11,66125949;31,44627216;16,60281595;116,544084;120,8385589;0,46200096;0,351472076;-0,003398142;0,354551606;-0,033367577;-48,82961516;-0,031337775;0,769218592;31,44627216;0;0,430383843;0,047573992
6,246;0,370525337;0,357919365;0,339304729;4,046407956;61,89153722;70,19085499;19,6539201;11,68687881;31,37302774;16,64999417;116,5684988;120,8295582;0,462600785;0,351675764;-0,003401143;0,354518222;-0,033401894;-73,24442274;-0,031866219;-0,528443646;31,37302774;0;0,431157988;0,047616006
