Name;SineWave Scoping;;;;;;;;;;;;;;;;;;;;;;
File;C:\Users\kimro\Documents\Bachelor\data\SineWave\SineWave_speedtreshold0.02_KvFF_PF_100bar_0.1freq_24.04.26.csv;;;;;;;;;;;;;;;;;;;;;;
Starttime of export;1,34215E+17;fredag 24. april 2026;08:06:38.351;;;;;;;;;;;;;;;;;;;;
Endtime of export;1,34215E+17;fredag 24. april 2026;08:07:38.506;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
fTimer;fU;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered;fKv;fU_FF;fError;fXRef;fXDotRef;fPID;fPxGrad;fUpfb;fUpfbGrad;fPx
14,106;-0,678932563;-0,882339126;0,333819767;0,314751018;-11,52259332;70,43671987;75,88795613;74,52620014;81,18887084;10,64485611;9,348089136;101,2848292;100,103084;1,057147754;-0,56815883;0,011607305;0,345427072;0,023094162;-0,162502263;0;-0,05172853;5,747614456;70,43671987
14,107;-0,674802681;-0,882339126;0,333819767;0,314751018;-11,51277014;70,26581622;75,87366345;74,36750389;81,17097403;10,66927091;9,352502973;101,4191107;100,1104949;1,053814685;-0,567078361;0,01163037;0,345450137;0,023036745;-0,16282518;-170,9036531;-0,05510086;-3,372329643;70,26581622
14,108;-0,670129491;-0,878346642;0,333881982;0,314813655;-11,52259332;70,09491256;75,85887896;74,17218543;81,15263487;10,70589312;9,356979716;101,4801477;100,1183042;1,05046284;-0,565989164;0,011591163;0,345473145;0,022979319;-0,162276283;-170,9036531;-0,058135956;-3,035096679;70,09491256
14,109;-0,665315999;-0,874589009;0,333975297;0,31490761;-11,51277014;69,92400891;75,84360418;73,97686697;81,13373984;10,70589312;9,361557466;101,5411847;100,1262806;1,047095763;-0,564892363;0,011520799;0,345496096;0,022921884;-0,16129118;-170,9036531;-0,060867543;-2,731587011;69,92400891
14,11;-0,660157092;-0,870361672;0,334068604;0,315001566;-11,49312377;69,74089785;75,82784062;73,79375591;81,11429068;10,74251534;9,366121025;101,6510514;100,1344239;1,043713778;-0,563788038;0,011450385;0,345518989;0,02286444;-0,160305396;-183,1110569;-0,063936342;-3,068798499;69,74089785
14,111;-0,664451468;-0,867543448;0,334161901;0,315095521;-11,52259332;69,74089785;75,81155151;73,79375591;81,09432739;10,74251534;9,37078532;101,6510514;100,1428865;1,040314071;-0,562675246;0,011379924;0,345541825;0,022806987;-0,15931893;0;-0,057542708;6,393634193;69,74089785
14,112;-0,660866492;-0,867543448;0,334161901;0,315095521;-11,52259332;69,5699942;75,7953129;73,58623005;81,07442599;10,76693014;9,375435156;101,7487106;100,1513229;1,036921996;-0,561562286;0,011402702;0,345564603;0,022749524;-0,159637825;-170,9036531;-0,06033362;-2,790911879;69,5699942
14,113;-0,654413965;-0,864725223;0,33425519;0,315189477;-11,52259332;69,36246834;75,7785885;73,37870418;81,05393527;10,76693014;9,380147167;101,7731254;100,1600395;1,033511601;-0,560440643;0,011332134;0,345587324;0,022692053;-0,158649874;-207,5258644;-0,064676551;-4,34293126;69,36246834
14,114;-0,650044543;-0,861906999;0,334317378;0,315252114;-11,52259332;69,17935728;75,76126494;73,15897092;81,03285707;10,74251534;9,384844571;101,8463698;100,1688057;1,030089464;-0,559312459;0,01129261;0,345609987;0,022634573;-0,158096533;-183,1110569;-0,067364449;-2,687897755;69,17935728
14,115;-0,645324633;-0,859088774;0,334379561;0,315314751;-11,49312377;68,98403882;75,74342066;72,96365246;81,0111549;10,76693014;9,389450823;101,9318216;100,1777744;1,026650741;-0,558176118;0,011253032;0,345632593;0,022577084;-0,157542442;-195,3184606;-0,070393927;-3,029478169;68,98403882
14,116;-0,649794662;-0,855565993;0,334503917;0,315440025;-11,52259332;68,98403882;75,72501899;72,96365246;80,9889073;10,76693014;9,394119385;101,9318216;100,1869835;1,023196831;-0,557032058;0,011151224;0,345655141;0,022519586;-0,156117138;0;-0,063354534;7,03939268;68,98403882
14,117;-0,646145517;-0,855565993;0,334503917;0,315440025;-11,49312377;68,80092776;75,70667436;72,76833399;80,96672867;10,81575976;9,398773475;101,9806513;100,1961639;1,019751444;-0,555888142;0,011173715;0,345677632;0,02246208;-0,156432009;-183,1110569;-0,066174634;-2,820099431;68,80092776
14,118;-0,642510961;-0,851573509;0,334566089;0,315502662;-11,48330059;68,63002411;75,68781218;72,54860073;80,94400607;10,85238197;9,403566316;101,9806513;100,2054691;1,016294304;-0,554737647;0,011133976;0,345700066;0,022404564;-0,155875667;-170,9036531;-0,068102353;-1,927719298;68,63002411
14,119;-0,637841866;-0,848050728;0,334628258;0,315565299;-11,47347741;68,43470565;75,66847235;72,36548967;80,92066461;10,88900418;9,408459182;101,9928587;100,2147455;1,012827723;-0,553581333;0,011094184;0,345722441;0,022347039;-0,155318574;-195,3184606;-0,071058041;-2,955687747;68,43470565
14,12;-0,635468873;-0,845232504;0,334721502;0,315659255;-10,66797642;68,2882168;75,64857975;72,20679342;80,89682109;10,92562639;9,413451765;102,0416883;100,2240314;1,009353962;-0,552419952;0,011023257;0,34574476;0,022289506;-0,1543256;-146,4888455;-0,071276679;-0,218638214;68,2882168
14,121;-0,640871264;-0,841709723;0,334783661;0,315721892;-10,62868369;68,2882168;75,62828929;72,20679342;80,87255366;10,92562639;9,418543755;102,0416883;100,2334417;1,005872249;-0,551253243;0,010983359;0,34576702;0,022231964;-0,153767032;0;-0,064149011;7,127667881;68,2882168
14,122;-0,635444046;-0,841709723;0,334783661;0,315721892;-10,65815324;68,06848354;75,60806173;72,02368236;80,84836145;10,98666341;9,423619959;101,9928587;100,2428228;1,002399648;-0,550086943;0,011005563;0,345789224;0,022174413;-0,154077877;-219,7332682;-0,068720773;-4,571762318;68,06848354
14,123;-0,630210176;-0,838186942;0,334845815;0,315784529;-10,62868369;67,86095767;75,58720757;71,8283639;80,82366983;11,03549303;9,4288719;101,9684439;100,2520216;0,998925255;-0,548917413;0,010965554;0,345811369;0,022116853;-0,153517752;-207,5258644;-0,072224989;-3,504215897;67,86095767
14,124;-0,626977597;-0,835133866;0,334876891;0,315815847;-10,61886051;67,67784661;75,56576706;71,57200842;80,79844203;11,08432264;9,434260739;102,0294809;100,2611153;0,995446258;-0,547743717;0,010956566;0,345833457;0,022059285;-0,153391924;-183,1110569;-0,074158043;-1,933053928;67,67784661
14,125;-0,621228312;-0,830906529;0,334970113;0,315909803;-10,60903733;67,45811335;75,54381858;71,31565294;80,77248825;11,12094485;9,439786051;102,0783105;100,2703724;0,991951151;-0,546561966;0,010885375;0,345855488;0,022001708;-0,152395248;-219,7332682;-0,077728902;-3,570859104;67,45811335
14,126;-0,627249464;-0,828088304;0,335032256;0,31597244;-10,62868369;67,45811335;75,52124885;71,31565294;80,74581074;11,12094485;9,445409118;102,0783105;100,2797539;0,988441305;-0,545372608;0,010845205;0,345877461;0,021944122;-0,151832868;0;-0,069956012;7,772890218;67,45811335
14,127;-0,622376556;-0,828088304;0,335032256;0,31597244;-10,62868369;67,23838008;75,49874908;71,02267525;80,71921593;11,15756706;9,451014754;102,1149327;100,2891063;0,984941197;-0,544183948;0,01086712;0,345899376;0,021886528;-0,152139683;-219,7332682;-0,073947074;-3,991062215;67,23838008
14,128;-0,615803155;-0,825504932;0,335094395;0,316035077;-10,60903733;66,994232;75,47562975;70,70528275;80,69178449;11,21860408;9,456717896;102,2370067;100,2985446;0,981424864;-0,542987181;0,010826839;0,345921234;0,021828925;-0,151575745;-244,1480758;-0,078759771;-4,812696373;66,994232
14,129;-0,609874805;-0,822686707;0,335187596;0,316129032;-10,65815324;66,76229133;75,45181621;70,41230506;80,66344243;11,30405591;9,462594831;102,3590808;100,3083366;0,977884148;-0,541779503;0,010755438;0,345943034;0,021771313;-0,150576129;-231,940672;-0,082480827;-3,721056546;66,76229133
14,13;-0,603521926;-0,819398779;0,335249725;0,316191669;-10,60903733;66,50593585;75,42734888;70,14374218;80,63426916;11,35288553;9,468721611;102,3834956;100,3184812;0,974321535;-0,54056173;0,010715051;0,345964776;0,021713693;-0,150010714;-256,3554796;-0,087050518;-4,56969127;66,50593585
14,131;-0,609566634;-0,81493659;0,335373972;0,316316943;-10,63850688;66,50593585;75,40215322;70,14374218;80,60434384;11,35288553;9,474982576;102,3834956;100,3286709;0,970746999;-0,539337255;0,010612489;0,345986461;0,021656064;-0,148574845;0;-0,078345467;8,705051837;66,50593585
14,132;-0,604883597;-0,81493659;0,335373972;0,316316943;-10,62868369;66,27399518;75,37703567;69,8751793;80,5745113;11,36509293;9,481224132;102,45674;100,3388291;0,967183388;-0,538113924;0,010634116;0,346008088;0,021598426;-0,148877627;-231,940672;-0,082107953;-3,762486948;66,27399518
14,133;-0,599698525;-0,810709253;0,33543609;0,31637958;-10,63850688;66,04205451;75,35126838;69,63103122;80,54392875;11,40171514;9,487484633;102,5788141;100,3491855;0,963604519;-0,536882763;0,010593568;0,346029658;0,02154078;-0,148309954;-231,940672;-0,085494192;-3,386238253;66,04205451
14,134;-0,593622253;-0,806012212;0,335498204;0,316442217;-10,65815324;65,78569903;75,32485337;69,38688314;80,51267512;11,46275216;9,493840611;102,6642659;100,3598928;0,960008972;-0,535643271;0,010552966;0,34605117;0,021483126;-0,147741528;-256,3554796;-0,089762547;-4,268354807;65,78569903
14,135;-0,588750827;-0,80225458;0,335591367;0,316536173;-10,61886051;65,55375835;75,29771607;69,14273507;80,48075248;11,48716697;9,500368359;102,7130955;100,3708349;0,956399979;-0,534396552;0,010481257;0,346072624;0,021425463;-0,146737601;-231,940672;-0,092383325;-2,620778947;65,55375835
14,136;-0,596166395;-0,798731799;0,335653471;0,31659881;-10,65815324;65,55375835;75,26993529;69,14273507;80,4481629;11,48716697;9,50695246;102,7130955;100,3818963;0,952780699;-0,533143692;0,01044055;0,346094021;0,021367792;-0,146167696;0;-0,083144993;9,238332548;65,55375835
14,137;-0,59132094;-0,798731799;0,335653471;0,31659881;-10,62868369;65,30961028;75,24224063;68,9107944;80,41567436;11,51158177;9,51351615;102,7985473;100,3929234;0,949173315;-0,531892396;0,010461889;0,34611536;0,021310112;-0,146466442;-244,1480758;-0,087037897;-3,892904497;65,30961028
14,138;-0,585553276;-0,79544387;0,33574662;0,316692765;-10,63850688;65,0654622;75,21386593;68,69106113;80,38255893;11,51158177;9,520136082;102,908414;100,4041844;0,945554205;-0,530634492;0,010390021;0,346136641;0,021252424;-0,145460296;-244,1480758;-0,090541511;-3,503614047;65,0654622
14,139;-0,581349241;-0,792155942;0,33583976;0,316786721;-10,62868369;64,84572893;75,1848133;68,45912046;80,34885685;11,53599658;9,526735492;102,9328288;100,4157551;0,941922856;-0,529369801;0,010318105;0,346157865;0,021194727;-0,144453464;-219,7332682;-0,092474024;-1,932512263;64,84572893
14,14;-0,576546855;-0,787693753;0,335901849;0,316849358;-10,61886051;64,60158086;75,15516143;68,21497238;80,31453166;11,54820399;9,533391033;102,9328288;100,4273666;0,938285031;-0,528100335;0,010277182;0,346179031;0,021137022;-0,143880546;-244,1480758;-0,095434025;-2,960001416;64,60158086
14,141;-0,584242765;-0,783466416;0,335963934;0,316911995;-10,63850688;64,60158086;75,12483559;68,21497238;80,27954698;11,54820399;9,540064237;102,9328288;100,438942;0,934641904;-0,526826514;0,010236205;0,346200139;0,021079309;-0,143306874;0;-0,085890623;9,543402516;64,60158086
14,142;-0,580257618;-0,783466416;0,335963934;0,316911995;-10,63850688;64,36964019;75,09460376;68,00744652;80,24467075;11,54820399;9,546716754;103,0182806;100,4504816;0,931011383;-0,525554632;0,010257256;0,346221189;0,021021587;-0,14360158;-231,940672;-0,088898594;-3,007971337;64,36964019
14,143;-0,574652967;-0,779004227;0,336057053;0,317005951;-10,65815324;64,12549211;75,06373805;67,77550584;80,20925163;11,56041139;9,553348648;103,0793176;100,4622534;0,927372304;-0,524277305;0,010185129;0,346242182;0,020963857;-0,142591801;-244,1480758;-0,092216138;-3,317544392;64,12549211
14,144;-0,571639681;-0,774307186;0,336119128;0,317068588;-9,646365422;63,91796625;75,03220213;67,58018738;80,17321471;11,609241;9,559998278;103,0426954;100,4741803;0,923725005;-0,522994659;0,010143989;0,346263117;0,020906119;-0,14201584;-207,5258644;-0,093370818;-1,154679385;63,91796625
14,145;-0,568128905;-0,770314702;0,3361812;0,317131225;-9,656188605;63,69823298;75,00011296;67,36045412;80,1366768;11,63365581;9,566780472;103,0549028;100,4859552;0,920079342;-0,521710179;0,010102795;0,346283994;0,020848372;-0,141439125;-219,7332682;-0,095020399;-1,649581636;63,69823298
14,146;-0,575330961;-0,766322217;0,336274299;0,31722518;-9,626719057;63,69823298;74,96743397;67,36045412;80,09956284;11,63365581;9,573618231;103,0549028;100,497732;0,916430277;-0,520422116;0,010030515;0,346304814;0,020790618;-0,140427205;0;-0,085518359;9,502039939;63,69823298
14,147;-0,570069891;-0,766322217;0,336274299;0,31722518;-9,63654224;63,4418775;74,93485628;67,12851344;80,06256394;11,71910764;9,580434793;103,0793176;100,5094723;0,912794284;-0,51913632;0,010051276;0,346325575;0,020732855;-0,140717869;-256,3554796;-0,089784297;-4,265938035;63,4418775
14,148;-0,567237598;-0,76209488;0,33630533;0,317256499;-9,656188605;63,23435163;74,90157539;66,89657277;80,02495214;11,75572985;9,587498285;103,0426954;100,5212527;0,909153397;-0,517846472;0,010040949;0,346346279;0,020675084;-0,140573287;-207,5258644;-0,091182161;-1,397863473;63,23435163
14,149;-0,562886706;-0,758337248;0,33636739;0,317319136;-9,656188605;63,00241096;74,86774667;66,64021729;79,98672934;11,80455947;9,594654765;103,0182806;100,5328818;0,905512106;-0,516554185;0,009999536;0,346366926;0,020617304;-0,1399935;-231,940672;-0,093660978;-2,478817505;63,00241096
14,15;-0,558779695;-0,754344763;0,336429446;0,317381773;-9,656188605;62,77047029;74,83329522;66,32282479;79,94782084;11,87780389;9,601942239;103,0793176;100,5443982;0,901868066;-0,515258651;0,009958068;0,346387514;0,020559517;-0,139412958;-231,940672;-0,095891914;-2,230935754;62,77047029
14,151;-0,566485349;-0,75176139;0,336491497;0,31744441;-9,656188605;62,77047029;74,79822297;66,32282479;79,9080373;11,87780389;9,609436888;103,0793176;100,5560704;0,89821151;-0,513956412;0,009916547;0,346408045;0,020501721;-0,13883166;0;-0,086302723;9,589191422;62,77047029
14,152;-0,561895218;-0,75176139;0,336491497;0,31744441;-9,646365422;62,52632221;74,76325944;66,04205451;79,86837708;11,95104831;9,616908305;103,1281472;100,5677064;0,89456854;-0,512656793;0,00993702;0,346428517;0,020443918;-0,13911828;-244,1480758;-0,089879854;-3,577131511;62,52632221
14,153;-0,556177634;-0,748473462;0,336553545;0,317507047;-9,646365422;62,26996673;74,72763841;65,73686941;79,82795904;12,02429273;9,624586328;103,1281472;100,5794595;0,890916823;-0,511351859;0,009895387;0,346448932;0,020386106;-0,138535418;-256,3554796;-0,093709643;-3,829788549;62,26996673
14,154;-0,550837691;-0,745185533;0,33661559;0,317569684;-9,63654224;62,01361126;74,69132362;65,40726951;79,78670892;12,08532975;9,632470316;103,1891842;100,5911761;0,887258364;-0,510042342;0,0098537;0,34646929;0,020328286;-0,137951801;-256,3554796;-0,097156453;-3,446809694;62,01361126
14,155;-0,545659508;-0,740958196;0,336708649;0,317663639;-9,656188605;61,75725578;74,65431721;65,11429182;79,74455273;12,13415937;9,640521338;103,3112583;100,603048;0,883587815;-0,508726342;0,00978094;0,346489589;0,020270459;-0,136933167;-256,3554796;-0,1;-3,102128725;61,75725578
14,156;-0,554185752;-0,736496008;0,336739666;0,317694958;-9,63654224;61,75725578;74,61662134;65,11429182;79,70160815;12,13415937;9,64870058;103,3112583;100,6152659;0,879904026;-0,507403452;0,009770164;0,346509831;0,020212623;-0,1367823;0;-0,09;10;61,75725578
14,157;-0,548720381;-0,736496008;0,336739666;0,317694958;-9,646365422;61,48869289;74,57904233;64,85793634;79,6587967;12,21961119;9,656854466;103,3478805;100,627446;0,876234695;-0,506083653;0,009790348;0,346530014;0,020154779;-0,137064872;-268,5628834;-0,094428144;-4,428144169;61,48869289
14,158;-0,542214403;-0,731798967;0,336801699;0,317757595;-9,626719057;61,20792261;74,54073733;64,58937346;79,61531378;12,28064821;9,665251137;103,3722953;100,6397032;0,872560598;-0,504760069;0,009748441;0,34655014;0,020096927;-0,136478178;-280,7702872;-0,099023844;-4,595699942;61,20792261
14,159;-0,539757754;-0,726867074;0,336832714;0,317788913;-9,656188605;60,92715232;74,50167029;64,34522538;79,57112317;12,34168523;9,673813252;103,4455397;100,6519991;0,868882037;-0,503432832;0,009737494;0,346570208;0,020039068;-0,136324922;-280,7702872;-0,1;-4,136129948;60,92715232
14,16;-0,637838196;-0,722874589;0,33689474;0,31785155;-9,626719057;60,69521165;74,46184359;64,1010773;79,52630366;12,36610004;9,682540298;103,5798212;100,6644865;0,865197741;-0,502101507;0,009695478;0,346590218;0,0199812;-0,13573669;-231,940672;-0,1;-1,597033601;60,69521165
14,161;-0,635478388;-0,719351808;0,336987773;0,317945506;-9,626719057;60,69521165;74,42141276;64,1010773;79,4808572;12,36610004;9,691316878;103,5798212;100,6773565;0,861504151;-0,500764828;0,009622397;0,346610171;0,019923325;-0,13471356;0;-0,09;10;60,69521165
14,162;-0,634423737;-0,719351808;0,336987773;0,317945506;-9,626719057;60,46327097;74,38110726;63,85692923;79,43555162;12,42713706;9,700066252;103,5920286;100,6901866;0,857825646;-0,499431656;0,009642292;0,346630065;0,019865441;-0,134992082;-231,940672;-0,092597034;-2,597033601;60,46327097
14,163;-0,6329318;-0,715829028;0,337018782;0,317976824;-9,616895874;60,24353771;74,3401991;63,63719596;79,3896206;12,46375927;9,708979976;103,604236;100,7030152;0,854145949;-0,498096135;0,009631119;0,346649901;0,01980755;-0,134835666;-219,7332682;-0,094323994;-1,726960051;60,24353771
14,164;-0,631003288;-0,712306247;0,337080798;0,318039461;-9,656188605;59,98718223;74,29872847;63,41746269;79,34314265;12,46375927;9,71798095;103,6896878;100,7158424;0,850466815;-0,496758935;0,009588882;0,34666968;0,019749651;-0,134244353;-256,3554796;-0,097709368;-3,385374615;59,98718223
14,165;-0,628636731;-0,708548614;0,337173813;0,318133417;-9,616895874;59,77965636;74,2565822;63,19772942;79,29611949;12,48817408;9,726954022;103,7018952;100,7288978;0,846783894;-0,495418506;0,009515587;0,346689401;0,019691745;-0,133218225;-207,5258644;-0,098314725;-0,605356395;59,77965636
14,166;-0,627136089;-0,704086426;0,337204816;0,318164735;-9,597249509;59,77965636;74,21391557;63,19772942;79,2485528;12,48817408;9,735975867;103,7018952;100,7419511;0,843101992;-0,494076631;0,009504247;0,346709063;0,01963383;-0,133059458;0;-0,088483252;9,831472466;59,77965636
14,167;-0,626072512;-0,704086426;0,337204816;0,318164735;-9,616895874;59,54771569;74,17138122;62,99020356;79,20113356;12,48817408;9,744969744;103,6774804;100,7549639;0,839435461;-0,492738586;0,009523852;0,346728668;0,019575908;-0,133333926;-231,940672;-0,091231961;-2,748708381;59,54771569
14,168;-0,624139838;-0,699859089;0,33726682;0,318227372;-9,63654224;59,29136021;74,12825112;62,7948851;79,15321032;12,52479629;9,75393574;103,7141026;100,7678597;0,835773028;-0,491400306;0,009481395;0,346748215;0,019517978;-0,132739532;-256,3554796;-0,094926538;-3,694577922;59,29136021
14,169;-0,622639167;-0,695631752;0,337297821;0,318258691;-8,379174853;59,05941954;74,08445054;62,63618885;79,10482292;12,53700369;9,762988825;103,7507248;100,7808305;0,832111862;-0,490060795;0,009469884;0,346767704;0,01946004;-0,132578373;-231,940672;-0,097030918;-2,104379751;59,05941954
14,17;-0,620269429;-0,691874119;0,337390816;0,318352646;-8,438113949;58,81527146;74,04005814;62,44087039;79,05608769;12,5492111;9,77205214;103,7018952;100,793876;0,82845433;-0,488720957;0,009396319;0,346787135;0,019402095;-0,131548472;-244,1480758;-0,09953523;-2,504311965;58,81527146
14,171;-0,618333748;-0,687177078;0,337452808;0,318415283;-8,398821218;58,81527146;73,99503747;62,44087039;79,00689083;12,5492111;9,781125654;103,7018952;100,8067278;0,824803452;-0,487381942;0,0093537;0,346806508;0,019344142;-0,130951806;0;-0,089581707;9,953523022;58,81527146
14,172;-0,6172692;-0,687177078;0,337452808;0,318415283;-8,438113949;58,6077456;73,95015636;62,22113712;78,95784648;12,5736259;9,790171039;103,6896878;100,8195398;0,821167906;-0,486046982;0,009373016;0,346825824;0,019286181;-0,131222219;-207,5258644;-0,09099983;-1,418122502;58,6077456
14,173;-0,615769501;-0,68388915;0,337483803;0,318446602;-8,418467583;58,40021973;73,90476337;62,00140385;78,90826486;12,61024812;9,799264974;103,7141026;100,8322737;0,817535387;-0,484711606;0,009361278;0,346845081;0,019228212;-0,131057895;-207,5258644;-0,09227614;-1,276310252;58,40021973
14,174;-0,613833996;-0,681070925;0,337545789;0,318509239;-8,418467583;58,19269387;73,85886009;61,76946318;78,85814765;12,63466292;9,808445601;103,7141026;100,8450448;0,813903904;-0,483375121;0,009318491;0,34686428;0,019170237;-0,130458875;-207,5258644;-0,093424819;-1,148679227;58,19269387
14,175;-0,611463132;-0,677782997;0,337638761;0,318603194;-8,428290766;57,99737541;73,81244811;61,53752251;78,8074582;12,65907773;9,817674357;103,6286508;100,8577763;0,810274348;-0,482037892;0,00924466;0,346883421;0,019112253;-0,12942524;-195,3184606;-0,09384826;-0,423441115;57,99737541
14,176;-0,609526556;-0,674495068;0,337700738;0,318665832;-8,418467583;57,99737541;73,76556729;61,53752251;78,75619828;12,65907773;9,826951093;103,6286508;100,8702003;0,806651775;-0,480701825;0,009201767;0,346902505;0,019054262;-0,128824731;0;-0,084463434;9,384826029;57,99737541
14,177;-0,608461137;-0,674495068;0,337700738;0,318665832;-8,438113949;57,76543474;73,71883179;61,28116703;78,70509728;12,68349254;9,836199072;103,604236;100,8825858;0,803044546;-0,479370052;0,009220792;0,34692153;0,018996264;-0,129091085;-231,940672;-0,087614124;-3,150690175;57,76543474
14,178;-0,60696054;-0,671441992;0,337731725;0,31869715;-8,388998035;57,58232368;73,67151358;61,03701895;78,6533505;12,73232215;9,845494971;103,6286508;100,8948562;0,799439415;-0,47803773;0,009208772;0,346940497;0,018938258;-0,12892281;-183,1110569;-0,088008265;-0,394140399;57,58232368
14,179;-0,605024145;-0,668154063;0,337793696;0,318759787;-8,438113949;57,42362743;73,62376764;60,79287088;78,60099824;12,75673696;9,854915231;103,6286508;100,9071653;0,795834495;-0,476704199;0,00916571;0,346959406;0,018880244;-0,128319946;-158,6962493;-0,087142251;0,86601402;57,42362743
14,18;-0,603086402;-0,66439643;0,337855663;0,318822424;-8,398821218;57,19168676;73,57567188;60,5609302;78,54804238;12,80556658;9,864382877;103,5798212;100,9194361;0,792231353;-0,475370079;0,009122594;0,346978258;0,018822223;-0,127716323;-231,940672;-0,090025059;-2,882808519;57,19168676
14,181;-0,601148661;-0,660403946;0,337917626;0,318885061;-8,398821218;57,19168676;73,52699762;60,5609302;78,49452309;12,80556658;9,873974353;103,5798212;100,9315158;0,788633529;-0,474036719;0,009079424;0,346997051;0,018764195;-0,127111942;0;-0,081022553;9,002505933;57,19168676
14,182;-0,600082148;-0,660403946;0,337917626;0,318885061;-8,418467583;56,97195349;73,47847425;60,36561174;78,4411697;12,84218879;9,883536095;103,6164434;100,943558;0,785051128;-0,472707914;0,00909816;0,347015786;0,018706159;-0,127374234;-219,7332682;-0,083906961;-2,884408071;56,97195349
14,183;-0,598147255;-0,656176609;0,337979586;0,318947698;-8,398821218;56,76442763;73,429412;60,17029328;78,387369;12,85439619;9,893183079;103,665273;100,9556777;0,781471381;-0,471378973;0,009054877;0,347034463;0,018648116;-0,126768282;-207,5258644;-0,085892559;-1,985597075;56,76442763
14,184;-0,595777651;-0,65288868;0,338072518;0,319041654;-8,428290766;56,59352397;73,37985083;59,98718223;78,33312237;12,8666036;9,902838452;103,604236;100,9679131;0,777893782;-0,47004975;0,008980564;0,347053082;0,018590065;-0,125727901;-170,9036531;-0,085848485;0,044073201;56,59352397
14,185;-0,594276875;-0,650305308;0,338103493;0,319072972;-8,428290766;56,41041292;73,32990718;59,80407117;78,27846948;12,90322581;9,912502189;103,5920286;100,979919;0,774325028;-0,468722775;0,00896815;0,347071643;0,018532007;-0,1255541;-183,1110569;-0,08641919;-0,570704308;56,41041292
14,186;-0,592342998;-0,647487083;0,338165441;0,319135609;-8,447937132;56,41041292;73,27954393;59,80407117;78,22341159;12,90322581;9,922250851;103,5920286;100,9918495;0,770762522;-0,467397128;0,008924705;0,347090146;0,018473942;-0,12494587;0;-0,077777271;8,641918965;56,41041292
14,187;-0,591280329;-0,647487083;0,338165441;0,319135609;-8,418467583;56,27613147;73,22933681;59,64537492;78,16852439;12,92764061;9,931969293;103,6286508;101,003743;0,767215332;-0,46607623;0,00894315;0,347108591;0,018415869;-0,125204099;-134,2814417;-0,076713616;1,063654984;56,27613147
14,188;-0,589350557;-0,645373415;0,338227385;0,319198246;-8,467583497;56,12964263;73,17886409;59,52330088;78,1133095;12,91543321;9,941734197;103,5920286;101,0157144;0,763673072;-0,46475626;0,008899593;0,347126978;0,01835779;-0,124594297;-146,4888455;-0,076366696;0,346919296;56,12964263
14,189;-0,587423159;-0,643494598;0,338289326;0,319260883;-8,428290766;55,99536119;73,1280883;59,35239723;78,05788284;12,91543321;9,951430535;103,543199;101,0275339;0,760141539;-0,463439424;0,008855981;0,347145307;0,018299703;-0,123983735;-134,2814417;-0,075444099;0,922597556;55,99536119
14,19;-0,585931004;-0,642085486;0,338320294;0,319292202;-8,457760314;55,86107974;73,07704867;59,24253059;78,00209187;12,90322581;9,961096814;103,5554064;101,0391636;0,756618792;-0,462125042;0,008843283;0,347163577;0,018241608;-0,123805962;-134,2814417;-0,074613761;0,8303378;55,86107974
14,191;-0,584007012;-0,640441522;0,338382229;0,319354839;-8,418467583;55,86107974;73,02574603;59,24253059;77,94612921;12,90322581;9,970694833;103,5554064;101,0507955;0,753104823;-0,460813157;0,008799561;0,34718179;0,018183507;-0,123193855;0;-0,067152385;7,461376105;55,86107974
14,192;-0,582954143;-0,640441522;0,338382229;0,319354839;-8,438113949;55,7267983;72,97460242;59,13266396;77,89034002;12,8666036;9,980263099;103,543199;101,0623913;0,749605822;-0,459506126;0,008817715;0,347199944;0,018125398;-0,123448017;-134,2814417;-0,067151219;0,00116641;55,7267983
14,193;-0,581469939;-0,638093001;0,338413195;0,319386157;-8,438113949;55,60472427;72,92319612;59,07162694;77,83437914;12,8910184;9,989686818;103,4577471;101,0739129;0,746116703;-0,458202095;0,008804846;0,347218041;0,018067283;-0,123267844;-122,0740379;-0,066539799;0,611419958;55,60472427
14,194;-0,579123273;-0,635509629;0,338506086;0,319480113;-7,730844794;55,49485763;72,87156623;58,97396771;77,77840026;12,8910184;9,999157914;103,3967101;101,0851307;0,742643531;-0,456903378;0,008729992;0,347236079;0,01800916;-0,122219895;-109,8666341;-0,06537915;1,160648152;55,49485763
14,195;-0,577646964;-0,633630813;0,338537048;0,319511431;-7,730844794;55,36057619;72,81975175;58,88851588;77,72228855;12,8910184;10,00859965;103,4089175;101,0961223;0,739183084;-0,455608816;0,008717011;0,347254059;0,01795103;-0,122038148;-134,2814417;-0,065555307;-0,176157042;55,36057619
14,196;-0,576172886;-0,632926256;0,33856801;0,31954275;-7,711198428;55,36057619;72,76767664;58,88851588;77,66608273;12,8910184;10,01801211;103,4089175;101,1071181;0,735732243;-0,454317286;0,008703971;0,347271981;0,017892892;-0,121855601;0;-0,058999777;6,555530747;55,36057619
