Name;SineWave Scoping;;;;;;;;;;;;;;;;;;;;;;;
File;C:\Users\kimro\Documents\Bachelor\data\SineWave\-Pa_120bar_0.075_13.05.26.csv;;;;;;;;;;;;;;;;;;;;;;;
Starttime of export;1,34232E+17;onsdag 13. mai 2026;15:40:20.201;;;;;;;;;;;;;;;;;;;;;
Endtime of export;1,34232E+17;onsdag 13. mai 2026;15:41:12.537;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
fTimer;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered;fKv;fU_FF;fError;fXRef;fXDotRef;fPxGrad;fUpfb;fUpfbGrad;fPx;fU_FF_Nominal;fU;fPID
4,963;-0,295678722;0,319846612;0,300782963;-1,178781925;71,29123814;72,82490917;73,73271889;75,5985159;2,844325083;5,963104304;124,1248817;125,3506416;0,277122273;-0,298030787;-0,001669318;0,318177294;0,009818601;-24,41480758;-0,009498857;-0,300949677;-71,29123814;0;-0,274660333;0,023370454
4,964;-0,295678722;0,319846612;0,300782963;-1,119842829;71,29123814;72,82279257;73,73271889;75,59546004;2,844325083;5,953541328;124,1248817;125,3514344;0,27637086;-0,297841726;-0,001659513;0,318187099;0,009792357;0;-0,008548971;0,94988567;-71,29123814;0;-0,274608548;0,023233178
4,965;-0,295678722;0,319846612;0,300782963;-1,168958743;71,29123814;72,82068252;73,76934111;75,59241365;2,844325083;5,944007998;124,0516373;125,3522247;0,275619478;-0,29765306;-0,001649733;0,318196879;0,009766111;0;-0,007694074;0,854897103;-71,29123814;0;-0,274556791;0,023096268
4,966;-0,295913574;0,319878167;0,300814281;-1,149312377;71,32786035;72,81857902;73,79375591;75,5894916;2,832117679;5,934504221;124,0150151;125,3527828;0,274869077;-0,297465029;-0,001671535;0,318206632;0,009739862;-36,62221137;-0,008755777;-1,061703176;-71,32786035;0;-0,27406354;0,023401489
4,967;-0,296383279;0,319878167;0,300814281;-1,168958743;71,32786035;72,81659693;73,80596332;75,58665518;2,832117679;5,924991611;124,0516373;125,3532243;0,274119225;-0,297277523;-0,001661808;0,318216358;0,009713611;0;-0,007880199;0,87557771;-71,32786035;0;-0,274012208;0,023265315
4,968;-0,296618131;0,319878167;0,300814281;-1,119842829;71,34006775;72,81462097;73,85479293;75,58386586;2,832117679;5,91550849;124,0150151;125,3537793;0,27336918;-0,297090359;-0,001652108;0,318226059;0,009687358;-12,20740379;-0,00770255;0,177649749;-71,34006775;0;-0,273960851;0,023129508
4,969;-0,296618131;0,319878167;0,300814281;-1,129666012;71,34006775;72,81268944;73,85479293;75,58123836;2,832117679;5,906054767;124,0150151;125,3542176;0,272619887;-0,296903772;-0,001642433;0,318235733;0,009661103;0;-0,006932295;0,770254964;-71,34006775;0;-0,273909703;0,022994069
4,97;-0,296618131;0,319941272;0,300876918;-1,110019646;71,38889737;72,8107639;73,87920774;75,57861901;2,807702872;5,896630351;123,9417707;125,3546547;0,271870605;-0,296717579;-0,001695891;0,318245381;0,009634846;-48,82961516;-0,008680546;-1,74825129;-71,38889737;0;-0,2729751;0,023742479
4,971;-0,296148426;0,319941272;0,300876918;-1,070726916;71,40110477;72,8089975;73,91582995;75,57608436;2,844325083;5,88715856;123,9906003;125,3548606;0,27112217;-0,296531987;-0,00168627;0,318255003;0,009608587;-12,20740379;-0,008422862;0,257684407;-71,40110477;0;-0,272924212;0,023607775
4,972;-0,295913574;0,319941272;0,300876918;-1,021611002;71,40110477;72,80727487;73,95245216;75,57367246;2,832117679;5,877831017;124,0028077;125,355219;0,270373635;-0,296346762;-0,001676674;0,318264598;0,009582325;0;-0,007580575;0,842286156;-71,40110477;0;-0,272873323;0,023473438
4,973;-0,295209018;0,319941272;0,300876918;-1,070726916;71,38889737;72,80555759;73,96465957;75,57138292;2,844325083;5,868494094;123,9661855;125,3556147;0,269625313;-0,296161982;-0,001667105;0,318274167;0,009556061;12,20740379;-0,006212148;1,36842773;-71,38889737;0;-0,272822513;0,02333947
4,974;-0,295209018;0,319941272;0,300876918;-1,021611002;71,38889737;72,80380733;73,96465957;75,56913877;2,844325083;5,85922441;123,9661855;125,3558942;0,268877407;-0,295977699;-0,001657562;0,31828371;0,009529796;0;-0,005590933;0,621214767;-71,38889737;0;-0,27277183;0,023205869
4,975;-0,295913574;0,319941272;0,300876918;-1,031434185;71,38889737;72,8020625;73,97686697;75,56690157;2,807702872;5,849983462;123,9539781;125,3561728;0,268129501;-0,295793809;-0,001648045;0,318293227;0,009503528;0;-0,00503184;0,559093291;-71,38889737;0;-0,272721174;0,023072635
4,976;-0,296618131;0,319941272;0,300876918;-1,031434185;71,40110477;72,80032307;73,97686697;75,56470961;2,832117679;5,840656277;124,0272225;125,3564123;0,267381799;-0,295610365;-0,001638555;0,318302717;0,009477258;-12,20740379;-0,005139026;-0,107186228;-71,40110477;0;-0,272670595;0,02293977
4,977;-0,297322687;0,319941272;0,300876918;-1,05108055;71,41331217;72,79862734;73,98907437;75,56252444;2,832117679;5,831434596;124,0516373;125,3568808;0,266633481;-0,295427166;-0,001629091;0,318312182;0,009450986;-12,20740379;-0,005235493;-0,096467605;-71,41331217;0;-0,272619894;0,022807272
4,978;-0,297557539;0,319972824;0,300908237;-1,031434185;71,42551958;72,79697515;73,97686697;75,56038434;2,795495468;5,822241502;124,0150151;125,3574245;0,265885062;-0,29524434;-0,001651204;0,318321619;0,009424712;-12,20740379;-0,005322314;-0,086820845;-71,42551958;0;-0,272127479;0,023116862
4,979;-0,297557539;0,319972824;0,300908237;-1,070726916;71,42551958;72,79536639;73,97686697;75,55821258;2,795495468;5,812962022;124,0150151;125,3578516;0,265136851;-0,295061964;-0,001641793;0,318331031;0,009398435;0;-0,004790083;0,532231429;-71,42551958;0;-0,272076864;0,0229851
4,98;-0,296852983;0,319972824;0,300908237;-1,041257367;71,40110477;72,7937626;73,96465957;75,55604756;2,807702872;5,803711309;124,0516373;125,3582773;0,264388642;-0,294879987;-0,001632408;0,318340416;0,009372157;24,41480758;-0,003090334;1,699748665;-71,40110477;0;-0,272026282;0,022853705
4,981;-0,296383279;0,319972824;0,300908237;-1,070726916;71,38889737;72,79208721;73,96465957;75,55385095;2,795495468;5,794527568;124,1126743;125,3588167;0,263640029;-0,294698313;-0,001623049;0,318349775;0,009345877;12,20740379;-0,002170931;0,919403609;-71,38889737;0;-0,271975634;0,022722679
4,982;-0,295913574;0,319972824;0,300908237;-1,05108055;71,41331217;72,79037871;73,94024476;75,55166115;2,783288064;5,785334002;124,0882595;125,3595458;0,262890916;-0,29451692;-0,001613716;0,318359108;0,009319594;-24,41480758;-0,003174578;-1,00364732;-71,41331217;0;-0,271924899;0,022592021
4,983;-0,294974166;0,319972824;0,300908237;-1,070726916;71,40110477;72,78875209;73,94024476;75,54940154;2,758873257;5,776130641;124,0882595;125,3601961;0,262141813;-0,294335933;-0,001604409;0,318368415;0,00929331;12,20740379;-0,00224675;0,92782798;-71,40110477;0;-0,271874202;0,022461731
4,984;-0,294974166;0,319972824;0,300908237;-1,041257367;71,40110477;72,78709223;73,94024476;75,54714895;2,758873257;5,766879222;124,0882595;125,3608443;0,261392719;-0,294155352;-0,001595129;0,318377695;0,009267023;0;-0,002022075;0,224674993;-71,40110477;0;-0,271823544;0,022331808
4,985;-0,293799906;0,319972824;0,300908237;-1,080550098;71,42551958;72,78543751;73,95245216;75,54490333;2,746665853;5,757656481;124,1126743;125,3614906;0,260643634;-0,29397518;-0,001585875;0,318386949;0,009240734;-24,41480758;-0,003040608;-1,018532885;-71,42551958;0;-0,271772926;0,022202254
4,986;-0,292390794;0,319972824;0,300908237;-1,031434185;71,41331217;72,78386451;73,98907437;75,54270298;2,710043641;5,748424037;124,1492965;125,3622114;0,259894459;-0,293795391;-0,001576648;0,318396176;0,009214443;12,20740379;-0,002126177;0,914430972;-71,41331217;0;-0,271722324;0,022073068
4,987;-0,291216534;0,319972824;0,300908237;-1,080550098;71,46214179;72,78225809;74,05011139;75,54062432;2,67342143;5,73910533;124,0882595;125,3630449;0,259145293;-0,293616013;-0,001567446;0,318405377;0,009188151;-48,82961516;-0,00435504;-2,228863073;-71,46214179;0;-0,271671764;0,02194425
4,988;-0,290511977;0,320004374;0,300939555;-1,041257367;71,4865566;72,78080982;74,0745262;75,53874359;2,661214026;5,729700626;124,0882595;125,3636843;0,258397131;-0,293437283;-0,001589822;0,318414552;0,009161856;-24,41480758;-0,005140276;-0,785236387;-71,4865566;0;-0,271179778;0,022257505
4,989;-0,290511977;0,320004374;0,300939555;-1,05108055;71,4865566;72,77944264;74,0745262;75,53694527;2,661214026;5,720286783;124,0882595;125,3643218;0,257649167;-0,293259009;-0,001580673;0,318423701;0,009135559;0;-0,004626249;0,514027631;-71,4865566;0;-0,271129586;0,022129423
4,99;-0,290511977;0,320004374;0,300939555;-1,041257367;71,47434919;72,7780797;74,14777062;75,53515253;2,624591815;5,710902122;124,1370891;125,3649573;0,256901202;-0,293081143;-0,001571551;0,318432824;0,00910926;12,20740379;-0,003553254;1,072995057;-71,47434919;0;-0,271079434;0,022001709
4,991;-0,290746829;0,320004374;0,300939555;-1,090373281;71,4865566;72,77668268;74,17218543;75,53359511;2,600177007;5,70143167;124,0882595;125,3657439;0,256153433;-0,292903734;-0,001562455;0,31844192;0,009082959;-12,20740379;-0,003808298;-0,255044827;-71,4865566;0;-0,271029371;0,021874363
4,992;-0,290746829;0,320035924;0,300970874;-1,041257367;71,52317881;72,7753283;74,20880764;75,53211911;2,600177007;5,691913987;124,0394299;125,366375;0,25540625;-0,292726875;-0,001584934;0,318450989;0,009056656;-36,62221137;-0,005258579;-1,450280724;-71,52317881;0;-0,270537799;0,022189077
4,993;-0,291216534;0,320035924;0,300970874;-1,080550098;71,55980102;72,77409299;74,24542985;75,53076257;2,600177007;5,682425809;124,1004669;125,3668509;0,254659744;-0,292550587;-0,001575891;0,318460033;0,009030351;-36,62221137;-0,006563832;-1,305252651;-71,55980102;0;-0,27048812;0,022062468
4,994;-0,291216534;0,320035924;0,300970874;-1,031434185;71,55980102;72,7729764;74,24542985;75,52952512;2,600177007;5,672967044;124,1004669;125,3675169;0,253913028;-0,292374662;-0,001566873;0,31846905;0,009004044;0;-0,005907449;0,656383182;-71,55980102;0;-0,270438435;0,021936227
4,995;-0,290746829;0,320035924;0,300970874;-1,090373281;71,57200842;72,77186327;74,31867428;75,52829151;2,587969604;5,663537602;124,1126743;125,3681807;0,253166299;-0,292199146;-0,001557882;0,318478041;0,008977735;-12,20740379;-0,005927074;-0,019625325;-71,57200842;0;-0,270388792;0,021810354
4,996;-0,289572569;0,320067472;0,301002192;-0,903732809;71,58421583;72,77079188;74,37971129;75,52729149;2,5757622;5,654099096;124,0516373;125,3688808;0,252420042;-0,292024155;-0,001580466;0,318487006;0,008951424;-12,20740379;-0,005944737;-0,017662793;-71,58421583;0;-0,269897628;0,022126527
4,997;-0,289102865;0,320067472;0,301002192;-0,923379175;71,60863063;72,76976211;74,3919187;75,52648604;2,563554796;5,644651554;124,0516373;125,3693873;0,251674734;-0,291849801;-0,001571528;0,318495944;0,008925111;-24,41480758;-0,006571003;-0,626266703;-71,60863063;0;-0,26984841;0,022001391
4,998;-0,288868013;0,320067472;0,301002192;-0,893909627;71,60863063;72,76881212;74,3919187;75,52572138;2,587969604;5,635195006;124,1126743;125,3698922;0,250929497;-0,291675877;-0,001562616;0,318504856;0,008898796;0;-0,005913903;0,657100346;-71,60863063;0;-0,269799253;0,021876624
4,999;-0,288868013;0,320067472;0,301002192;-0,933202358;71,60863063;72,76786508;74,3919187;75,52495909;2,587969604;5,625844362;124,1126743;125,370587;0,250183753;-0,29150225;-0,00155373;0,318513742;0,00887248;0;-0,005322513;0,591390312;-71,60863063;0;-0,269750026;0,021752225
5;-0,289337717;0,320099019;0,301033511;-0,903732809;71,63304544;72,76692097;74,37971129;75,52419917;2,587969604;5,616522705;124,1126743;125,3712796;0,249437986;-0,291329036;-0,001576418;0,318522601;0,008846161;-24,41480758;-0,006011002;-0,688489099;-71,63304544;0;-0,269259179;0,022069856
5,001;-0,289572569;0,320130565;0,301064829;-0,933202358;71,66966765;72,76605638;74,36750389;75,5234033;2,587969604;5,607229946;124,0760521;125,3719701;0,248692102;-0,291156212;-0,001599132;0,318531434;0,00881984;-36,62221137;-0,007241012;-1,230010378;-71,66966765;0;-0,26876837;0,022387842
5,002;-0,290511977;0,320193655;0,301127466;-0,933202358;71,66966765;72,76530935;74,33088168;75,52257161;2,624591815;5,597965993;124,1248817;125,3725436;0,247946386;-0,290983846;-0,001653414;0,318540241;0,008793517;0;-0,006516911;0,724101228;-71,66966765;0;-0,267836045;0,023147801
5,003;-0,290746829;0,320193655;0,301127466;-0,94302554;71,68187506;72,76456464;74,31867428;75,52162762;2,636799219;5,588845643;124,1981262;125,3732684;0,247199983;-0,290811742;-0,001644634;0,318549021;0,008767192;-12,20740379;-0,00647559;0,041320916;-71,68187506;0;-0,267786866;0,023024876
5,004;-0,290746829;0,320193655;0,301127466;-0,893909627;71,68187506;72,76386053;74,31867428;75,52064825;2,636799219;5,579791861;124,1981262;125,3742208;0,2464529;-0,290639904;-0,00163588;0,318557775;0,008740866;0;-0,005828031;0,647559014;-71,68187506;0;-0,267737584;0,02290232
5,005;-0,290042273;0,320225198;0,301158785;-0,923379175;71,68187506;72,76315861;74,25763726;75,51967192;2,636799219;5,570766145;124,1737114;125,3751703;0,245705806;-0,290468486;-0,001658695;0,318566503;0,008714537;0;-0,005245228;0,582803112;-71,68187506;0;-0,267246749;0,023221737
5,006;-0,289572569;0,320225198;0,301158785;-0,913555992;71,70628986;72,76245886;74,20880764;75,51850715;2,636799219;5,561768409;124,1859188;125,3760402;0,244958419;-0,290297426;-0,001649994;0,318575204;0,008688206;-24,41480758;-0,005941446;-0,696217578;-71,70628986;0;-0,267197509;0,023099918
5,007;-0,288868013;0,32025674;0,301190103;-0,923379175;71,66966765;72,76183787;74,15997803;75,51719281;2,636799219;5,552798567;124,2713706;125,3769457;0,244210554;-0,290126684;-0,001672861;0,318583879;0,008661874;36,62221137;-0,00351619;2,425255127;-71,66966765;0;-0,266706626;0,023420057
5,008;-0,288163457;0,32025674;0,301190103;-0,903732809;71,65746025;72,76110392;74,14777062;75,51572936;2,624591815;5,54385653;124,2591632;125,3781164;0,243461657;-0,289956134;-0,001664213;0,318592528;0,008635539;12,20740379;-0,002554201;0,961989236;-71,65746025;0;-0,266657158;0,023298976
5,009;-0,288163457;0,32025674;0,301190103;-0,903732809;71,65746025;72,76033395;74,14777062;75,51423216;2,624591815;5,534903919;124,2591632;125,3792453;0,242712766;-0,289786015;-0,00165559;0,31860115;0,008609203;0;-0,002298781;0,255420123;-71,65746025;0;-0,266607753;0,023178262
5,01;-0,286989197;0,32025674;0,301190103;-0,884086444;71,66966765;72,75956637;74,12335582;75,51273959;2,600177007;5,525979062;124,1859188;125,3803706;0,24196388;-0,289616328;-0,001646994;0,318609746;0,008582865;-12,20740379;-0,002679273;-0,380492079;-71,66966765;0;-0,26655841;0,023057918
5,011;-0,285345233;0,320288281;0,301221422;-0,893909627;71,65746025;72,75883946;74,12335582;75,51117507;2,587969604;5,517005282;124,2103336;125,3812627;0,24121537;-0,289447158;-0,001669966;0,318618316;0,008556525;12,20740379;-0,001800976;0,878297508;-71,65746025;0;-0,26606764;0,023379518
5,012;-0,284875528;0,320288281;0,301221422;-0,913555992;71,65746025;72,75807651;74,14777062;75,50961539;2,587969604;5,508021026;124,2103336;125,3822286;0,240466677;-0,289278379;-0,001661422;0,318626859;0,008530183;0;-0,001620878;0,180097567;-71,65746025;0;-0,266018468;0,023259911
5,013;-0,28393612;0,320288281;0,301221422;-0,903732809;71,65746025;72,75731592;74,19660024;75,50813714;2,539139988;5,499064622;124,1126743;125,3831915;0,239718172;-0,289110077;-0,001652905;0,318635376;0,008503839;0;-0,00145879;0,162087811;-71,65746025;0;-0,265969403;0,023140673
5,014;-0,28393612;0,320288281;0,301221422;-0,893909627;71,65746025;72,7565577;74,19660024;75,50681665;2,539139988;5,489982803;124,1126743;125,383845;0,238970769;-0,288942455;-0,001644415;0,318643867;0,008477493;0;-0,001312911;0,14587903;-71,65746025;0;-0,265920651;0,023021804
5,015;-0,284170972;0,320288281;0,301221422;-0,893909627;71,63304544;72,75580182;74,22101505;75,50550025;2,526932585;5,480929139;124,1004669;125,3844966;0,238223358;-0,288775266;-0,00163595;0,318652331;0,008451145;24,41480758;3,91E-05;1,352031506;-71,63304544;0;-0,265871962;0,022903303
5,016;-0,284405824;0,320288281;0,301221422;-0,874263261;71,62083804;72,7549717;74,22101505;75,50426453;2,526932585;5,471865246;124,1248817;125,3851078;0,237476211;-0,288608571;-0,001627512;0,318660769;0,008424796;12,20740379;0,000645578;0,606458166;-71,62083804;0;-0,265823399;0,022785172
5,017;-0,284875528;0,320288281;0,301221422;-0,893909627;71,62083804;72,75410586;74,28205206;75,50303263;2,514725181;5,462829451;124,1126743;125,3857937;0,236728871;-0,288442269;-0,001619101;0,318669181;0,008398444;0;0,000581021;-0,06455784;-71,62083804;0;-0,26577486;0,022667409
5,018;-0,285580085;0,320288281;0,301221422;-0,854616896;71,60863063;72,7532427;74,33088168;75,50199603;2,490310373;5,453783373;124,0272225;125,3864392;0,235982065;-0,288276523;-0,001610715;0,318677566;0,008372091;12,20740379;0,001133289;0,552268133;-71,60863063;0;-0,265726508;0,022550015
5,019;-0,285580085;0,320288281;0,301221422;-0,893909627;71,60863063;72,75234392;74,33088168;75,50111582;2,490310373;5,444688748;124,0272225;125,3868147;0,235236237;-0,288111431;-0,001602356;0,318685925;0,008345736;0;0,00101996;-0,11332887;-71,60863063;0;-0,265678441;0,022432991
5,02;-0,284875528;0,320288281;0,301221422;-0,874263261;71,59642323;72,75144793;74,3919187;75,50023833;2,478102969;5,435622317;124,0272225;125,3871889;0,234490385;-0,287946772;-0,001594024;0,318694258;0,008319379;12,20740379;0,001528334;0,508374207;-71,59642323;0;-0,265630437;0,022316335
5,021;-0,284405824;0,320288281;0,301221422;-0,825147348;71,58421583;72,75051642;74,42854091;75,49955504;2,453688162;5,426545697;124,0760521;125,3875621;0,233744957;-0,287782644;-0,001585718;0,318702564;0,00829302;12,20740379;0,001985871;0,457536786;-71,58421583;0;-0,265582596;0,022200048
5,022;-0,283701268;0,320288281;0,301221422;-0,815324165;71,55980102;72,7495495;74,42854091;75,49898875;2,453688162;5,417420625;124,0272225;125,3880872;0,232999411;-0,28761893;-0,001577438;0,318710844;0,008266659;24,41480758;0,003008024;1,022153297;-71,55980102;0;-0,265534799;0,02208413
5,023;-0,28393612;0,320288281;0,301221422;-0,815324165;71,55980102;72,74850899;74,41633351;75,49842422;2,478102969;5,40832384;124,0028077;125,3884575;0,232254194;-0,287455728;-0,001569184;0,318719097;0,008240296;0;0,002707222;-0,300802412;-71,55980102;0;-0,265487146;0,021968582
5,024;-0,28393612;0,320288281;0,301221422;-0,825147348;71,55980102;72,74747171;74,41633351;75,49782315;2,478102969;5,399331846;124,0028077;125,3887501;0,231509036;-0,28729298;-0,001560957;0,318727324;0,008213932;0;0,0024365;-0,270722171;-71,55980102;0;-0,265439578;0,021853402
5,025;-0,284405824;0,320288281;0,301221422;-0,854616896;71,53538621;72,74643765;74,37971129;75,49722393;2,490310373;5,390367726;124,0760521;125,3890418;0,230763845;-0,287130667;-0,001552757;0,318735525;0,008187566;24,41480758;0,00341359;0,977090426;-71,53538621;0;-0,265392075;0,021738592
5,026;-0,285345233;0,320319822;0,30125274;-0,805500982;71,53538621;72,7453302;74,34308908;75,49651169;2,490310373;5,38146969;124,0760521;125,3895623;0,230017829;-0,286968618;-0,001576122;0,318743699;0,008161198;0;0,003072231;-0,341358996;-71,53538621;0;-0,264902906;0,022065712
5,027;-0,285580085;0,320319822;0,30125274;-0,825147348;71,52317881;72,74422618;74,29425947;75,49568678;2,514725181;5,372599237;124,0150151;125,3900813;0,229271525;-0,286806952;-0,001567974;0,318751847;0,008134828;12,20740379;0,003375378;0,303147093;-71,52317881;0;-0,264855312;0,02195164
5,028;-0,285814937;0,320288281;0,301221422;-0,805500982;71,52317881;72,74308729;74,20880764;75,49471124;2,514725181;5,363832872;124,0516373;125,3904071;0,228525287;-0,286645747;-0,001528312;0,318759969;0,008108456;0;0,00303784;-0,337537806;-71,52317881;0;-0,265249372;0,021396375
5,029;-0,285814937;0,320288281;0,301221422;-0,825147348;71,52317881;72,74195193;74,20880764;75,49347066;2,514725181;5,355093683;124,0516373;125,3908468;0,227778153;-0,286484797;-0,001520217;0,318768064;0,008082083;0;0,002734056;-0,303784025;-71,52317881;0;-0,265201756;0,021283041
5,03;-0,285345233;0,320319822;0,30125274;-0,815324165;71,52317881;72,74082009;74,14777062;75,49223393;2,526932585;5,346381586;124,1492965;125,3912852;0,227031006;-0,286324293;-0,001543688;0,318776133;0,008055707;0;0,002460651;-0,273405623;-71,52317881;0;-0,264712655;0,021611639
5,031;-0,284640676;0,320319822;0,30125274;-0,83497053;71,5109714;72,73969176;74,0745262;75,49080957;2,526932585;5,33773479;124,1492965;125,3920286;0,226282717;-0,286163996;-0,001535646;0,318784176;0,00802933;12,20740379;0,002824956;0,364305129;-71,5109714;0;-0,264664953;0,021499043
5,032;-0,283701268;0,320319822;0,30125274;-0,815324165;71,47434919;72,73852863;74,05011139;75,48915984;2,502517777;5,3291148;124,1492965;125,3927696;0,225533905;-0,286004041;-0,00152763;0,318792192;0,008002952;36,62221137;0,004373571;1,548614995;-71,47434919;0;-0,264617224;0,021386817
5,033;-0,282996712;0,320351361;0,301284059;-0,864440079;71,46214179;72,73725423;74,01348918;75,48743865;2,490310373;5,320444943;124,2103336;125,3935084;0,224784924;-0,285844505;-0,001551179;0,318800182;0,007976571;12,20740379;0,004546584;0,173013117;-71,46214179;0;-0,264127997;0,021716508
5,034;-0,282996712;0,320351361;0,301284059;-0,815324165;71,46214179;72,73594548;74,01348918;75,4856079;2,490310373;5,311763667;124,2103336;125,3944363;0,22403526;-0,28568528;-0,001543216;0,318808145;0,007950189;0;0,004091925;-0,454658385;-71,46214179;0;-0,264080259;0,021605021
5,035;-0,282057304;0,320351361;0,301284059;-0,854616896;71,4865566;72,73464079;74,02569658;75,48378284;2,478102969;5,303109303;124,222541;125,3953614;0,223285606;-0,285526515;-0,001535279;0,318816082;0,007923804;-24,41480758;0,002461993;-1,629932925;-71,4865566;0;-0,264032612;0,021493903
5,036;-0,280883044;0,320414436;0,301346696;-0,815324165;71,5109714;72,73341673;74,05011139;75,48200172;2,478102969;5,294443473;124,1492965;125,3963219;0,222535964;-0,285368212;-0,001590443;0,318823992;0,007897419;-24,41480758;0,000995053;-1,466939633;-71,5109714;0;-0,263102005;0,022266207
5,037;-0,280178488;0,320414436;0,301346696;-0,854616896;71,5109714;72,73227305;74,0745262;75,48030271;2,453688162;5,285804508;124,1370891;125,3970496;0,221787013;-0,285210514;-0,001582559;0,318831877;0,007871031;0;0,000895548;-0,09950529;-71,5109714;0;-0,263054687;0,022155827
5,038;-0,279943636;0,320445972;0,301378014;-0,815324165;71,53538621;72,73113292;74,11114841;75,47868556;2,441480758;5,277115733;124,1981262;125,3977368;0,22103832;-0,285053331;-0,001606237;0,318839735;0,007844641;-24,41480758;-0,000414748;-1,31029514;-71,53538621;0;-0,262566009;0,022487322
5,039;-0,279943636;0,320445972;0,301378014;-0,854616896;71,53538621;72,73007292;74,11114841;75,47718831;2,441480758;5,2684156;124,1981262;125,3986133;0,220289459;-0,284896574;-0,001598406;0,318847566;0,00781825;0;-0,000373273;0,041474753;-71,53538621;0;-0,262518892;0,022377682
5,04;-0,280178488;0,320445972;0,301378014;-0,815324165;71,55980102;72,7290162;74,12335582;75,4756957;2,441480758;5,259742436;124,1737114;125,3994872;0,219540602;-0,28474028;-0,001590601;0,318855371;0,007791857;-24,41480758;-0,001556686;-1,183413102;-71,55980102;0;-0,262471869;0,022268411
5,041;-0,280648192;0,320477507;0,301409333;-0,854616896;71,59642323;72,72803935;74,12335582;75,47424601;2,429273354;5,25109616;124,1126743;125,4002817;0,218791999;-0,284584503;-0,001614357;0,31886315;0,007765463;-36,62221137;-0,003232128;-1,675441981;-71,59642323;0;-0,261983502;0,022601
5,042;-0,281117896;0,320477507;0,301409333;-0,815324165;71,60863063;72,7271804;74,13556322;75,47280081;2,41706595;5,242438392;124,1370891;125,4008823;0,218043815;-0,284429276;-0,001606605;0,318870902;0,007739067;-12,20740379;-0,003519285;-0,287157404;-71,60863063;0;-0,261936808;0,022492469
5,043;-0,281117896;0,320477507;0,301409333;-0,854616896;71,62083804;72,72636242;74,17218543;75,47139839;2,392651143;5,233769169;124,1370891;125,4015576;0,217295543;-0,284274497;-0,001598879;0,318878628;0,007712668;-12,20740379;-0,003777727;-0,258441663;-71,62083804;0;-0,26189019;0,022384307
5,044;-0,281117896;0,320477507;0,301409333;-0,825147348;71,62083804;72,72558526;74,17218543;75,4701152;2,392651143;5,225050232;124,1370891;125,4022308;0,216547518;-0,284120234;-0,00159118;0,318886327;0,007686269;0;-0,003399954;0,377772692;-71,62083804;0;-0,26184372;0,022276514
5,045;-0,280883044;0,320477507;0,301409333;-0,854616896;71,59642323;72,72481052;74,20880764;75,46883599;2,392651143;5,216358322;124,0882595;125,4029019;0,215799487;-0,283966437;-0,001583507;0,318894;0,007659867;24,41480758;-0,001839218;1,560735802;-71,59642323;0;-0,261797346;0,022169091
5,046;-0,28041334;0,320477507;0,301409333;-0,559921415;71,57200842;72,72396159;74,20880764;75,46767563;2,392651143;5,207693358;124,0882595;125,4034178;0,215052027;-0,283813225;-0,00157586;0,318901647;0,007633464;24,41480758;-0,000434556;1,404662222;-71,57200842;0;-0,261751187;0,022062038
5,047;-0,280178488;0,320477507;0,301409333;-0,618860511;71,57200842;72,72303869;74,19660024;75,46651887;2,392651143;5,199055256;124,1492965;125,4039321;0,214304556;-0,283660478;-0,00156824;0,318909267;0,007607059;0;-0,000391101;0,043455621;-71,57200842;0;-0,261705124;0,021955354
5,048;-0,28041334;0,320509041;0,301440651;-0,589390963;71,55980102;72,72211867;74,20880764;75,46532739;2,392651143;5,190443931;124,1370891;125,4046362;0,213556583;-0,283508099;-0,00159218;0,318916861;0,007580653;12,20740379;0,00025838;0,649480248;-71,55980102;0;-0,261217583;0,022290516
5,049;-0,28041334;0,320509041;0,301440651;-0,599214145;71,55980102;72,72116319;74,20880764;75,46417791;2,392651143;5,181859301;124,1370891;125,4052999;0,212808766;-0,283356223;-0,001584612;0,318924429;0,007554244;0;0,000232542;-0,025837966;-71,55980102;0;-0,261171651;0,022184572
5,05;-0,281352748;0,320509041;0,301440651;-0,599214145;71,52317881;72,72021068;74,17218543;75,46303199;2,392651143;5,173301284;124,0760521;125,4059615;0,212060941;-0,283204817;-0,001577071;0,31893197;0,007527834;36,62221137;0,002040398;1,807856399;-71,52317881;0;-0,26112582;0,022078997
5,051;-0,282057304;0,320509041;0,301440651;-0,599214145;71,52317881;72,71914624;74,13556322;75,46177473;2,404858547;5,164769797;124,1004669;125,4064296;0,21131327;-0,283053915;-0,001569557;0,318939484;0,007501423;0;0,001836358;-0,204039809;-71,52317881;0;-0,261080123;0,021973792
5,052;-0,282527008;0,320509041;0,301440651;-0,57956778;71,52317881;72,7180851;74,05011139;75,46040649;2,429273354;5,156303052;124,1370891;125,4069729;0,210565185;-0,282903404;-0,001562068;0,318946973;0,00747501;0;0,001652722;-0,183635828;-71,52317881;0;-0,261034447;0,021868957
