Name;SineWave Scoping;;;;;;;;;;;;;;;;;;;;;;;
File;C:\Users\kimro\Documents\Bachelor\data\SineWave\pB_100bar_0.075_13.05.26.csv;;;;;;;;;;;;;;;;;;;;;;;
Starttime of export;1,34231E+17;onsdag 13. mai 2026;11:45:40.001;;;;;;;;;;;;;;;;;;;;;
Endtime of export;1,34231E+17;onsdag 13. mai 2026;11:46:48.430;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
fTimer;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered;fKv;fU_FF;fError;fXRef;fXDotRef;fPxGrad;fUpfb;fUpfbGrad;fPx;fU_FF_Nominal;fU;fPID
0,042;0,007438401;0,01705718;0,017005951;-0,343811395;70,96163823;71,88609423;0,122074038;0,131821486;0,109866634;0,111092444;100,5279702;101,6570974;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-1,60E-39;1,78E-37;0;0;1,60E-39;0,012683324
0,043;0,006741051;0,01705718;0,017005951;-0,294695481;70,98605304;71,885854;0,122074038;0,131795785;0,109866634;0,11109271;100,5157628;101,6573167;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-1,44E-39;1,60E-37;0;0;1,44E-39;0,012683324
0,044;0,006276151;0,01702608;0,016974632;-0,343811395;70,99826044;71,8856911;0,122074038;0,131770165;0,09765923;0,111092974;100,491348;101,6574969;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-1,30E-39;1,44E-37;0;0;1,30E-39;0,012683324
0,045;0,006043701;0,01705718;0,017005951;-0,333988212;70,98605304;71,885567;0,122074038;0,131744623;0,09765923;0,111054943;100,5157628;101,6576001;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-1,17E-39;1,30E-37;0;0;1,17E-39;0,012683324
0,046;0,006043701;0,01705718;0,017005951;-0,343811395;70,96163823;71,88540499;0,134281442;0,131719161;0,09765923;0,111017029;100,5279702;101,6577795;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-1,05E-39;1,17E-37;0;0;1,05E-39;0,012683324
0,047;0,006276151;0,01705718;0,017005951;-0,333988212;70,96163823;71,8851669;0,134281442;0,131732073;0,09765923;0,110979233;100,5279702;101,6579966;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-9,45E-40;1,05E-37;0;0;9,45E-40;0,012683324
0,048;0,006508601;0,01705718;0,017005951;-0,343811395;70,94943083;71,88492954;0,122074038;0,131744944;0,09765923;0,110941555;100,4791406;101,658213;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-8,51E-40;9,45E-38;0;0;8,51E-40;0,012683324
0,049;0,006741051;0,01702608;0,016974632;-0,324165029;70,94943083;71,88465462;0,122074038;0,131719481;0,09765923;0,110903993;100,5035554;101,6582756;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-7,66E-40;8,51E-38;0;0;7,66E-40;0,012683324
0,05;0,006741051;0,01702608;0,016974632;-0,324165029;70,94943083;71,88438056;0,122074038;0,131694097;0,073244423;0,110866548;100,552385;101,6584146;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-6,89E-40;7,66E-38;0;0;6,89E-40;0,012683324
0,051;0,006741051;0,01702608;0,016974632;-0,373280943;70,94943083;71,88410734;0,134281442;0,131668791;0,073244423;0,110752629;100,5279702;101,6587064;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-6,20E-40;6,89E-38;0;0;6,20E-40;0,012683324
0,052;0,007438401;0,01702608;0,016974632;-0,343811395;70,94943083;71,88383497;0,134281442;0,131681859;0,073244423;0,110639064;100,5279702;101,6589206;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-5,58E-40;6,20E-38;0;0;5,58E-40;0,012683324
0,053;0,008368201;0,01702608;0,016974632;-0,36345776;70,98605304;71,88356345;0,134281442;0,131694886;0,073244423;0,11052585;100,4791406;101,6591342;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-5,02E-40;5,58E-38;0;0;5,02E-40;0,012683324
0,054;0,008833101;0,01702608;0,016974632;-0,333988212;70,98605304;71,88340765;0,134281442;0,131707873;0,073244423;0,110412988;100,4791406;101,659194;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-4,52E-40;5,02E-38;0;0;4,52E-40;0,012683324
0,055;0,009298001;0,01702608;0,016974632;-0,373280943;70,99826044;71,88325233;0,122074038;0,131720819;0,073244423;0,110300475;100,491348;101,6592535;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-4,07E-40;4,52E-38;0;0;4,07E-40;0,012683324
0,056;0,009298001;0,01702608;0,016974632;-0,343811395;70,98605304;71,8831358;0,122074038;0,131695431;0,073244423;0,110188312;100,4547258;101,6593512;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-3,66E-40;4,07E-38;0;0;3,66E-40;0,012683324
0,057;0,008833101;0,01702608;0,016974632;-0,36345776;70,98605304;71,88298132;0,122074038;0,131670122;0,073244423;0,110076496;100,4547258;101,6593337;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-3,30E-40;3,66E-38;0;0;3,30E-40;0,012683324
0,058;0,008135751;0,01702608;0,016974632;-0,343811395;70,96163823;71,88282733;0,122074038;0,13164489;0,061037019;0,109965026;100,430311;101,6593162;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-2,97E-40;3,30E-38;0;0;2,97E-40;0,012683324
0,059;0,007670851;0,01702608;0,016974632;-0,353634578;70,99826044;71,88259722;0,109866634;0,131619738;0,073244423;0,109815608;100,491348;101,6592222;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-2,67E-40;2,97E-38;0;0;2,67E-40;0,012683324
0,06;0,007438401;0,01702608;0,016974632;-0,324165029;70,99826044;71,88248272;0,109866634;0,131556368;0,073244423;0,109704947;100,4791406;101,65932;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-2,40E-40;2,67E-38;0;0;2,40E-40;0,012683324
0,061;0,007438401;0,01702608;0,016974632;-0,333988212;70,99826044;71,88236856;0,09765923;0,131493195;0,073244423;0,10959463;100,4669332;101,6593792;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-2,16E-40;2,40E-38;0;0;2,16E-40;0,012683324
0,062;0,006741051;0,01702608;0,016974632;-0,343811395;70,99826044;71,88225476;0,09765923;0,131391923;0,073244423;0,109484654;100,4669332;101,6593999;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-1,95E-40;2,16E-38;0;0;1,95E-40;0,012683324
0,063;0,007438401;0,01702608;0,016974632;-0,304518664;70,98605304;71,88214132;0,09765923;0,131290965;0,09765923;0,109375019;100,5157628;101,6594205;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-1,75E-40;1,95E-38;0;0;1,75E-40;0,012683324
0,064;0,007670851;0,01702608;0,016974632;-0,343811395;70,99826044;71,88198993;0,09765923;0,13119032;0,09765923;0,109342314;100,5767998;101,6595942;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-1,58E-40;1,75E-38;0;0;1,58E-40;0,012683324
0,065;0,007903301;0,01696388;0,016911995;-0,304518664;70,99826044;71,8818773;0,09765923;0,131089987;0,09765923;0,10930971;100,552385;101,6599589;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-1,42E-40;1,58E-38;0;0;1,42E-40;0,012683324
0,066;0,007903301;0,01696388;0,016911995;-0,333988212;70,99826044;71,88176502;0,09765923;0,130989965;0,09765923;0,109277207;100,5279702;101,6602459;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-1,28E-40;1,42E-38;0;0;1,28E-40;0,012683324
0,067;0,008135751;0,01696388;0,016911995;-0,304518664;70,99826044;71,8816531;0,09765923;0,130890253;0,09765923;0,109244804;100,5279702;101,6604554;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-1,15E-40;1,28E-38;0;0;1,15E-40;0,012683324
0,068;0,007205951;0,01702608;0,016974632;-0,333988212;70,99826044;71,88154151;0,09765923;0,13079085;0,09765923;0,109212502;100,5767998;101,6606642;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-1,03E-40;1,15E-38;0;0;1,03E-40;0,012683324
0,069;0,006043701;0,01702608;0,016974632;-0,304518664;71,02267525;71,88143028;0,109866634;0,130691756;0,109866634;0,109180301;100,5767998;101,6610256;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-9,31E-41;1,03E-38;0;0;9,31E-41;0,012683324
0,07;0,005578801;0,01702608;0,016974632;-0,284872299;71,01046785;71,88139598;0,109866634;0,130631263;0,109866634;0,109186493;100,5157628;101,6613858;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-8,38E-41;9,31E-39;0;0;8,38E-41;0,012683324
0,071;0,005578801;0,01702608;0,016974632;-0,304518664;70,98605304;71,88132349;0,09765923;0,130570958;0,109866634;0,109192667;100,5279702;101,6615535;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-7,54E-41;8,38E-39;0;0;7,54E-41;0,012683324
0,072;0,005578801;0,01705718;0,017005951;-0,304518664;70,98605304;71,88117463;0,09765923;0,130472545;0,109866634;0,109198821;100,5279702;101,6617589;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-6,79E-41;7,54E-39;0;0;6,79E-41;0,012683324
0,073;0,005578801;0,01705718;0,017005951;-0,353634578;70,99826044;71,88102624;0,09765923;0,130374437;0,09765923;0,109204956;100,6012146;101,6619637;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-6,11E-41;6,79E-39;0;0;6,11E-41;0,012683324
0,074;0,006043701;0,01705718;0,017005951;-0,304518664;70,99826044;71,8809166;0,109866634;0,130276633;0,09765923;0,109172778;100,5645924;101,6623976;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-5,50E-41;6,11E-39;0;0;5,50E-41;0,012683324
0,075;0,006276151;0,01705718;0,017005951;-0,343811395;70,99826044;71,8808073;0,109866634;0,130217427;0,09765923;0,1091407;100,552385;101,6627153;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-4,95E-41;5,50E-39;0;0;4,95E-41;0,012683324
0,076;0,006276151;0,01705718;0,017005951;-0,304518664;70,99826044;71,88069834;0,109866634;0,130158405;0,109866634;0,10910872;100,5645924;101,6629937;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-4,45E-41;4,95E-39;0;0;4,45E-41;0,012683324
0,077;0,007438401;0,01705718;0,017005951;-0,353634578;70,99826044;71,88058972;0,109866634;0,130099565;0,109866634;0,109115135;100,5645924;101,6633095;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-4,01E-41;4,45E-39;0;0;4,01E-41;0,012683324
0,078;0,008135751;0,01705718;0,017005951;-0,324165029;71,02267525;71,88048144;0,109866634;0,130040908;0,109866634;0,10912153;100,5767998;101,6636244;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-3,61E-41;4,01E-39;0;0;3,61E-41;0,012683324
0,079;0,008368201;0,01705718;0,017005951;-0,353634578;71,03488266;71,88045008;0,122074038;0,129982433;0,109866634;0,109127905;100,5035554;101,6639766;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-3,25E-41;3,61E-39;0;0;3,25E-41;0,012683324
0,08;0,008833101;0,017088281;0,017037269;-0,324165029;71,02267525;71,88045711;0,122074038;0,129962434;0,109866634;0,10913426;100,5035554;101,6640979;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-2,92E-41;3,25E-39;0;0;2,92E-41;0,012683324
0,081;0,008833101;0,017088281;0,017037269;-0,343811395;71,01046785;71,88042582;0,122074038;0,129942497;0,109866634;0,109140595;100,5279702;101,6642189;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-2,63E-41;2,92E-39;0;0;2,63E-41;0,012683324
0,082;0,007903301;0,017088281;0,017037269;-0,353634578;71,01046785;71,88035634;0,122074038;0,129922621;0,109866634;0,109146911;100,5279702;101,664416;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-2,37E-41;2,63E-39;0;0;2,37E-41;0,012683324
0,083;0,007438401;0,017088281;0,017037269;-0,333988212;71,01046785;71,88028707;0,122074038;0,129902807;0,109866634;0,109153207;100,491348;101,6646126;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-2,13E-41;2,37E-39;0;0;2,13E-41;0,012683324
0,084;0,007205951;0,017088281;0,017037269;-0,343811395;70,99826044;71,88021802;0,122074038;0,129883055;0,109866634;0,109159484;100,430311;101,6646937;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-1,92E-41;2,13E-39;0;0;1,92E-41;0,012683324
0,085;0,006508601;0,017088281;0,017037269;-0,304518664;70,98605304;71,88011089;0,134281442;0,129863364;0,109866634;0,109165741;100,491348;101,664583;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-1,72E-41;1,92E-39;0;0;1,72E-41;0,012683324
0,086;0,006508601;0,017088281;0,017037269;-0,333988212;71,01046785;71,87996579;0,122074038;0,129882028;0,109866634;0,109171979;100,5035554;101,6646641;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-1,55E-41;1,72E-39;0;0;1,55E-41;0,012683324
0,087;0,006043701;0,017119383;0,017068588;-0,324165029;71,01046785;71,87989774;0,122074038;0,12986234;0,109866634;0,109178197;100,5035554;101,6647833;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-1,40E-41;1,55E-39;0;0;1,40E-41;0,012683324
0,088;0,006508601;0,017119383;0,017068588;-0,353634578;71,01046785;71,87982989;0,122074038;0,129842713;0,109866634;0,109184397;100,4791406;101,6649022;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-1,26E-41;1,40E-39;0;0;1,26E-41;0,012683324
0,089;0,007205951;0,017119383;0,017068588;-0,333988212;71,02267525;71,87976226;0,122074038;0,129823147;0,109866634;0,109190577;100,4669332;101,664944;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-1,13E-41;1,26E-39;0;0;1,13E-41;0,012683324
0,09;0,007670851;0,017119383;0,017068588;-0,343811395;71,03488266;71,87973313;0,122074038;0,129803641;0,109866634;0,109196737;100,5157628;101,6649475;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-1,02E-41;1,13E-39;0;0;1,02E-41;0,012683324
0,091;0,007670851;0,017119383;0,017068588;-0,343811395;71,03488266;71,87974238;0,122074038;0,129784196;0,109866634;0,109202879;100,5035554;101,6651041;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-9,17E-42;1,02E-39;0;0;9,17E-42;0,012683324
0,092;0,007670851;0,017119383;0,017068588;-0,343811395;71,03488266;71,8797516;0,122074038;0,129764812;0,109866634;0,109209002;100,5035554;101,6652219;0,949960395;0,516180522;-0,000905952;0,300850165;-0,064491319;0;-8,25E-42;9,17E-40;0;0;8,25E-42;0,012683324
