Name;YT Scope Project;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\spool_mapping_run1.csv;
1513;-0,18;1513;-0,35690943043884221
1514;-0,1802;1514;-0,35737628384687209
1515;-0,1804;1515;-0,35784313725490197
1516;-0,1806;1516;-0,35784313725490197
1517;-0,18080000000000002;1517;-0,35901027077497666
1518;-0,181;1518;-0,36017740429505135
1519;-0,1812;1519;-0,3611111111111111
1520;-0,1814;1520;-0,36204481792717086
1521;-0,1816;1521;-0,36204481792717086
1522;-0,18180000000000002;1522;-0,36251167133520074
1523;-0,182;1523;-0,36321195144724555
1524;-0,1822;1524;-0,36321195144724555
1525;-0,1824;1525;-0,36321195144724555
1526;-0,1826;1526;-0,36321195144724555
1527;-0,18280000000000002;1527;-0,36321195144724555
1528;-0,183;1528;-0,36414565826330531
1529;-0,1832;1529;-0,36391223155929037
1530;-0,1834;1530;-0,36391223155929037
1531;-0,1836;1531;-0,36391223155929037
1532;-0,18380000000000002;1532;-0,36414565826330531
1533;-0,184;1533;-0,36461251167133518
1534;-0,1842;1534;-0,36577964519140987
1535;-0,1844;1535;-0,36718020541549951
1536;-0,18460000000000001;1536;-0,36718020541549951
1537;-0,18480000000000002;1537;-0,3674136321195145
1538;-0,185;1538;-0,36788048552754438
1539;-0,1852;1539;-0,36834733893557425
1540;-0,1854;1540;-0,36904761904761907
1541;-0,18560000000000001;1541;-0,36904761904761907
1542;-0,18580000000000002;1542;-0,3704481792717087
1543;-0,186;1543;-0,37138188608776845
1544;-0,1862;1544;-0,37231559290382821
1545;-0,1864;1545;-0,37278244631185808
1546;-0,18660000000000002;1546;-0,37278244631185808
1547;-0,18680000000000002;1547;-0,3734827264239029
1548;-0,187;1548;-0,37324929971988796
1549;-0,1872;1549;-0,37394957983193278
1550;-0,1874;1550;-0,37418300653594772
1551;-0,1876;1551;-0,37418300653594772
1552;-0,1878;1552;-0,37394957983193278
1553;-0,188;1553;-0,37441643323996265
1554;-0,18819999999999998;1554;-0,37418300653594772
1555;-0,18839999999999998;1555;-0,37441643323996265
1556;-0,1886;1556;-0,37441643323996265
1557;-0,1888;1557;-0,37464985994397759
1558;-0,189;1558;-0,37558356676003735
1559;-0,18919999999999998;1559;-0,3765172735760971
1560;-0,18939999999999999;1560;-0,37768440709617179
1561;-0,1896;1561;-0,37768440709617179
1562;-0,1898;1562;-0,37815126050420167
1563;-0,19;1563;-0,37861811391223155
1564;-0,19019999999999998;1564;-0,37908496732026142
1565;-0,19039999999999999;1565;-0,38001867413632118
1566;-0,1906;1566;-0,38001867413632118
1567;-0,1908;1567;-0,38141923436041081
1568;-0,191;1568;-0,3825863678804855
1569;-0,19119999999999998;1569;-0,38281979458450049
1570;-0,1914;1570;-0,38328664799253037
1571;-0,1916;1571;-0,38328664799253037
1572;-0,1918;1572;-0,38375350140056025
1573;-0,192;1573;-0,38375350140056025
1574;-0,19219999999999998;1574;-0,38468720821662
1575;-0,1924;1575;-0,38445378151260506
1576;-0,1926;1576;-0,38445378151260506
1577;-0,1928;1577;-0,38445378151260506
1578;-0,193;1578;-0,38468720821662
1579;-0,19319999999999998;1579;-0,38445378151260506
1580;-0,1934;1580;-0,38468720821662
1581;-0,1936;1581;-0,38468720821662
1582;-0,1938;1582;-0,38492063492063494
1583;-0,194;1583;-0,38608776844070963
1584;-0,19419999999999998;1584;-0,38725490196078433
1585;-0,1944;1585;-0,38818860877684408
1586;-0,1946;1586;-0,38818860877684408
1587;-0,1948;1587;-0,38865546218487396
1588;-0,195;1588;-0,38958916900093371
1589;-0,19519999999999998;1589;-0,39005602240896359
1590;-0,1954;1590;-0,39145658263305322
1591;-0,1956;1591;-0,39145658263305322
1592;-0,1958;1592;-0,39239028944911297
1593;-0,196;1593;-0,3937908496732026
1594;-0,19619999999999999;1594;-0,39402427637721754
1595;-0,1964;1595;-0,3949579831932773
1596;-0,1966;1596;-0,3949579831932773
1597;-0,1968;1597;-0,39565826330532211
1598;-0,197;1598;-0,39565826330532211
1599;-0,1972;1599;-0,39589169000933705
1600;-0,1974;1600;-0,39589169000933705
1601;-0,1976;1601;-0,39589169000933705
1602;-0,1978;1602;-0,39589169000933705
1603;-0,198;1603;-0,39589169000933705
1604;-0,1982;1604;-0,39565826330532211
1605;-0,1984;1605;-0,39589169000933705
1606;-0,1986;1606;-0,39589169000933705
1607;-0,1988;1607;-0,39635854341736693
1608;-0,199;1608;-0,39729225023342668
1609;-0,1992;1609;-0,39869281045751637
1610;-0,1994;1610;-0,39962651727357612
1611;-0,1996;1611;-0,39962651727357612
1612;-0,1998;1612;-0,400093370681606
1613;-0,2;1613;-0,40056022408963587
1614;-0,2002;1614;-0,40149393090569563
1615;-0,2004;1615;-0,40242763772175538
1616;-0,20059999999999997;1616;-0,40242763772175538
1617;-0,2008;1617;-0,403828197945845
1618;-0,20099999999999998;1618;-0,40499533146591971
1619;-0,2012;1619;-0,40569561157796452
1620;-0,20139999999999997;1620;-0,4061624649859944
1621;-0,2016;1621;-0,4061624649859944
1622;-0,20179999999999998;1622;-0,40709617180205415
1623;-0,202;1623;-0,40709617180205415
1624;-0,2022;1624;-0,40732959850606909
1625;-0,2024;1625;-0,40732959850606909
1626;-0,20259999999999997;1626;-0,40732959850606909
1627;-0,2028;1627;-0,40779645191409897
1628;-0,20299999999999999;1628;-0,40756302521008403
1629;-0,2032;1629;-0,40779645191409897
1630;-0,20339999999999997;1630;-0,40826330532212884
1631;-0,2036;1631;-0,40849673202614378
1632;-0,20379999999999998;1632;-0,40849673202614378
1633;-0,20400000000000001;1633;-0,40943043884220354
1634;-0,2042;1634;-0,41083099906629317
1635;-0,2044;1635;-0,41129785247432304
1636;-0,20459999999999998;1636;-0,41129785247432304
1637;-0,2048;1637;-0,41176470588235292
1638;-0,205;1638;-0,4122315592903828
1639;-0,2052;1639;-0,41293183940242761
1640;-0,20539999999999997;1640;-0,4143323996265173
1641;-0,2056;1641;-0,4143323996265173
1642;-0,20579999999999998;1642;-0,41573295985060693
1643;-0,20600000000000002;1643;-0,41690009337068162
1644;-0,2062;1644;-0,4173669467787115
1645;-0,2064;1645;-0,41806722689075632
1646;-0,20659999999999998;1646;-0,41806722689075632
1647;-0,2068;1647;-0,41853408029878619
1648;-0,207;1648;-0,41876750700280113
1649;-0,2072;1649;-0,41853408029878619
1650;-0,20739999999999997;1650;-0,41853408029878619
1651;-0,2076;1651;-0,41853408029878619
1652;-0,20779999999999998;1652;-0,41900093370681607
1653;-0,20800000000000002;1653;-0,41900093370681607
1654;-0,2082;1654;-0,41876750700280113
1655;-0,2084;1655;-0,41900093370681607
1656;-0,20859999999999998;1656;-0,41900093370681607
1657;-0,2088;1657;-0,41946778711484595
1658;-0,209;1658;-0,42063492063492064
1659;-0,2092;1659;-0,42133520074696545
1660;-0,20939999999999998;1660;-0,42156862745098039
1661;-0,2096;1661;-0,42156862745098039
1662;-0,2098;1662;-0,42226890756302521
1663;-0,21000000000000002;1663;-0,42250233426704015
1664;-0,2102;1664;-0,42366946778711484
1665;-0,2104;1665;-0,42436974789915966
1666;-0,21059999999999998;1666;-0,42436974789915966
1667;-0,21080000000000002;1667;-0,42553688141923435
1668;-0,211;1668;-0,42577030812324929
1669;-0,2112;1669;-0,4264705882352941
1670;-0,21139999999999998;1670;-0,42717086834733892
1671;-0,2116;1671;-0,42717086834733892
1672;-0,2118;1672;-0,42717086834733892
1673;-0,21200000000000002;1673;-0,42740429505135386
1674;-0,2122;1674;-0,42740429505135386
1675;-0,2124;1675;-0,42740429505135386
1676;-0,21259999999999998;1676;-0,42740429505135386
1677;-0,21280000000000002;1677;-0,42787114845938373
1678;-0,213;1678;-0,42787114845938373
1679;-0,2132;1679;-0,42787114845938373
1680;-0,21339999999999998;1680;-0,42810457516339867
1681;-0,2136;1681;-0,42810457516339867
1682;-0,2138;1682;-0,4295051353874883
1683;-0,21400000000000002;1683;-0,430905695611578
1684;-0,2142;1684;-0,4316059757236228
1685;-0,2144;1685;-0,43230625583566762
1686;-0,21459999999999999;1686;-0,43230625583566762
1687;-0,21480000000000002;1687;-0,43300653594771243
1688;-0,215;1688;-0,43347338935574231
1689;-0,2152;1689;-0,434640522875817
1690;-0,21539999999999998;1690;-0,4358076563958917
1691;-0,2156;1691;-0,4358076563958917
1692;-0,2158;1692;-0,43674136321195145
1693;-0,21600000000000003;1693;-0,43790849673202614
1694;-0,2162;1694;-0,438375350140056
1695;-0,2164;1695;-0,4388422035480859
1696;-0,2166;1696;-0,4388422035480859
1697;-0,21680000000000002;1697;-0,4388422035480859
1698;-0,217;1698;-0,43930905695611577
1699;-0,2172;1699;-0,43930905695611577
1700;-0,21739999999999998;1700;-0,44000933706816059
1701;-0,21760000000000002;1701;-0,44000933706816059
1702;-0,2178;1702;-0,43977591036414565
1703;-0,21800000000000003;1703;-0,43977591036414565
1704;-0,2182;1704;-0,44024276377217553
1705;-0,2184;1705;-0,44047619047619047
1706;-0,2186;1706;-0,4418767507002801
1707;-0,21880000000000002;1707;-0,4418767507002801
1708;-0,219;1708;-0,44304388422035479
1709;-0,2192;1709;-0,4437441643323996
1710;-0,21939999999999998;1710;-0,44444444444444442
1711;-0,21960000000000002;1711;-0,44467787114845936
1712;-0,2198;1712;-0,44467787114845936
1713;-0,22000000000000003;1713;-0,4449112978524743
1714;-0,2202;1714;-0,446311858076564
1715;-0,2204;1715;-0,44724556489262374
1716;-0,2206;1716;-0,44841269841269843
1717;-0,22080000000000002;1717;-0,44841269841269843
1718;-0,221;1718;-0,44911297852474324
1719;-0,2212;1719;-0,44981325863678806
1720;-0,22139999999999999;1720;-0,44981325863678806
1721;-0,22160000000000002;1721;-0,450046685340803
1722;-0,2218;1722;-0,450046685340803
1723;-0,22200000000000003;1723;-0,450046685340803
1724;-0,2222;1724;-0,44981325863678806
1725;-0,22240000000000001;1725;-0,45074696545284781
1726;-0,2226;1726;-0,45074696545284781
1727;-0,22280000000000003;1727;-0,45074696545284781
1728;-0,223;1728;-0,45074696545284781
1729;-0,2232;1729;-0,45144724556489263
1730;-0,2234;1730;-0,45191409897292251
1731;-0,22360000000000002;1731;-0,45331465919701214
1732;-0,2238;1732;-0,45331465919701214
1733;-0,22400000000000003;1733;-0,45471521942110177
1734;-0,2242;1734;-0,45518207282913165
1735;-0,22440000000000002;1735;-0,45541549953314658
1736;-0,2246;1736;-0,45588235294117646
1737;-0,22480000000000003;1737;-0,45588235294117646
1738;-0,225;1738;-0,45681605975723621
1739;-0,22519999999999998;1739;-0,45821661998132585
1740;-0,2254;1740;-0,4591503267973856
1741;-0,22559999999999997;1741;-0,45985060690943041
1742;-0,2258;1742;-0,45985060690943041
1743;-0,22599999999999998;1743;-0,46031746031746029
1744;-0,2262;1744;-0,46078431372549017
1745;-0,2264;1745;-0,46055088702147523
1746;-0,2266;1746;-0,46031746031746029
1747;-0,22679999999999997;1747;-0,46031746031746029
1748;-0,227;1748;-0,46031746031746029
1749;-0,22719999999999999;1749;-0,45985060690943041
1750;-0,2274;1750;-0,46031746031746029
1751;-0,22759999999999997;1751;-0,46008403361344535
1752;-0,2278;1752;-0,46008403361344535
1753;-0,22799999999999998;1753;-0,46008403361344535
1754;-0,22820000000000001;1754;-0,46031746031746029
1755;-0,2284;1755;-0,46078431372549017
1756;-0,2286;1756;-0,46195144724556492
1757;-0,22879999999999998;1757;-0,46195144724556492
1758;-0,229;1758;-0,46288515406162467
1759;-0,2292;1759;-0,46358543417366949
1760;-0,2294;1760;-0,46405228758169936
1761;-0,22959999999999997;1761;-0,46451914098972924
1762;-0,2298;1762;-0,46451914098972924
1763;-0,22999999999999998;1763;-0,46568627450980393
1764;-0,23020000000000002;1764;-0,46685340802987862
1765;-0,2304;1765;-0,46778711484593838
1766;-0,2306;1766;-0,46872082166199813
1767;-0,23079999999999998;1767;-0,46872082166199813
1768;-0,231;1768;-0,46942110177404295
1769;-0,2312;1769;-0,4703548085901027
1770;-0,2314;1770;-0,4703548085901027
1771;-0,23159999999999997;1771;-0,47058823529411764
1772;-0,2318;1772;-0,47058823529411764
1773;-0,23199999999999998;1773;-0,47058823529411764
1774;-0,23220000000000002;1774;-0,47058823529411764
1775;-0,2324;1775;-0,47105508870214752
1776;-0,2326;1776;-0,47105508870214752
1777;-0,23279999999999998;1777;-0,47105508870214752
1778;-0,233;1778;-0,47105508870214752
1779;-0,2332;1779;-0,47128851540616246
1780;-0,2334;1780;-0,47222222222222221
1781;-0,23359999999999997;1781;-0,47362278244631184
1782;-0,2338;1782;-0,47362278244631184
1783;-0,23399999999999999;1783;-0,47408963585434172
1784;-0,23420000000000002;1784;-0,47455648926237159
1785;-0,2344;1785;-0,47525676937441641
1786;-0,2346;1786;-0,47549019607843135
1787;-0,23479999999999998;1787;-0,47549019607843135
1788;-0,23500000000000001;1788;-0,4766573295985061
1789;-0,2352;1789;-0,47782446311858079
1790;-0,2354;1790;-0,47899159663865548
1791;-0,23559999999999998;1791;-0,47945845004668536
1792;-0,2358;1792;-0,47945845004668536
1793;-0,236;1793;-0,48039215686274511
1794;-0,23620000000000002;1794;-0,480859010270775
1795;-0,2364;1795;-0,48132586367880487
1796;-0,2366;1796;-0,4815592903828198
1797;-0,23679999999999998;1797;-0,4815592903828198
1798;-0,23700000000000002;1798;-0,48179271708683474
1799;-0,2372;1799;-0,48179271708683474
1800;-0,2374;1800;-0,48225957049486462
1801;-0,23759999999999998;1801;-0,48225957049486462
1802;-0,2378;1802;-0,48225957049486462
1803;-0,238;1803;-0,4827264239028945
1804;-0,23820000000000002;1804;-0,48295985060690944
1805;-0,2384;1805;-0,48436041083099907
1806;-0,2386;1806;-0,4857609710550887
1807;-0,23879999999999998;1807;-0,4857609710550887
1808;-0,23900000000000002;1808;-0,48622782446311857
1809;-0,2392;1809;-0,48669467787114845
1810;-0,2394;1810;-0,48739495798319327
1811;-0,23959999999999998;1811;-0,48786181139122314
1812;-0,2398;1812;-0,48786181139122314
