Name;YT Scope Project;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\UpDown120Bar060326\Up120Bar90Signal060326.csv;
Starttime of export;134172563680140000;fredag 6. mars 2026;08:39:28.014
Endtime of export;134172563785109999;fredag 6. mars 2026;08:39:38.510


fTimer;fU;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered

14,362;0;-1;0,08880544757525323;0,087002818665831511;0;70,6564531388287;71,352260580768458;0,13428144169438766;0,14625953602759259;0,12207403790398877;0,11286246020362814;120,12085329752495;121,54376907909625
14,363;0;-1;0,08880544757525323;0,087002818665831511;0;70,6686605426191;71,352717866464587;0,14648884548478652;0,14622737234850236;0,13428144169438766;0,11289553283390169;120,09643848994415;121,54380251174538
14,364;0;-1;0,08880544757525323;0,087002818665831511;0;70,6564531388287;71,353212029200748;0,14648884548478652;0,14623360300250779;0,13428144169438766;0,1129667975647119;120,02319406720176;121,54375925150192
14,365;0;-1;0,08880544757525323;0,087002818665831511;0;70,6320383312479;71,353666365406724;0,14648884548478652;0,14623981434148581;0,12207403790398877;0,1130378413748566;120,04760887478255;121,54348635761109
14,366;0;-1;0,088772105077870353;0,086971500156592552;0;70,6198309274575;71,354042703919092;0,14648884548478652;0,146246006425313;0,12207403790398877;0,11307037032349934;120,10864589373455;121,54329089894269
14,367;0;-1;0,088772105077870353;0,086971500156592552;0;70,6198309274575;71,35437958115638;0,14648884548478652;0,14625217931368031;0,12207403790398877;0,1131027984324013;120,10864589373455;121,54328751932462
14,368;0;-1;0,088772105077870353;0,086971500156592552;0;70,6076235236671;71,354715414074235;0,14648884548478652;0,14625833306609368;0,12207403790398877;0,11313512601416564;120,04760887478255;121,54328415018337
14,369;0;-1;0,088772105077870353;0,086971500156592552;0;70,6198309274575;71,355011911284365;0,13428144169438766;0,1462644677418746;0,12207403790398877;0,11316735338042654;120,01098666341136;121,54308931835799
14,37;0;-1;0,088772105077870353;0,086971500156592552;0;70,5954161198767;71,355345783978819;0,13428144169438766;0,14623228877447009;0,12207403790398877;0,11319948084185202;120,04760887478255;121,54278020663421
14,371;0;-1;0,088738763689676189;0,086940181647353593;0;70,5954161198767;71,355602032416527;0,14648884548478652;0,14620020956186452;0,12207403790398877;0,11323150870814709;120,03540147099216;121,54258693703383
14,372;0;-1;0,088738763689676189;0,086940181647353593;0;70,5954161198767;71,355857486484084;0,14648884548478652;0,14620652442050852;0,12207403790398877;0,11326343728805663;120,03540147099216;121,54235597194355
14,373;0;-1;0,088738763689676189;0,086940181647353593;0;70,5587939085055;71,35611214864403;0,14648884548478652;0,14621281970309072;0,12207403790398877;0,11329526688936847;119,97436445204016;121,54212572284503
14,374;0;-1;0,088772105077870353;0,086971500156592552;0;70,5710013122959;71,356251137474217;0,13428144169438766;0,14621909547029693;0,12207403790398877;0,11332699781891623;119,98657185583056;121,54170471439028
14,375;0;-1;0,088772105077870353;0,086971500156592552;0;70,5710013122959;71,356427990064716;0,14648884548478652;0,14618705715693431;0,12207403790398877;0,1133586303825824;120,02319406720176;121,5413233056874
14,376;0;-1;0,088772105077870353;0,086971500156592552;0;70,5587939085055;71,3566042944122;0,13428144169438766;0,14619341278803361;0,12207403790398877;0,1133901648853012;120,01098666341136;121,54105796322858
14,377;0;-1;0,088772105077870353;0,086971500156592552;0;70,5587939085055;71,3567417575905;0,13428144169438766;0,14616145409098602;0,12207403790398877;0,11342160163106156;120,01098666341136;121,5407551487057
14,378;0;-1;0,088772105077870353;0,086971500156592552;0;70,546586504715108;71,356878794632948;0,13428144169438766;0,14612959446589927;0,12207403790398877;0,11345294092291007;119,94994964445937;121,54045327290784
