Name;YT Scope Project;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\UpDown120Bar060326\Up120Bar90Signal060326.csv;
Starttime of export;134172562163350000;fredag 6. mars 2026;08:36:56.335
Endtime of export;134172562239859999;fredag 6. mars 2026;08:37:03.985


fTimer;fU;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered

43,061;0;-1;0,087938903732935655;0,086188537425618536;0;68,263801995910526;69,092760221265621;0,13428144169438766;0,14263289433484855;0,13428144169438766;0,11434190311966359;120,21851252784813;121,57722580454057
43,062;0;-1;0,087938903732935655;0,086188537425618536;0;68,263801995910526;69,092716211440887;0,13428144169438766;0,14261197324500582;0,13428144169438766;0,11440868410258793;120,21851252784813;121,57746187834636
43,063;0;-1;0,087938903732935655;0,086188537425618536;0;68,288216803491324;69,0926723380466;0,13428144169438766;0,14259111701054161;0,13428144169438766;0,11447525806446522;120,24292733542893;121,57769722032333
43,064;0;-1;0,087938903732935655;0,086188537425618536;0;68,300424207281722;69,0927051899112;0,14648884548478652;0,14257032543040424;0,13428144169438766;0,11454162564706069;120,27954954680014;121,57800842199157
43,065;0;-1;0,087938903732935655;0,086188537425618536;0;68,288216803491324;69,092776234560731;0,13428144169438766;0,14258789292985577;0,12207403790398877;0,11460778749015012;120,26734214300974;121,57843354281172
43,066;0;-1;0,087938903732935655;0,086188537425618536;0;68,288216803491324;69,092808764346131;0,14648884548478652;0,14256711134436853;0,12207403790398877;0,11463544960583545;120,24292733542893;121,57881905113163
43,067;0;-1;0,087872277681502922;0,086125900407140618;0;68,288216803491324;69,092841193289217;0,14648884548478652;0,14258468880748679;0,12207403790398877;0,11466302596896216;120,24292733542893;121,57912677512435
43,068;0;-1;0,087872277681502922;0,086125900407140618;0;68,312631611072121;69,092873521702572;0,14648884548478652;0,14260221178046936;0,12207403790398877;0,11469051684536319;120,27954954680014;121,57943354517269
43,069;0;-1;0,087872277681502922;0,086125900407140618;0;68,324839014862519;69,092982339149231;0,14648884548478652;0,14261968043223569;0,12207403790398877;0,11471792250004735;120,29175695059054;121,57985424811098
43,07;0;-1;0,087872277681502922;0,086125900407140618;0;68,337046418652918;69,093129113887485;0,14648884548478652;0,14263709493118154;0,12207403790398877;0,11474524319720202;120,25513473921934;121,58031194149582
43,071;0;-1;0,087872277681502922;0,086125900407140618;0;68,324839014862519;69,093313728249754;0,14648884548478652;0,14265445544518066;0,12207403790398877;0,1147724792001955;120,26734214300974;121,58065333215411
43,072;0;-1;0,087872277681502922;0,086125900407140618;0;68,324839014862519;69,0934594756818;0,14648884548478652;0,14267176214158639;0,12207403790398877;0,11479963077157969;120,26734214300974;121,58103195912706
43,073;0;-1;0,087938903732935655;0,086188537425618536;0;68,337046418652918;69,0936047712968;0,14648884548478652;0,14268901518723326;0,10986663411358989;0,11482669817309259;120,29175695059054;121,58140941235638
43,074;0;-1;0,087872277681502922;0,086125900407140618;0;68,349253822443316;69,093787911121083;0,14648884548478652;0,14270621474843864;0,10986663411358989;0,11481538703997032;120,24292733542893;121,58186228473208
43,075;0;-1;0,087872277681502922;0,086125900407140618;0;68,337046418652918;69,0940087778376;0,14648884548478652;0,14272336099100427;0,10986663411358989;0,11480411097136074;120,20630512405774;121,58216057470065
43,076;0;-1;0,087872277681502922;0,086125900407140618;0;68,349253822443316;69,094190665241626;0,14648884548478652;0,14274045408021793;0,10986663411358989;0,11479286985856385;120,21851252784813;121,58234305609325
43,077;0;-1;0,087872277681502922;0,086125900407140618;0;68,349253822443316;69,094410283420387;0,14648884548478652;0,14275749418085504;0,10986663411358989;0,11478166359321663;120,21851252784813;121,58256326641923
43,078;0;-1;0,087872277681502922;0,086125900407140618;0;68,361461226233715;69,094629220782778;0,15869624927518541;0,14277448145718019;0,10986663411358989;0,114770492067292;120,24292733542893;121,58278279409321
