Name;YT Scope Project;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\UpDown120Bar060326\Down120Bar90Signal060326.csv;
Starttime of export;134172564043340000;fredag 6. mars 2026;08:40:04.334
Endtime of export;134172564143110000;fredag 6. mars 2026;08:40:14.311


fTimer;fU;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered

36,141;0;-1;0,45639684977744505;0,44578766050735985;0;59,901730399487292;60,683658303140341;0,13428144169438766;0,14367431605795641;0,13428144169438766;0,11676444204695155;119,91332743308817;121,30615388380308
36,142;0;-1;0,45636964813258507;0,44575634199812086;0;59,901730399487292;60,6834506906638;0,14648884548478652;0,14365016656077206;0,12207403790398877;0,11682371315920131;119,97436445204016;121,30627291492088
36,143;0;-1;0,45639684977744505;0,44578766050735985;0;59,901730399487292;60,683243721785935;0,14648884548478652;0,14366438655271946;0,12207403790398877;0,11684450590531258;119,97436445204016;121,30658305017069
36,144;0;-1;0,45639684977744505;0,44578766050735985;0;59,901730399487292;60,683037394511594;0,13428144169438766;0,14367856246269181;0,12207403790398877;0,11686523419391091;119,99877925962096;121,30689222400122
36,145;0;-1;0,45639684977744505;0,44578766050735985;0;59,901730399487292;60,682831706851807;0,13428144169438766;0,14365439980165279;0,12207403790398877;0,1168858982248146;119,93774224066897;121,30727702864425
36,146;0;-1;0,45639684977744505;0,44578766050735985;0;59,877315591906495;60,682626656823757;0,13428144169438766;0,14363031204486298;0,12207403790398877;0,11690649819722249;119,92553483687857;121,30746916726443
36,147;0;-1;0,45636964813258507;0,44575634199812086;0;59,889522995696893;60,68234565319942;0,14648884548478652;0,1436062989601192;0,10986663411358989;0,1169270343097159;119,97436445204016;121,3076224156292
36,148;0;-1;0,45636964813258507;0,44575634199812086;0;59,889522995696893;60,682103815312011;0,14648884548478652;0,14362065494162862;0,10986663411358989;0,11690921213457012;119,97436445204016;121,30792836742681
36,149;0;-1;0,45634244488609227;0,44572502348888193;0;59,877315591906495;60,681862727122038;0,14648884548478652;0,14363496641959536;0,10986663411358989;0,11689144520816726;119,93774224066897;121,30823337077386
