Name;YT Scope Project;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\UpDown120Bar060326\Down120Bar100Signal060326.csv;
Starttime of export;134172561731690000;fredag 6. mars 2026;08:36:13.169
Endtime of export;134172561807730000;fredag 6. mars 2026;08:36:20.773


fTimer;fU;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered

84,362;0;-1;0,45645124825848438;0,44585029752583777;0;59,474471266823329;60,202510646210456;0,14648884548478652;0,14409213611393376;0,097659230323191015;0,1131542314277296;120,30396435438094;121,65088028862301
84,363;0;-1;0,45645124825848438;0,44585029752583777;0;59,474471266823329;60,202454279571228;0,14648884548478652;0,14410498600026636;0,097659230323191015;0,11310981031582748;120,30396435438094;121,65115609590798
84,364;0;-1;0,45645124825848438;0,44585029752583777;0;59,486678670613728;60,202398087668577;0,13428144169438766;0,14411779605195132;0,097659230323191015;0,11306552690937226;120,25513473921934;121,65143104819037
84,365;0;-1;0,45642404981972712;0,44581897901659884;0;59,511093478194525;60,202380364586524;0,13428144169438766;0,14409227176678557;0,097659230323191015;0,11302138078147705;120,27954954680014;121,65155196961793
84,366;0;-1;0,45642404981972712;0,44581897901659884;0;59,511093478194525;60,2024392856974;0,13428144169438766;0,14406682660690384;0,097659230323191015;0,11297737150657831;120,27954954680014;121,65174910544043
84,367;0;-1;0,45642404981972712;0,44581897901659884;0;59,535508285775322;60,202498024152838;0,13428144169438766;0,14404146032701776;0,097659230323191015;0,11293349866043176;120,30396435438094;121,65194563014188
84,368;0;-1;0,45645124825848438;0,44585029752583777;0;59,535508285775322;60,202633169770451;0,13428144169438766;0,14401617268259931;0,097659230323191015;0,11288976182010826;120,26734214300974;121,65221813486814
84,369;0;-1;0,45645124825848438;0,44585029752583777;0;59,498886074404126;60,202767896436633;0,13428144169438766;0,14399096342987858;0,097659230323191015;0,11284616056398976;120,24292733542893;121,65237491095266
84,37;0;-1;0,45645124825848438;0,44585029752583777;0;59,474471266823329;60,202787321573084;0,12207403790398877;0,14396583232584126;0,097659230323191015;0,11280269447176523;120,26734214300974;121,65245461177994
84,371;0;-1;0,45645124825848438;0,44585029752583777;0;59,474471266823329;60,202730097240234;0,12207403790398877;0,14390248450253595;0,097659230323191015;0,11275936312442661;120,26734214300974;121,65261065478603
84,372;0;-1;0,45645124825848438;0,44585029752583777;0;59,462263863032931;60,2026730503028;0,12207403790398877;0,14383933305748289;0,097659230323191015;0,11271616610426471;120,27954954680014;121,65276621405881
84,373;0;-1;0,45645124825848438;0,44585029752583777;0;59,450056459242532;60,202577885585193;0,13428144169438766;0,14377637738190949;0,097659230323191015;0,11267310299486534;120,21851252784813;121,65295958572355
84,374;0;-1;0,45645124825848438;0,44585029752583777;0;59,450056459242532;60,202444721252519;0,12207403790398877;0,14375191149462088;0,10986663411358989;0,11263017338110509;120,25513473921934;121,65296088480767
84,375;0;-1;0,45645124825848438;0,44585029752583777;0;59,474471266823329;60,20231196972928;0,13428144169438766;0,14368922682589236;0,10986663411358989;0,11262567147483799;120,30396435438094;121,6530770637417
84,376;0;-1;0,45645124825848438;0,44585029752583777;0;59,474471266823329;60,202256218987138;0,13428144169438766;0,14366503110532741;0,10986663411358989;0,11262118352448031;120,30396435438094;121,65334606102378
84,377;0;-1;0,45645124825848438;0,44585029752583777;0;59,462263863032931;60,2022006410723;0,13428144169438766;0,14364091039149618;0,10986663411358989;0,11261670948676875;120,25513473921934;121,65361422441431
84,378;0;-1;0,45645124825848438;0,44585029752583777;0;59,474471266823329;60,202106940823306;0,13428144169438766;0,14361686445187785;0,10986663411358989;0,11261224931857407;120,20630512405774;121,65372837799556
84,379;0;-1;0,45645124825848438;0,44585029752583777;0;59,486678670613728;60,202051825670779;0,13428144169438766;0,14359289305467235;0,10986663411358989;0,11260780297690083;120,24292733542893;121,65368899919793
84,38;0;-1;0,45645124825848438;0,44585029752583777;0;59,498886074404126;60,202035176000919;0,13428144169438766;0,14356899596879816;0,10986663411358989;0,11260337041888675;120,25513473921934;121,65376462635165
84,381;0;-1;0,45645124825848438;0,44585029752583777;0;59,498886074404126;60,202056872570729;0,13428144169438766;0,14354517296389019;0,10986663411358989;0,11259895160180253;120,25513473921934;121,6538783136869
84,382;0;-1;0,45645124825848438;0,44585029752583777;0;59,474471266823329;60,202078501881161;0,14648884548478652;0,14352142381029745;0,10986663411358989;0,11259454648305126;120,19409772026734;121,65399164859143
84,383;0;-1;0,45645124825848438;0,44585029752583777;0;59,474471266823329;60,202023474889344;0,13428144169438766;0,14353604290477132;0,10986663411358989;0,11259015502016811;120,19409772026734;121,65391315902929
84,384;0;-1;0,45645124825848438;0,44585029752583777;0;59,474471266823329;60,2019686184812;0,14648884548478652;0,14351232205436182;0,10986663411358989;0,11258577717081993;120,25513473921934;121,65383491278477
84,385;0;-1;0,45645124825848438;0,44585029752583777;0;59,462263863032931;60,20191393212793;0,14648884548478652;0,14352696936427908;0,10986663411358989;0,1125814128928047;120,21851252784813;121,65394838223207
84,386;0;-1;0,45645124825848438;0,44585029752583777;0;59,462263863032931;60,201821120676662;0,14648884548478652;0,14354157126753561;0,10986663411358989;0,11257706214405132;120,21851252784813;121,65394661604702
