Name;YT Scope Project;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\UpDown100Bar040326\Up100Bar35Signal040326.csv;
Starttime of export;134171078255510000;onsdag 4. mars 2026;15:23:45.551
Endtime of export;134171078596110000;onsdag 4. mars 2026;15:24:19.611


fTimer;fU;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered

46,287;0;-1;0,0980831114596432;0,095678045725023489;0;66,96981719412824;67,770527069215461;0,12207403790398877;0,12977808400094218;0,073244422742393261;0,1143547947158442;100,22278511917477;101,37023476417939
46,288;0;-1;0,0980831114596432;0,095678045725023489;0;66,96981719412824;67,770522751838882;0,12207403790398877;0,12975871819744406;0,073244422742393261;0,11423006260636795;100,22278511917477;101,37038591332927
46,289;0;-1;0,0980831114596432;0,095678045725023489;0;66,96981719412824;67,770518447846158;0,12207403790398877;0,12973941242793677;0,073244422742393261;0,11410571716643109;100,22278511917477;101,3705365939168
46,29;0;-1;0,0980831114596432;0,095678045725023489;0;66,96981719412824;67,7705141571958;0,12207403790398877;0,12972016650631496;0,073244422742393261;0,11398175719735802;100,18616290780358;101,37068680739451
46,291;0;-1;0,0980831114596432;0,095678045725023489;0;66,982024597918638;67,770509879846486;0,12207403790398877;0,12970098024705018;0,073244422742393261;0,1138581815041891;100,19837031159398;101,37072167133337
46,292;0;-1;0,0980831114596432;0,095678045725023489;0;67,006439405499435;67,770543910382628;0,12207403790398877;0,12968185346518915;0,097659230323191015;0,11373498889566899;100,23499252296517;101,37079472181972
46,293;0;-1;0,0980831114596432;0,095678045725023489;0;67,018646809289834;67,7706544246755;0,12207403790398877;0,12966278597635186;0,073244422742393261;0,11368876743561628;100,23499252296517;101,37098242972662
46,294;0;-1;0,0980831114596432;0,095678045725023489;0;67,018646809289834;67,770802890999747;0,12207403790398877;0,12964377759673;0,073244422742393261;0,11356610001070874;100,23499252296517;101,371169555739
46,295;0;-1;0,0980831114596432;0,095678045725023489;0;67,018646809289834;67,7709508970784;0,12207403790398877;0,1296248281430849;0,073244422742393261;0,11344381285481843;100,19837031159398;101,37135610166075
46,296;0;-1;0,0980831114596432;0,095678045725023489;0;67,006439405499435;67,7710984443382;0,12207403790398877;0,12960593743274615;0,097659230323191015;0,11332190478911137;100,25940733054598;101,37142718541308
