Name;YT Scope Project;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\UpDown100Bar040326\Down100Bar25Signal040326.csv;
Starttime of export;134171088183510000;onsdag 4. mars 2026;15:40:18.351
Endtime of export;134171088658470000;onsdag 4. mars 2026;15:41:05.847


fTimer;fU;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered

527,722;0;-1;0,45007256052015948;0,43855308487316;0;63,063447981200596;63,801855139360363;0,13428144169438766;0,129079842855802;0,097659230323191015;0,10869094026222328;100,0274666585284;101,23331005072779
527,723;0;-1;0,45007256052015948;0,43855308487316;0;63,063447981200596;63,801899424745365;0,13428144169438766;0,12910093622554433;0,097659230323191015;0,10866035535293424;100,0274666585284;101,23327295247834
527,724;0;-1;0,45007256052015948;0,43855308487316;0;63,063447981200596;63,80194357284568;0,13428144169438766;0,12912196420584046;0,097659230323191015;0,10862986525686397;100,10071108127079;101,23323596923346
527,725;0;-1;0,45007256052015948;0,43855308487316;0;63,063447981200596;63,801987584086888;0,12207403790398877;0,12914292699939764;0,097659230323191015;0,10859946968009154;100,05188146610919;101,23342886839079
527,726;0;-1;0,45007256052015948;0,43855308487316;0;63,0512405774102;63,802031458893246;0,13428144169438766;0,12912553018260431;0,10986663411358989;0,1085691683296071;100,0274666585284;101,23346799105796
527,727;0;-1;0,45007256052015948;0,43855308487316;0;63,0512405774102;63,802036903062;0,13428144169438766;0,12914648192163353;0,10986663411358989;0,10857725553899962;100,06408886989959;101,23343040319348
527,728;0;-1;0,45007256052015948;0,43855308487316;0;63,0512405774102;63,802042330353842;0,13428144169438766;0,12916736871027179;0,10986663411358989;0,10858531767804305;100,06408886989959;101,23350781572844
527,729;0;-1;0,45007256052015948;0,43855308487316;0;63,0512405774102;63,802047740821088;0,13428144169438766;0,12918819074986523;0,097659230323191015;0,10859335482445545;100,07629627368999;101,23358498828456
527,73;0;-1;0,45007256052015948;0,43855308487316;0;63,0390331736198;63,80205313451588;0,13428144169438766;0,129208948241136;0,097659230323191015;0,10856307243002349;100,015259254738;101,23370021623145
527,731;0;-1;0,4501001070026221;0,438584403382399;0;63,0268257698294;63,80202021686452;0,13428144169438766;0,12922964138418375;0,097659230323191015;0,10853288391101425;100,0396740623188;101,23362361384325
527,732;0;-1;0,4501001070026221;0,438584403382399;0;63,0268257698294;63,801949106632193;0,13428144169438766;0,12925027037848807;0,10986663411358989;0,10850278897641394;100,11291848506119;101,23362383817383
527,733;0;-1;0,4501001070026221;0,438584403382399;0;63,0268257698294;63,801878216841594;0,13428144169438766;0,12927083542291007;0,10986663411358989;0,10851108196180138;100,11291848506119;101,23385382956313
527,734;0;-1;0,4501001070026221;0,438584403382399;0;63,0390331736198;63,801807546809343;0,13428144169438766;0,12929133671569434;0,097659230323191015;0,10851934923893412;100,07629627368999;101,23408310797912
527,735;0;-1;0,4501001070026221;0,438584403382399;0;63,0512405774102;63,801775390479875;0,13428144169438766;0,129311774454471;0,097659230323191015;0,10848929626181726;100,0396740623188;101,23419679175495
527,736;0;-1;0,4501001070026221;0,438584403382399;0;63,063447981200596;63,801781628460724;0,13428144169438766;0,12933214883625743;0,097659230323191015;0,10845933644892947;100,07629627368999;101,23419523923401
527,737;0;-1;0,4501001070026221;0,438584403382399;0;63,063447981200596;63,801826141729514;0,12207403790398877;0,12935246005746034;0,097659230323191015;0,10842946951146164;100,10071108127079;101,23430857540296
527,738;0;-1;0,4501001070026221;0,438584403382399;0;63,063447981200596;63,801870517007174;0,12207403790398877;0,12933441368818702;0,097659230323191015;0,10839969516149994;100,10071108127079;101,23449814948115
527,739;0;-1;0,4501001070026221;0,438584403382399;0;63,075655384990995;63,80191475472148;0,12207403790398877;0,12931642326265844;0,097659230323191015;0,10837001311202314;100,05188146610919;101,23468713587972
