Name;YT Scope Project;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\UpDown100Bar040326\Down100Bar75Signal040326.csv;
Starttime of export;134171069764600000;onsdag 4. mars 2026;15:09:36.460
Endtime of export;134171069839609999;onsdag 4. mars 2026;15:09:43.960


fTimer;fU;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered

52,872;0;-1;0,45268310129916112;0,44152834325086127;0;59,901730399487292;60,65719732704531;0,12207403790398877;0,13241954793754662;0,097659230323191015;0,10888589291072261;100,43031098361156;101,60135452709241
52,873;0;-1;0,45268310129916112;0,44152834325086127;0;59,901730399487292;60,657071743594663;0,13428144169438766;0,13239199359584503;0,10986663411358989;0,10885470364822321;100,36927396465957;101,60144021361401
52,874;0;-1;0,45268310129916112;0,44152834325086127;0;59,926145207068089;60,656946549452712;0,12207403790398877;0,1324028192982932;0,10986663411358989;0,10886190569812804;100,43031098361156;101,60133416137896
52,875;0;-1;0,45268310129916112;0,44152834325086127;0;59,926145207068089;60,656898332663985;0,12207403790398877;0,13237531681537329;0,10986663411358989;0,10886908542167817;100,43031098361156;101,60141991103427
52,876;0;-1;0,45265569022882729;0,44149702474162228;0;59,926145207068089;60,6568502653473;0,12207403790398877;0,13234789959015045;0,10986663411358989;0,10887624288808528;100,43031098361156;101,60150539486565
52,877;0;-1;0,45265569022882729;0,44149702474162228;0;59,877315591906495;60,6568023470393;0,12207403790398877;0,13232056735832579;0,097659230323191015;0,10888337816634654;100,38148136844997;101,60159061369716
52,878;0;-1;0,45265569022882729;0,44149702474162228;0;59,889522995696893;60,6566013987753;0,12207403790398877;0,13229331985641976;0,097659230323191015;0,10885219669955469;100,38148136844997;101,60152238984753
52,879;0;-1;0,45265569022882729;0,44149702474162228;0;59,889522995696893;60,656439368076605;0,12207403790398877;0,13226615682176968;0,097659230323191015;0,10882111189530991;100,43031098361156;101,60145437749183
52,88;0;-1;0,45265569022882729;0,44149702474162228;0;59,889522995696893;60,656277839673066;0,12207403790398877;0,132239077992527;0,097659230323191015;0,10879012345395829;100,38148136844997;101,6015397544772
52,881;0;-1;0,45265569022882729;0,44149702474162228;0;59,889522995696893;60,656116812007582;0,12207403790398877;0,13221208310765498;0,097659230323191015;0,10875923107677485;100,38148136844997;101,60147168829116
52,882;0;-1;0,45265569022882729;0,44149702474162228;0;59,865108188116089;60,655956283527864;0,12207403790398877;0,13218517190692602;0,097659230323191015;0,10872843446596069;100,34485915707877;101,60140383311028
52,883;0;-1;0,45265569022882729;0,44149702474162228;0;59,877315591906495;60,655719663435036;0,12207403790398877;0,13215834413091937;0,097659230323191015;0,10869773332464004;100,38148136844997;101,6012213044034
52,884;0;-1;0,45265569022882729;0,44149702474162228;0;59,865108188116089;60,6555220714902;0,12207403790398877;0,13213159952101833;0,097659230323191015;0,1086671273568575;100,40589617603077;101,60115422541257
52,885;0;-1;0,45265569022882729;0,44149702474162228;0;59,840693380535292;60,655286797454707;0,12207403790398877;0,13210493781940796;0,097659230323191015;0,10863661626757509;100,36927396465957;101,60116394361802
52,886;0;-1;0,45265569022882729;0,44149702474162228;0;59,840693380535292;60,654975663517334;0,12207403790398877;0,13207835876907262;0,097659230323191015;0,10860619976266946;100,36927396465957;101,60105874781995
52,887;0;-1;0,45265569022882729;0,44149702474162228;0;59,852900784325691;60,65466549409517;0,12207403790398877;0,1320518621137933;0,097659230323191015;0,10857587754892903;100,36927396465957;101,60095387812885
52,888;0;-1;0,45265569022882729;0,44149702474162228;0;59,877315591906495;60,6543945808239;0,12207403790398877;0,13202544759814533;0,073244422742393261;0,10854564933405118;100,39368877224037;101,60084933353379
52,889;0;-1;0,45265569022882729;0,44149702474162228;0;59,901730399487292;60,654201096635155;0,12207403790398877;0,13199911496749589;0,073244422742393261;0,10843892557525851;100,39368877224037;101,60082170227837
52,89;0;-1;0,45265569022882729;0,44149702474162228;0;59,938352610858487;60,654084801498783;0,12207403790398877;0,13197286396800148;0,073244422742393261;0,10833253266011811;100,32044434949798;101,60079415667983
52,891;0;-1;0,45262827767916691;0,44146570623238335;0;59,938352610858487;60,654083750754396;0,12207403790398877;0,13194669434660547;0,073244422742393261;0,10822646956301463;100,32044434949798;101,6005369287185
52,892;0;-1;0,45262827767916691;0,44146570623238335;0;59,938352610858487;60,654082703267328;0,12207403790398877;0,13192060585103579;0,073244422742393261;0,10812073526151215;100,36927396465957;101,60028049816384
52,893;0;-1;0,45262827767916691;0,44146570623238335;0;59,926145207068089;60,654081659027462;0,12207403790398877;0,1318945982298024;0,073244422742393261;0,10801532873634435;100,41810357982116;101,60017804104669
52,894;0;-1;0,45262827767916691;0,44146570623238335;0;59,926145207068089;60,654042323399047;0,12207403790398877;0,13186867123219481;0,073244422742393261;0,10791024897140455;100,36927396465957;101,60022908004935
