Name;YT Scope Project;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\UpDown100Bar040326\Up100Bar45Signal040326.csv;
Starttime of export;134171075976920000;onsdag 4. mars 2026;15:19:57.692
Endtime of export;134171076217609999;onsdag 4. mars 2026;15:20:21.760


fTimer;fU;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered

52,029;0;-1;0,097343278433736607;0,094989038521766364;0;66,88436536759545;67,669596152121485;0,14648884548478652;0,12947617021499347;0,10986663411358989;0,10635509009027254;100,18616290780358;101,454723909315
52,03;0;-1;0,097343278433736607;0,094989038521766364;0;66,872157963805051;67,669636658208049;0,14648884548478652;0,12953432959561276;0,12207403790398877;0,106370040942207;100,24719992675557;101,45449825823792
52,031;0;-1;0,097343278433736607;0,094989038521766364;0;66,88436536759545;67,669638744100055;0,14648884548478652;0,12959230868215216;0,12207403790398877;0,10642324007219098;100,23499252296517;101,45446477980761
52,032;0;-1;0,097343278433736607;0,094989038521766364;0;66,859950560014653;67,669679118151493;0,14648884548478652;0,12965010803352325;0,12207403790398877;0,106476274284872;100,19837031159398;101,45439311053475
52,033;0;-1;0,097410515244598359;0,095051675540244282;0;66,859950560014653;67,669642777791992;0,14648884548478652;0,12970772820690513;0,12207403790398877;0,10652914409149369;100,19837031159398;101,45420677955957
52,034;0;-1;0,097410515244598359;0,095051675540244282;0;66,859950560014653;67,6696065500876;0,14648884548478652;0,12976516975774949;0,10986663411358989;0,10658185000171488;100,22278511917477;101,4540210262104
52,035;0;-1;0,097410515244598359;0,095051675540244282;0;66,847743156224254;67,669570434689092;0,13428144169438766;0,12982243323978626;0,10986663411358989;0,10659609789792389;100,24719992675557;101,453912437948
52,036;0;-1;0,097410515244598359;0,095051675540244282;0;66,811120944853059;67,669496136622627;0,13428144169438766;0,12984122457933825;0,10986663411358989;0,10661030162565464;100,21057771538437;101,45388077556059
52,037;0;-1;0,097410515244598359;0,095051675540244282;0;66,79891354106266;67,6693071850031;0,13428144169438766;0,1298599576657376;0,12207403790398877;0,10662446132182943;100,21057771538437;101,45373432744951
52,038;0;-1;0,097410515244598359;0,095051675540244282;0;66,79891354106266;67,669080524507919;0,13428144169438766;0,12987863267956912;0,12207403790398877;0,10667687174863655;100,21057771538437;101,45358833332759
52,039;0;-1;0,097410515244598359;0,095051675540244282;0;66,79891354106266;67,668854566660258;0,13428144169438766;0,12989724980085779;0,12207403790398877;0,10672911970312059;100,28382213812678;101,45344279178744
52,04;0;-1;0,097410515244598359;0,095051675540244282;0;66,811120944853059;67,66862930928194;0,13428144169438766;0,12991580920907042;0,12207403790398877;0,10678120568894571;100,24719992675557;101,45352746918022
52,041;0;-1;0,097410515244598359;0,095051675540244282;0;66,79891354106266;67,668443044827171;0,13428144169438766;0,12993431108311759;0,12207403790398877;0,10683313020821479;100,19837031159398;101,45349700019598
52,042;0;-1;0,097410515244598359;0,095051675540244282;0;66,79891354106266;67,668219063166532;0,13428144169438766;0,12995275560135525;0,12207403790398877;0,10688489376147413;100,22278511917477;101,45331344716284
52,043;0;-1;0,097410515244598359;0,095051675540244282;0;66,79891354106266;67,667995775849036;0,13428144169438766;0,12997114294158635;0,12207403790398877;0,10693649684771835;100,22278511917477;101,45320705239548
52,044;0;-1;0,097410515244598359;0,095051675540244282;0;66,79891354106266;67,667773180722222;0,13428144169438766;0,12998947328106272;0,12207403790398877;0,10698793996439523;100,24719992675557;101,4531009874519
52,045;0;-1;0,097410515244598359;0,095051675540244282;0;66,786706137272262;67,6675512756403;0,13428144169438766;0,13000774679648675;0,10986663411358989;0,10703922360741042;100,22278511917477;101,45307184056104
52,046;0;-1;0,097410515244598359;0,095051675540244282;0;66,786706137272262;67,667291763838449;0,12207403790398877;0,13002596366401292;0,10986663411358989;0,10705205364544176;100,21057771538437;101,45296619477415
52,047;0;-1;0,097410515244598359;0,095051675540244282;0;66,774498733481863;67,667033056523167;0,12207403790398877;0,13000582943355929;0,10986663411358989;0,10706484391035523;100,23499252296517;101,45282258186351
52,048;0;-1;0,097410515244598359;0,095051675540244282;0;66,774498733481863;67,666736856574872;0,12207403790398877;0,12998575761922007;0,10986663411358989;0,10707759452544745;100,23499252296517;101,45275600340429
52,049;0;-1;0,097410515244598359;0,095051675540244282;0;66,786706137272262;67,666441574846417;0,10986663411358989;0,1299657480275053;0,10986663411358989;0,10709030561363289;100,24719992675557;101,45268963133827
52,05;0;-1;0,097410515244598359;0,095051675540244282;0;66,786706137272262;67,666185503117021;0,10986663411358989;0,12990750583983435;0,10986663411358989;0,10710297729744493;100,21057771538437;101,45266175965135
52,051;0;-1;0,097410515244598359;0,095051675540244282;0;66,79891354106266;67,665930225209976;0,097659230323191015;0,12984944420294517;0,10986663411358989;0,10711560969903719;100,21057771538437;101,45251909048959
52,052;0;-1;0,097410515244598359;0,095051675540244282;0;66,811120944853059;67,665714033290143;0,10986663411358989;0,12975326793143988;0,10986663411358989;0,10712820294018449;100,25940733054598;101,45237686360224
52,053;0;-1;0,097410515244598359;0,095051675540244282;0;66,811120944853059;67,665536806190957;0,10986663411358989;0,12969568443206675;0,10986663411358989;0,10714075714228423;100,25940733054598;101,45238825612098
52,054;0;-1;0,097410515244598359;0,095051675540244282;0;66,823328348643457;67,665360128495763;0,10986663411358989;0,12963827944154166;0,12207403790398877;0,10715327242635747;100,21057771538437;101,45239961332292
52,055;0;-1;0,097410515244598359;0,095051675540244282;0;66,847743156224254;67,66522229312713;0,10986663411358989;0,12958105240648721;0,12207403790398877;0,10720404353874056;100,18616290780358;101,45225775681479
52,056;0;-1;0,097410515244598359;0,095051675540244282;0;66,859950560014653;67,665161474299509;0,10986663411358989;0,12952400277524143;0,10986663411358989;0,10725465726067528;100,23499252296517;101,45203975081046
52,057;0;-1;0,097410515244598359;0,095051675540244282;0;66,859950560014653;67,665139138635951;0,10986663411358989;0,12946712999785251;0,10986663411358989;0,1072668194543815;100,25940733054598;101,45197559912748
52,058;0;-1;0,097410515244598359;0,095051675540244282;0;66,859950560014653;67,665116872212948;0,10986663411358989;0,12941043352607348;0,10986663411358989;0,10727894394528723;100,25940733054598;101,45198823556611
52,059;0;-1;0,097410515244598359;0,095051675540244282;0;66,872157963805051;67,665094674815847;0,12207403790398877;0,12935391281335698;0,097659230323191015;0,10729103085027117;100,22278511917477;101,45200083283177
52,06;0;-1;0,097410515244598359;0,095051675540244282;0;66,859950560014653;67,665110840856372;0,10986663411358989;0,12933586194054039;0,10986663411358989;0,10726478566015918;100,24719992675557;101,45189850716885
52,061;0;-1;0,097410515244598359;0,095051675540244282;0;66,88436536759545;67,665088662156478;0,12207403790398877;0,12927957239973903;0,097659230323191015;0,107276916455827;100,32044434949798;101,45187308796686
52,062;0;-1;0,097410515244598359;0,095051675540244282;0;66,896572771385848;67,66514314146194;0,12207403790398877;0,12926175198220466;0,097659230323191015;0,1072507150203378;100,33265175328837;101,45207751531854
52,063;0;-1;0,097410515244598359;0,095051675540244282;0;66,896572771385848;67,66523574650725;0,12207403790398877;0,12924398680796462;0,097659230323191015;0,10722459480929859;100,33265175328837;101,45231960357111
52,064;0;-1;0,097410515244598359;0,095051675540244282;0;66,920987578966646;67,665328064476924;0,13428144169438766;0,12922627670576473;0,097659230323191015;0,10719855557091362;100,30823694570758;101,4525609413501
52,065;0;-1;0,097410515244598359;0,095051675540244282;0;66,945402386547443;67,665496685512252;0,13428144169438766;0,12924691613057215;0,097659230323191015;0,10717259705416762;100,33265175328837;101,45272494173061
52,066;0;-1;0,097410515244598359;0,095051675540244282;0;66,96981719412824;67,665741373073772;0,13428144169438766;0,1292674915731627;0,097659230323191015;0,10714671900882355;100,34485915707877;101,45296502296131
52,067;0;-1;0,097343278433736607;0,094989038521766364;0;66,96981719412824;67,666061891355213;0,13428144169438766;0,12928800323188119;0,097659230323191015;0,10712092118542003;100,30823694570758;101,45324265456588
52,068;0;-1;0,097343278433736607;0,094989038521766364;0;66,96981719412824;67,666381416029992;0,13428144169438766;0,12930845130445767;0,097659230323191015;0,10709520333526906;100,30823694570758;101,45340454163542
52,069;0;-1;0,097343278433736607;0,094989038521766364;0;66,957609790337841;67,66669995017827;0,13428144169438766;0,12932883598800918;0,097659230323191015;0,10706956521045358;100,29602954191718;101,45356592685503
