Name;YT Scope Project;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\UpDown100Bar040326\Up100Bar85Signal040326.csv;
Starttime of export;134171066631190000;onsdag 4. mars 2026;15:04:23.119
Endtime of export;134171066746349999;onsdag 4. mars 2026;15:04:34.634


fTimer;fU;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered

570,67;0;-1;0,090674390332473112;0,088756655183213282;0;66,3960692159795;67,267513140802734;0,12207403790398877;0,13353819790453475;0,12207403790398877;0,10981246206454442;100,33265175328837;101,5183403856294
570,671;0;-1;0,090674390332473112;0,088756655183213282;0;66,4082766197699;67,267268319196774;0,13428144169438766;0,1335071757479355;0,12207403790398877;0,10985498968904915;100,30823694570758;101,51837705898402
570,672;0;-1;0,090674390332473112;0,088756655183213282;0;66,4082766197699;67,267062551163491;0,13428144169438766;0,1335145443857122;0,12207403790398877;0,10989738547791791;100,30823694570758;101,51833702939985
570,673;0;-1;0,090674390332473112;0,088756655183213282;0;66,4082766197699;67,2668574210111;0,13428144169438766;0,13352189018071181;0,12207403790398877;0,10993964983984116;100,32044434949798;101,5182971239074
570,674;0;-1;0,090674390332473112;0,088756655183213282;0;66,43269142735069;67,266652926762191;0,12207403790398877;0,13352921320374689;0,12207403790398877;0,10998178318224244;100,36927396465957;101,51829563674765
570,675;0;-1;0,090674390332473112;0,088756655183213282;0;66,457106234931487;67,266525655696839;0,12207403790398877;0,13349821889972008;0,13428144169438766;0,1100237859112823;100,30823694570758;101,51844733270087
570,676;0;-1;0,090674390332473112;0,088756655183213282;0;66,43269142735069;67,266475368423158;0,12207403790398877;0,13346732067803577;0,12207403790398877;0,11010395305755263;100,29602954191718;101,51840708526818
570,677;0;-1;0,090707795656686754;0,088787973692452241;0;66,43269142735069;67,266348647788647;0,12207403790398877;0,13343651824083866;0,12207403790398877;0,11014557705997903;100,29602954191718;101,51832866797685
570,678;0;-1;0,090707795656686754;0,088787973692452241;0;66,457106234931487;67,2662223199881;0,12207403790398877;0,13340581129119689;0,12207403790398877;0,11018707202799789;100,34485915707877;101,51825049377912
570,679;0;-1;0,090707795656686754;0,088787973692452241;0;66,493728446302683;67,26617297305512;0,13428144169438766;0,13337519953309895;0,12207403790398877;0,1102284383616159;100,33265175328837;101,51832574042416
570,68;0;-1;0,090707795656686754;0,088787973692452241;0;66,505935850093081;67,266238662974686;0,13428144169438766;0,13338297729714169;0,12207403790398877;0,11026967645959972;100,28382213812678;101,51836245917892
570,681;0;-1;0,090707795656686754;0,088787973692452241;0;66,481521042512284;67,266342443881214;0,13428144169438766;0,13339073095011583;0,12207403790398877;0,11031078671947976;100,30823694570758;101,51824588560277
570,682;0;-1;0,090707795656686754;0,088787973692452241;0;66,481521042512284;67,266369313815545;0,13428144169438766;0,1333984605667658;0,12207403790398877;0,11035176953755417;100,30823694570758;101,51820626265608
570,683;0;-1;0,090707795656686754;0,088787973692452241;0;66,469313638721886;67,266396100453065;0,13428144169438766;0,13340616622160412;0,12207403790398877;0,11039262530889256;100,36927396465957;101,51816676254053
570,684;0;-1;0,090707795656686754;0,088787973692452241;0;66,481521042512284;67,266384509426331;0,13428144169438766;0,13341384798891245;0,12207403790398877;0,11043335442733979;100,32044434949798;101,51831885800379
570,685;0;-1;0,090741202075982574;0,0888192922016912;0;66,469313638721886;67,266411248957453;0,13428144169438766;0,1334215059427421;0,12207403790398877;0,11047395728551984;100,32044434949798;101,51831730346836
570,686;0;-1;0,090707795656686754;0,088787973692452241;0;66,420484023560292;67,266399610970353;0,12207403790398877;0,1334291401569149;0,12207403790398877;0,11051443427483952;100,38148136844997;101,51831575375199
