Time;<fPistonPosition_G_OPCfPistonPosition>;<fSpoolPosition_G_OPCfSpoolPosition>
31,497;0,019673215748888;-0,381185807656396
31,498;0,0197365711909582;-0,382119514472456
31,499;0,0198632942355861;-0,381652661064426
31,5;0,0199266618348141;-0,382119514472456
31,501;0,0200534091787738;-0,384920634920635
31,502;0,0201801727056395;-0,390522875816993
31,503;0,0203069524020924;-0,390289449112979
31,504;0,0204020477777114;-0,390056022408964
31,505;0,0205288557388932;-0,393323996265173
31,506;0,020623972297763;-0,396825396825397
31,507;0,0207825200468186;-0,398692810457516
31,508;0,0209410929620032;-0,397992530345471
31,509;0,0210362487800344;-0,401727357609711
31,51;0,0211631372728289;-0,40359477124183
31,511;0,0212900418319895;-0,407796451914099
31,512;0,0214169624441971;-0,406862745098039
31,513;0,0215438990961331;-0,407563025210084
31,514;0,0217025924466305;-0,410130718954248
31,515;0,0217978204659145;-0,412464985994398
31,516;0,0219248051571222;-0,417366946778712
31,517;0,022020054167366;-0,416900093370682
31,518;0,0221470668261257;-0,417366946778712
31,519;0,0222423367967377;-0,420868347338936
31,52;0,0223693773822604;-0,425770308123249
31,521;0,0224646682826488;-0,428104575163399
31,522;0,0226552769594246;-0,428338001867414
31,523;0,0228459214334068;-0,432539682539683
31,524;0,02300481914105;-0,436507936507937
31,525;0,0231637416506348;-0,440242763772176
31,526;0,0233226889361478;-0,438842203548086
31,527;0,0234816609715756;-0,44281045751634
31,528;0,0236088564023754;-0,445611577964519
31,529;0,0237360676431533;-0,449112978524743
31,53;0,0238632946805904;-0,448646125116713
31,531;0,0240223506711483;-0,449579831932773
31,532;0,0242450704396683;-0,453314659197012
31,533;0,0244041855116178;-0,457516339869281
31,534;0,0245314952630032;-0,461017740429505
31,535;0,0246906545476658;-0,46171802054155
31,536;0,0247861618927041;-0,463585434173669
31,537;0,0249453604067997;-0,467086834733894
31,538;0,0250408912695195;-0,470121381886088
31,539;0,0252319794158281;-0,471288515406162
31,54;0,0253593910663452;-0,469187675070028
31,541;0,0256779885309445;-0,474089635854342
31,542;0,0258373238236258;-0,47922502334267
31,543;0,0260604341169102;-0,480859010270775
31,544;0,0262517094257352;-0,481792717086835
31,545;0,0264111322167256;-0,484827264239029
31,546;0,0265705792529711;-0,488562091503268
31,547;0,0267619476635755;-0,489962651727358
31,548;0,026921447947815;-0,489729225023343
31,549;0,0271128801804694;-0,493230625583567
31,55;0,0272405209763173;-0,496732026143791
31,551;0,0274000936685533;-0,500233426704015
31,552;0,0275277691640507;-0,500233426704015
31,553;0,0277193112789282;-0,501633986928105
31,554;0,0278789561450402;-0,503501400560224
31,555;0,0281344378523363;-0,507002801120448
31,556;0,0283260893986769;-0,506302521008403
31,557;0,0284858253489389;-0,504901960784314
31,558;0,028645585206282;-0,508870214752568
31,559;0,0288373285558138;-0,510971055088702
31,56;0,0290291062491318;-0,514705882352941
31,561;0,0292528902380965;-0,513071895424837
31,562;0,0294767208402061;-0,517040149393091
31,563;0,0296046449422921;-0,5203081232493
31,564;0,0298285486494111;-0,525910364145658
31,565;0,0299885082992262;-0,525443510737628
31,566;0,0301164930573667;-0,527310924369748
31,567;0,0303084985605086;-0,529411764705882
31,568;0,0305005380628114;-0,532679738562091
31,569;0,0307566435424388;-0,531979458450047
31,57;0,0309487622013071;-0,532212885154062
31,571;0,0311409147094992;-0,535014005602241
31,572;0,031365135357538;-0,539449112978525
31,573;0,0315894019457032;-0,542250233426704
31,574;0,0317175748805068;-0,540616246498599
31,575;0,0318778120908999;-0,541549953314659
31,576;0,0321021834170267;-0,544117647058823
31,577;0,0322624766371506;-0,547852474323063
31,578;0,0325189942283107;-0,549253034547152
31,579;0,0327434959524594;-0,550420168067227
31,58;0,0329038821891633;-0,553688141923436
31,581;0,0330642916149787;-0,55812324929972
31,582;0,0332247242038923;-0,558823529411765
31,583;0,0334493686928467;-0,55812324929972
31,584;0,0336740584591064;-0,561157796451914
31,585;0,0338987934312908;-0,563958916900093
31,586;0,0341556886621278;-0,566993464052288
31,587;0,0342841583509646;-0,566993464052288
31,588;0,0344447661293064;-0,569327731092437
31,589;0,0346375257410131;-0,570961718020542
31,59;0,0348624536443783;-0,57563025210084
31,591;0,0350552846727526;-0,575863678804855
31,592;0,0352160023228907;-0,57563025210084
31,593;0,0354088936159321;-0,579365079365079
31,594;0,0356661330334826;-0,583800186741363
31,595;0,0359234306697371;-0,583800186741363
31,596;0,0361486137752273;-0,583566760037348
31,597;0,036373841301454;-0,586134453781513
31,598;0,0366956718252162;-0,591269841269841
31,599;0,0369210069331975;-0,591970121381886
31,6;0,0371463862171815;-0,591970121381886
31,601;0,0374362243791058;-0,59500466853408
31,602;0,0376939193845859;-0,599439775910364
31,603;0,0379194495872392;-0,601307189542484
31,604;0,0381450236497804;-0,599906629318394
31,605;0,0383384077010268;-0,602941176470588
31,606;0,0385640630282681;-0,603641456582633
31,607;0,0387897620114523;-0,608776844070962
31,608;0,0389510022594575;-0,608543417366947
31,609;0,0391445198733054;-0,608543417366947
31,61;0,0394025930334008;-0,611577964519141
31,611;0,0396607228672131;-0,615546218487395
31,612;0,0399511865403859;-0,615546218487395
31,613;0,0401448686880378;-0,6171802054155
31,614;0,0404354513454429;-0,620915032679739
31,615;0,0406615093033239;-0,623716153127918
31,616;0,0409522184127485;-0,626050420168067
31,617;0,0411783745357362;-0,624883286647993
31,618;0,0414045734886897;-0,627450980392157
31,619;0,0415984923405557;-0,629785247432306
31,62;0,0418570995989715;-0,632352941176471
31,621;0,0420834266135381;-0,63328664799253
31,622;0,0423744809937039;-0,632586367880486
31,623;0,0426009051478255;-0,63375350140056
31,624;0,0427626626383726;-0,63562091503268
31,625;0,0430215195343781;-0,63608776844071
31,626;0,0432480645885135;-0,63562091503268
31,627;0,0434746518199909;-0,638422035480859
31,628;0,0437012811574294;-0,638888888888889
31,629;0,0438631849952194;-0,642623716153128
31,63;0,0441222756788802;-0,642156862745098
31,631;0,0443490249257428;-0,642857142857143
31,632;0,0446406211271434;-0,646358543417367
31,633;0,0449322863254355;-0,651027077497666
31,634;0,0452240203689091;-0,650793650793651
31,635;0,0454509721244961;-0,649859943977591
31,636;0,0457103963519384;-0,65266106442577
31,637;0,0459374369142543;-0,655929038281979
31,638;0,0461320760093088;-0,656395891690009
31,639;0,0463267454250232;-0,654761904761905
31,64;0,046586351733753;-0,656162464985994
31,641;0,0467810917228635;-0,658263305322129
31,642;0,0470407919662989;-0,662698412698413
31,643;0,0473330187204936;-0,664799253034547
31,644;0,0475603529380206;-0,662931839402428
31,645;0,0477877279766554;-0,666199813258637
31,646;0,0480801271792043;-0,666666666666667
31,647;0,0482750973292038;-0,669701213818861
31,648;0,0485026001980464;-0,668534080298786
31,649;0,0487951634240777;-0,669000933706816
31,65;0,0490552757416636;-0,671335200746965
31,651;0,0492829172575159;-0,675303454715219
31,652;0,0495756583843793;-0,676704014939309
31,653;0,0497708560531402;-0,676470588235294
31,654;0,0500637078201816;-0,679038281979458
31,655;0,0503891762865208;-0,682072829131653
31,656;0,0506170527165625;-0,684173669467787
31,657;0,0508775317294684;-0,684873949579832
31,658;0,0511706327207346;-0,684873949579832
31,659;0,0513986455252565;-0,685807656395892
31,66;0,051659280095037;-0,687908496732026
31,661;0,0519851459123869;-0,689542483660131
31,662;0,0522132998813998;-0,688608776844071
31,663;0,0524740954698666;-0,691176470588235
31,664;0,0527675518285492;-0,69234360410831
31,665;0,0530284563153687;-0,694677871148459
31,666;0,0532567896463743;-0,693510737628385
31,667;0,0535504184218507;-0,693977591036415
31,668;0,0538441115754895;-0,696311858076564
31,669;0,0541052260797221;-0,700513538748833
31,67;0,0543663912242305;-0,699112978524743
31,671;0,0546602624100888;-0,696778711484594
31,672;0,0551175221323809;-0,699579831932773
31,673;0,0554115560740051;-0,704715219421102
31,674;0,0556729728216298;-0,704715219421102
31,675;0,0560325024700766;-0,704248366013072
31,676;0,0563594294047909;-0,705882352941177
31,677;0,0567191387563277;-0,709617180205416
31,678;0,0569480935249482;-0,708450046685341
31,679;0,0571770861778694;-0,707282913165266
31,68;0,0574388383642945;-0,70985060690943
31,681;0,057667911957496;-0,71078431372549
31,682;0,0579297564598022;-0,712885154061625
31,683;0,0581916500440781;-0,711484593837535
31,684;0,0584535926037731;-0,71078431372549
31,685;0,0588138433953052;-0,713585434173669
31,686;0,0591741863025504;-0,716853408029879
31,687;0,059436311571098;-0,716619981325864
31,688;0,0597640363042527;-0,714052287581699
31,689;0,0600590531440502;-0,716619981325864
31,69;0,0603541310075318;-0,719187675070028
31,691;0,0606164735488527;-0,721988795518207
31,692;0,0609772728798057;-0,720121381886088
31,693;0,0613053507718058;-0,722222222222222
31,694;0,061666322546865;-0,723155929038282
31,695;0,0619289039717961;-0,726890756302521
31,696;0,0622243647955653;-0,724556489262372
31,697;0,0625527248593192;-0,724789915966387
31,698;0,0628811586793407;-0,725256769374416
31,699;0,0631439587000227;-0,728524743230626
31,7;0,0634068056849766;-0,728991596638655
31,701;0,0636696995276515;-0,726657329598506
31,702;0,0640312548754776;-0,729925303454715
31,703;0,0643600180233781;-0,73109243697479
31,704;0,0646559669454049;-0,733193277310924
31,705;0,0650177619461079;-0,730392156862745
31,706;0,0652809404673519;-0,73155929038282
31,707;0,0656428861825979;-0,733660130718954
31,708;0,0660707521961587;-0,737161531279178
31,709;0,0664658127441334;-0,735060690943044
31,71;0,0667951082904792;-0,736694677871149
31,711;0,0671903567424064;-0,738562091503268
31,712;0,067453912390122;-0,740662931839402
31,713;0,0678493306149643;-0,740429505135388
31,714;0,068112999111652;-0,740896358543417
31,715;0,0684096798981509;-0,741596638655462
31,716;0,0688053425193991;-0,743697478991597
31,717;0,0690032115457044;-0,742063492063492
31,718;0,0693000621033389;-0,740662931839402
31,719;0,0695639765236468;-0,743930905695612
31,72;0,0698609332737299;-0,744864612511671
31,721;0,0705210374367573;-0,747665732959851
31,722;0,0708511927024382;-0,747198879551821
31,723;0,0712474694387404;-0,75
31,724;0,0716108094741931;-0,753968253968254
31,725;0,0720403174446133;-0,752801120448179
31,726;0,0724038367309252;-0,75046685340803
31,727;0,0727343797272329;-0,75186741363212
31,728;0,073031925993364;-0,754435107376284
31,729;0,0732964572221295;-0,755135387488329
31,73;0,0736271815203785;-0,752801120448179
31,731;0,0739248904778416;-0,755368814192344
31,732;0,0741895659390397;-0,754435107376284
31,733;0,0746197541659109;-0,758169934640523
31,734;0,0749176422901364;-0,757002801120448
31,735;0,0752818003075161;-0,755135387488329
31,736;0,0756460378501294;-0,758169934640523
31,737;0,0759441093424554;-0,760971055088702
31,738;0,0762753619246575;-0,762138188608777
31,739;0,0766398149464268;-0,760037348272642
31,74;0,0770706333296764;-0,761671335200747
31,741;0,077435257251383;-0,763772175536881
31,742;0,0777999590615608;-0,765172735760971
31,743;0,0781647384832192;-0,762838468720822
31,744;0,0786954647096373;-0,765172735760971
31,745;0,0789940697939347;-0,766806722689076
31,746;0,0793922897547026;-0,76797385620915
31,747;0,0797574046031638;-0,764939309056956
31,748;0,080155798522168;-0,76750700280112
31,749;0,0804546531987177;-0,76797385620915
31,75;0,0808864214781906;-0,7703081232493
31,751;0,0811853995910945;-0,769140989729225
31,752;0,0815508854903124;-0,76844070961718
31,753;0,0819164461555624;-0,76984126984127
31,754;0,0822820813098541;-0,772408963585434
31,755;0,0825812925567164;-0,771942110177404
31,756;0,0828472996927845;-0,76937441643324
31,757;0,0832796444771917;-0,77077497665733
31,758;0,0836122872263517;-0,771942110177404
31,759;0,084011538366826;-0,774042950513539
31,76;0,0843110336782081;-0,772408963585434
31,761;0,0846105776404746;-0,773342670401494
31,762;0,0851432198939908;-0,774276377217554
31,763;0,0855428016622322;-0,776377217553688
31,764;0,0861423342928414;-0,772408963585434
31,765;0,0865088093969097;-0,774976657329599
31,766;0,0868420302134892;-0,776844070961718
31,767;0,0872419723702635;-0,778478057889823
31,768;0,0875086470821601;-0,776610644257703
31,769;0,0878753854671874;-0,778011204481793
31,77;0,0881754962107995;-0,778478057889823
31,771;0,0885423616291643;-0,780345471521942
31,772;0,0890093817008741;-0,779645191409897
31,773;0,0893430360538905;-0,777077497665733
31,774;0,0897434963941288;-0,779411764705882
31,775;0,0901440383401384;-0,781746031746032
31,776;0,0905446615323102;-0,781512605042017
31,777;0,0909787612574524;-0,779878618113912
31,778;0,0913461502167045;-0,781979458450047
31,779;0,0918472436669642;-0,785247432306256
31,78;0,0922816254369113;-0,783146591970121
31,781;0,0926826758685509;-0,781512605042017
31,782;0,0930169449001104;-0,782913165266106
31,783;0,093284399469829;-0,785014005602241
31,784;0,0937190874426466;-0,785247432306256
31,785;0,0940869718973804;-0,783613445378151
31,786;0,0944214689816049;-0,785714285714286
31,787;0,0948563955269615;-0,787114845938375
31,788;0,0953248790370535;-0,788982259570495
31,789;0,0955926307484417;-0,78781512605042
31,79;0,0959608447449495;-0,78828197945845
31,791;0,0962956401889352;-0,787114845938375
31,792;0,0967644421180816;-0,789915966386555
31,793;0,0970993634327081;-0,788048552754435
31,794;0,0974343368396529;-0,786414565826331
31,795;0,0978028675055439;-0,78921568627451
31,796;0,0982049722339752;-0,790382819794584
31,797;0,0986071509864199;-0,790616246498599
31,798;0,0990429277518632;-0,78781512605042
31,799;0,0994787905134585;-0,79014939309057
31,8;0,0998476642953715;-0,790616246498599
31,801;0,100250141580345;-0,793183940242764
31,802;0,100686240098974;-0,78968253968254
31,803;0,100988203852413;-0,790382819794584
31,804;0,101424444718745;-0,790382819794584
31,805;0,101860769084153;-0,793650793650794
31,806;0,102196459743099;-0,792250233426704
31,807;0,102498623176454;-0,790616246498599
31,808;0,103002316559022;-0,791783380018674
31,809;0,103405349754796;-0,795751633986928
31,81;0,103842047331291;-0,793650793650794
31,811;0,104312427564644;-0,793417366946779
31,812;0,104715684927552;-0,793183940242764
31,813;0,105152624032896;-0,796918767507003
31,814;0,105589642733434;-0,793884220354809
31,815;0,106026740571954;-0,793884220354809
31,816;0,106430285345228;-0,794117647058823
31,817;0,106867534087115;-0,797619047619048
31,818;0,107338504343297;-0,796685340802988
31,819;0,107742264518234;-0,795985060690943
31,82;0,108078781390798;-0,797385620915033
31,821;0,108549981048295;-0,799953314659197
31,822;0,1089539366842;-0,799019607843137
31,823;0,109290615616801;-0,797619047619048
31,824;0,109762040899717;-0,799486461251167
31,825;0,110065145841376;-0,800653594771242
31,826;0,110435655886798;-0,802521008403361
31,827;0,110806218967084;-0,799253034547152
31,828;0,111277920971922;-0,800186741363212
31,829;0,11164860355586;-0,798786181139122
31,83;0,112154163761075;-0,802054154995332
31,831;0,112524969111087;-0,799019607843137
31,832;0,112929542734279;-0,799253034547152
31,833;0,113334177255753;-0,799019607843137
31,834;0,113671418950396;-0,802521008403361
31,835;0,114143627555112;-0,802287581699346
31,836;0,114582179890912;-0,800887021475257
31,837;0,114919575326821;-0,801820728291317
31,838;0,11529075772566;-0,803921568627451
31,839;0,115763243110417;-0,802521008403361
31,84;0,116100781355104;-0,800887021475257
31,841;0,116573402612618;-0,802754435107376
31,842;0,116911037309926;-0,802754435107376
31,843;0,117282481478158;-0,806022408963585
31,844;0,117653973569519;-0,803454715219421
31,845;0,118093071083929;-0,802287581699346
31,846;0,118566019228267;-0,802987861811391
31,847;0,119005253494945;-0,80718954248366
31,848;0,1195121431786;-0,803921568627451
31,849;0,119951517179292;-0,804621848739496
31,85;0,120458566870832;-0,805088702147526
31,851;0,121033325557319;-0,80765639589169
31,852;0,121506737217578;-0,803688141923436
31,853;0,122014044466242;-0,805788982259571
31,854;0,122318468488176;-0,806956115779645
31,855;0,122656752074687;-0,807889822595705
31,856;0,122995071958187;-0,8062558356676
31,857;0,123299590715263;-0,804388422035481
31,858;0,123705660934474;-0,806022408963585
31,859;0,124145628261614;-0,80859010270775
31,86;0,124484105379555;-0,80859010270775
31,861;0,124890324331409;-0,806022408963585
31,862;0,125398168699136;-0,80765639589169
31,863;0,125872227050747;-0,806022408963585
31,864;0,126312484335252;-0,803688141923436
31,865;0,126617311576318;-0,792483660130719
31,866;0,127057665974367;-0,765172735760971
31,867;0,127464197354982;-0,725490196078431
31,868;0,127836893306785;-0,671802054154995
31,869;0,128175742584306;-0,609710550887022
31,87;0,128446845707798;-0,543417366946779
31,871;0,128684078132134;-0,473155929038282
31,872;0,128921326526885;-0,401027077497666
31,873;0,129124694950852;-0,326330532212885
31,874;0,129260280367367;-0,266106442577031
31,875;0,129328075010791;-0,205648926237162
31,876;0,129361972815567;-0,148926237161531
31,877;0,129395870942106;-0,096171802054155
31,878;0,129497567250233;-0,0396825396825397
31,879;0,129565366393993;0
31,88;0,129667067512982;0,0307692307692308
31,881;0,129667067512982;0,0447552447552448
31,882;0,12973486985878;0,0475524475524476
31,883;0,129768771510996;0,0396270396270396
31,884;0,129836575773023;0,0296037296037296
31,885;0,129836575773023;0,017016317016317
31,886;0,129870478382418;0,0121212121212121
31,887;0,129870478382418;0,00559440559440559
31,888;0,129904381310455;0
31,889;0,129836575773023;0
31,89;0,129836575773023;0
31,891;0,129768771510996;0
31,892;0,12973486985878;0
31,893;0,12973486985878;0
31,894;0,129565366393993;0
31,895;0,129497567250233;0
31,896;0,129361972815567;0
31,897;0,129294177527989;0
31,898;0,129192487013499;0
31,899;0,129124694950852;0
31,9;0,129023009281563;0
31,901;0,128887432923988;0
31,902;0,128819646692438;0
31,903;0,128684078132134;0
31,904;0,12858240513341;0
31,905;0,128514624766669;0
31,906;0,128412956669334;0
31,907;0,128412956669334;0
31,908;0,128379067958461;0
31,909;0,128311291520324;0
31,91;0,128277403793475;0
31,911;0,128175742584306;0
