Name;YT Scope Project;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\Up100Bar45Signal030326.csv;
Starttime of export;134170112817510000;tirsdag 3. mars 2026;12:34:41.751
Endtime of export;134170113100000000;tirsdag 3. mars 2026;12:35:10.000


Name;fSpoolPosition;fU;fFlow;fFlowRef;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPistonPosition;fPistonPosMeasured;fPs;fPsFiltered;fUpfb

0;-1;0;-150;0;68,007446516312143;68,797634351445822;0,13428144169438766;0,13721540688068076;0,13428144169438766;0,11316256352752277;0,047982653303075704;0,047886000626370183;100,24719992675557;101,35320108398135;0
1;-1;0;-150;0;68,03186132389294;68,797701044678021;0,12207403790398877;0,13721128000194596;0,13428144169438766;0,11323300046318276;0,047982653303075704;0,047886000626370183;100,19837031159398;101,35348162679122;0
2;-1;0;-150;0;68,03186132389294;68,797844120412563;0,13428144169438766;0,13716887129084473;0,12207403790398877;0,11330321904434219;0,047982653303075704;0,047886000626370183;100,19837031159398;101,35360812141565;0
3;-1;0;-150;0;68,03186132389294;68,797986752612346;0,13428144169438766;0,13716488867243842;0,13428144169438766;0,11333492532220953;0,047982653303075704;0,047886000626370183;100,21057771538437;101,35373422390673;0
4;-1;0;-150;0;68,03186132389294;68,7981289426523;0,13428144169438766;0,13716091840014916;0,13428144169438766;0,11340482793630599;0,04795016367151226;0,047854682117131224;100,21057771538437;101,35389823010578;0
5;-1;0;-150;0;68,007446516312143;68,798270691903127;0,13428144169438766;0,137156960435704;0,13428144169438766;0,11347451385229876;0,04795016367151226;0,047854682117131224;100,13733329264198;101,35406172788562;0
6;-1;0;-150;0;68,007446516312143;68,7983354124799;0,13428144169438766;0,1371530147409486;0,12207403790398877;0,11354398374195195;0,04795016367151226;0,047854682117131224;100,10071108127079;101,35399495106819;0
7;-1;0;-150;0;68,007446516312143;68,798399932422882;0,13428144169438766;0,13714908127784697;0,12207403790398877;0,1135749436492567;0,04795016367151226;0,047854682117131224;100,10071108127079;101,35381349738182;0
8;-1;0;-150;0;68,019653920102542;68,798464252354037;0,13428144169438766;0,13714516000848095;0,12207403790398877;0,11360580758084882;0,04795016367151226;0,047854682117131224;100,07629627368999;101,3536326062019;0
9;-1;0;-150;0;68,019653920102542;68,798566667519111;0,13428144169438766;0,13714125089504997;0,12207403790398877;0,11363657583425299;0,04795016367151226;0,047854682117131224;100,07629627368999;101,35337568653324;0
10;-1;0;-150;0;68,03186132389294;68,798668765197164;0,13428144169438766;0,13713735389987061;0,12207403790398877;0,1136672487060716;0,047885186900353129;0,047792045098653306;100,0396740623188;101,35311956331556;0
11;-1;0;-150;0;68,019653920102542;68,7988088409981;0,14648884548478652;0,13713346898537632;0,12207403790398877;0,11369782649198758;0,047885186900353129;0,047792045098653306;100,05188146610919;101,35274935020279;0
12;-1;0;-150;0;68,044068727683339;68,798910187938375;0,14648884548478652;0,13716789073980745;0,12207403790398877;0,11372830948676722;0,047885186900353129;0,047792045098653306;100,11291848506119;101,35241857937633;0
13;-1;0;-150;0;68,03186132389294;68,7990878099545;0,13428144169438766;0,13720220578679981;0,12207403790398877;0,11375869798426307;0,047885186900353129;0,047792045098653306;100,07629627368999;101,3522803070679;0
14;-1;0;-150;0;68,03186132389294;68,7992265867167;0,13428144169438766;0,13719811983145605;0,12207403790398877;0,11378899227741665;0,047885186900353129;0,047792045098653306;100,07629627368999;101,35202757952656;0
15;-1;0;-150;0;68,03186132389294;68,799364933270923;0,14648884548478652;0,13719404654257386;0,12207403790398877;0,11381919265826144;0,04795016367151226;0,047854682117131224;100,0396740623188;101,3517756354406;0
16;-1;0;-150;0;68,019653920102542;68,79950285095083;0,13428144169438766;0,13722828050657765;0,12207403790398877;0,11384929941792564;0,04795016367151226;0,047854682117131224;100,10071108127079;101,35140958850423;0
17;-1;0;-150;0;68,019653920102542;68,799602046460251;0,13428144169438766;0,13722411371960258;0,12207403790398877;0,11387931284663487;0,047885186900353129;0,047792045098653306;100,10071108127079;101,35123614944182;0
18;-1;0;-150;0;68,007446516312143;68,799700934463587;0,13428144169438766;0,13721995984966712;0,10986663411358989;0,1139092332337151;0,047885186900353129;0,047792045098653306;100,05188146610919;101,35106324804049;0
19;-1;0;-150;0;68,007446516312143;68,799761221288421;0,13428144169438766;0,13721581885672846;0,10986663411358989;0,11390076624190491;0,047885186900353129;0,047792045098653306;100,05188146610919;101,35073770413075;0
20;-1;0;-150;0;68,007446516312143;68,799821321224115;0,13428144169438766;0,13721169070086789;0,10986663411358989;0,11389232549776933;0,047852699761173671;0,047760726589414347;100,05188146610919;101,35041316940712;0
21;-1;0;-150;0;67,970824304940948;68,799881234849977;0,13428144169438766;0,1372075753422905;0,10986663411358989;0,11388391091994056;0,047852699761173671;0,047760726589414347;100,10071108127079;101,35008964074115;0
22;-1;0;-150;0;67,995239112521745;68,799826078866559;0,13428144169438766;0,13720347274132472;0,10986663411358989;0,11387552242730307;0,047852699761173671;0,047760726589414347;100,07629627368999;101,3499202935168;0
23;-1;0;-150;0;68,007446516312143;68,799847683118045;0,13428144169438766;0,13719938285842193;0,10986663411358989;0,11386715993899275;0,047852699761173671;0,047760726589414347;100,0396740623188;101,34967488201747;0
24;-1;0;-150;0;68,007446516312143;68,799907515022056;0,13428144169438766;0,13719530565415611;0,10986663411358989;0,11385882337439619;0,047852699761173671;0,047760726589414347;100,0396740623188;101,34931534741671;0
25;-1;0;-150;0;68,019653920102542;68,799967161447157;0,12207403790398877;0,13719124108922356;0,097659230323191015;0,11385051265314988;0,047852699761173671;0,047760726589414347;100,11291848506119;101,34895692737321;0
26;-1;0;-150;0;68,007446516312143;68,800064917594028;0,12207403790398877;0,13714889449875176;0,097659230323191015;0,11380393306944897;0,047852699761173671;0,047760726589414347;100,14954069643238;101,34882938618598;0
27;-1;0;-150;0;68,019653920102542;68,800124076071171;0,12207403790398877;0,13710667918271044;0,097659230323191015;0,11375749788245752;0,047852699761173671;0,047760726589414347;100,12512588885158;101,34881712425351;0
28;-1;0;-150;0;67,995239112521745;68,800221345782717;0,12207403790398877;0,13706459473414884;0,097659230323191015;0,11371120664454575;0,047852699761173671;0,047760726589414347;100,14954069643238;101,34872831108166;0
29;-1;0;-150;0;67,995239112521745;68,80024172470678;0,12207403790398877;0,1370226407473778;0,097659230323191015;0,11366505890947148;0,047852699761173671;0,047760726589414347;100,14954069643238;101,34871636248202;0
30;-1;0;-150;0;67,958616901150549;68,800262040456161;0,12207403790398877;0,13698081681796573;0,097659230323191015;0,11361905423237596;0,047852699761173671;0,047760726589414347;100,22278511917477;101,34870445092302;0
31;-1;0;-150;0;67,970824304940948;68,800167409349655;0,12207403790398877;0,13693912254273483;0,097659230323191015;0,11357319216977944;0,047852699761173671;0,047760726589414347;100,21057771538437;101,34892234404401;0
32;-1;0;-150;0;67,934202093569752;68,800111366225281;0,10986663411358989;0,13689755751975716;0,10986663411358989;0,11352747227957698;0,047885186900353129;0,047792045098653306;100,11291848506119;101,34910126707064;0
33;-1;0;-150;0;67,934202093569752;68,799940612957514;0,10986663411358989;0,13681782672266021;0,097659230323191015;0,11352018874672461;0,047885186900353129;0,047792045098653306;100,13733329264198;101,34897327843036;0
34;-1;0;-150;0;67,934202093569752;68,799770389024872;0,10986663411358989;0,1367383430910343;0,097659230323191015;0,11347463316713362;0,047885186900353129;0,047792045098653306;100,13733329264198;101,34892227580625;0
35;-1;0;-150;0;67,934202093569752;68,799600692786413;0,10986663411358989;0,13665910585866642;0,097659230323191015;0,11342921880983933;0,047885186900353129;0,047792045098653306;100,21057771538437;101,34887143129026;0
36;-1;0;-150;0;67,94640949736015;68,799431522606312;0,10986663411358989;0,13658011426171887;0,073244422742393261;0,11338394523705267;0,047885186900353129;0,047792045098653306;100,18616290780358;101,34905051214642;0
37;-1;0;-150;0;67,921994689779353;68,799301171479442;0,10986663411358989;0,13650136753872186;0,097659230323191015;0,11326222276096069;0,047885186900353129;0,047792045098653306;100,16174810022278;101,34915244860055;0
38;-1;0;-150;0;67,921994689779353;68,7990946351897;0,10986663411358989;0,13642286493056616;0,097659230323191015;0,11321746687592556;0,047885186900353129;0,047792045098653306;100,19837031159398;101,34917747980029;0
39;-1;0;-150;0;67,921994689779353;68,79888873916245;0,10986663411358989;0,13634460568049572;0,097659230323191015;0,11317284973413402;0,047885186900353129;0,047792045098653306;100,19837031159398;101,34931731728038;0
40;-1;0;-150;0;67,934202093569752;68,7986834814129;0,10986663411358989;0,13626658903410052;0,097659230323191015;0,11312837090548206;0,047885186900353129;0,047792045098653306;100,19837031159398;101,34945672126429;0
41;-1;0;-150;0;67,934202093569752;68,798517154588026;0,10986663411358989;0,13618881423930912;0,10986663411358989;0,11308402996119891;0,047885186900353129;0,047792045098653306;100,18616290780358;101,34959569309585;0
