Name;YT Scope Project;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\Up100Bar90Signal030326.csv;
Starttime of export;134170086370670000;tirsdag 3. mars 2026;11:50:37.067
Endtime of export;134170086538239999;tirsdag 3. mars 2026;11:50:53.823


Name;fSpoolPosition;fU;fFlow;fFlowRef;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPistonPosition;fPistonPosMeasured;fPs;fPsFiltered;fUpfb

0;-1;0;-150;0;0;3,3501127881176069E-27;0,19531846064638203;0,195249654612329;0,18311105685598317;0,20216877705771136;0;0;0,20752586443678092;0,21416346477502049;0
1;-1;0;-150;0;0;3,3397274384744419E-27;0,19531846064638203;0,19525709469407845;0,18311105685598317;0,20211647323418963;0;0;0,21973326822717978;0,21415056667095608;0
2;-1;0;-150;0;0;3,329374283415171E-27;0,19531846064638203;0,19526451171157452;0,18311105685598317;0,20206433155252085;0;0;0,21973326822717978;0,21417600317670477;0
3;-1;0;-150;0;0;3,3190532231365842E-27;0,19531846064638203;0,19527190573631634;0,18311105685598317;0,20201235151006525;0;0;0,21973326822717978;0,21420136082928562;0
4;-1;0;-150;0;0;3,3087641581448612E-27;0,19531846064638203;0,19527927683958146;0,18311105685598317;0,20196053260574123;0;0;0,21973326822717978;0,21422663987314347;0
5;-1;0;-150;0;0;3,2985069892546126E-27;0,19531846064638203;0,19528662509242647;0,19531846064638203;0,20190887434002061;0;0;0,20752586443678092;0,21425184055196536;0
6;-1;0;-150;0;0;3,2882816175879237E-27;0,19531846064638203;0,19529395056568763;0,19531846064638203;0,20189567084061424;0;0;0,20752586443678092;0,21423866848299244;0
7;-1;0;-150;0;0;3,2780879445734006E-27;0,19531846064638203;0,19530125332998172;0,19531846064638203;0,20188250827205603;0;0;0,20752586443678092;0,21422553724743335;0
8;-1;0;-150;0;0;3,267925871945223E-27;0,19531846064638203;0,19530853345570648;0,19531846064638203;0,20186938650746034;0;0;0,20752586443678092;0,21421244671870446;0
9;-1;0;-150;0;0;3,2577953017421929E-27;0,19531846064638203;0,1953157910130415;0,19531846064638203;0,20185630542033492;0;0;0,20752586443678092;0,21419939677061464;0
10;-1;0;-150;0;0;3,2476961363067925E-27;0,19531846064638203;0,19532302607194879;0,19531846064638203;0,20184326488457954;0;0;0,20752586443678092;0,21418638727736389;0
11;-1;0;-150;0;0;3,237628278284241E-27;0,19531846064638203;0,19533023870217345;0,19531846064638203;0,201830264774485;0;0;0,20752586443678092;0,21417341811354221;0
12;-1;0;-150;0;0;3,22759163062156E-27;0,19531846064638203;0,19533742897324441;0,19531846064638203;0,20181730496473183;0;0;0,20752586443678092;0,21416048915412841;0
13;-1;0;-150;0;0;3,2175860965666331E-27;0,19531846064638203;0,19534459695447506;0,19531846064638203;0,2018043853303888;0;0;0,20752586443678092;0,21414760027448876;0
